,Model
357,René Clair
13359,Peter Howitt (director of Antitrust)
2308,"John Stockwell, Martin Campbell, John Boorman, Tony Richardson, Charles Vidor"
3344,"Crime, Action, Drama"
10383,"Gottfried Reinhardt, Maurice Elvey, Nicholas Ray, John Hillcoat"
1310,Not provided in the context.
6128,"Action, Drama, Pistol Opera"
7653,"1998, 1998"
10648,Steven C. Miller (director of Camel Spiders) did not write the movies he directed. The writers are typically different from the directors.
12211,"1957, unknown"
4872,Martin Landau (directed_by The Front)
13723,"David Lynch, Twin Peaks, Blue Velvet, Eraserhead, The Elephant Man, Wild at Heart, Dune, Inland Empire, The Straight Story, Mulholland Drive, Lost Highway, The Grandmother, The Cowboy and the Alien, Rabbits, Crazy Clown Time."
13192,"William A. Wellman, David Winters"
12426,"1956, 1994, 2005, 2011"
11668,"2010, 1941, 1982, 1985, 1988, 1990, 2006, 1960, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 198"
8725,Comedy
9534,"English, French"
9297,"1952, 1989"
1747,"English, Italian, German, Polish"
3288,"Drama, Comedy, Documentary, Musical, Thriller, Horror"
4459,"English, Italian, French, German, Polish, Hindi"
2357,"Spanish, Polish, Japanese, Turkish, Russian, Italian, Finnish, Chinese, Brazilian Portuguese, Hindi, Tatar, Arabic, Persian, Thai, English, German, French, Danish, Greek, Swedish, Norwegian, Hungarian, Indonesian, Ukrainian, Hebrew, Czech, Korean, Vietnamese, Dutch, Mongolian, Romanian, Bulgarian, Slovak, Lithuanian, Latvian, Estonian, Icelandic, Faroese, Sami, Greenlandic, Inuit, Basque, Catalan, Galician, Asturian, Aragonese, Valencian, Occitan, French Basque, Aranese, Gascon, Breton, Cornish, Welsh, Manx, Scots Gaelic, Irish Gaelic, Scottish English, Ulster Scots, Scots, English English, Scottish, Northern English, Yorkshire, Geordie, Cockney, Estuary English, Received Pronunciation, West Country English, RP, Cockney Rhyming Slang, Scouse, Brummie, Mancunian, Scouse, Geordie, Cornish, Cornish English, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Cornish, Corn"
8756,"2005, 1998, 1954, 2015, 1980, 1998, 1998, 1980, 2009, 2009, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 1980, 198"
9410,"Bill Hunter, Wendy Hughes, Robert Prosky, Walter Matthau, Julianne Moore, Christian Bale, Robert Flemyng, Stanley Tucci, James Hawes, Tom Hanks, Rupert Graves, Sidney Lumet, James Mason, Laura Dern, Cate Blanchett, Robert De Niro, Peter Cushing, Pater O'Brien, Robert Forster, James Fox, Richard Widmark, Rupert Grint, Robert Redford, Robert Flemyng, Nicolas Cage, Michael J. Fox, Robert Stack, Treat Williams, Martha West, Mark Wahlberg, Kelly Reilly, Ethan Hawke, Jason Statham, Margot Robbie, Willem Dafoe, Dean Stockwell, Lea Thompson, Sigourney Weaver, Ray Milland, Lea Thompson, Olivia Wilde, Christopher Plummer, Tom Cruise, Russ Tamblyn, Jason Statham, Donald Pleasence."
7172,"Steven Spielberg, John Ford"
7205,"David Belasco, Achmed Abdullah"
7336,"2006, 2010"
907,Buddy Giovinazzo did not direct any of the movies written by him.
4062,"William A. Wellman, Robert Wise"
13881,Charlton Heston
10180,"1994, 2001"
11058,Willis Goldbeck
8917,Pascale Ferran
11547,"Frank Pierson, Adam Marcus, Brian Helgeland"
3980,"Lars von Trier, Martin Scorsese, Steven Spielberg, Brian De Palma, John Carpenter, Gregory Hoblit, Michael Bay, Robert Rodriguez, Norman Jewison, Alan Rudolph, David Silverman, Mitchell Leisen, John Frankenheimer, John McNaughton, Richard Donner, Robert Altman, Jon Amiel, Gregory Hoblit, Andrew Davis, Robert Wise, John Boorman, Stanley Kubrick, Robert Altman, Martin Scorsese, Jonathan Demme, Marc Forster, Gareth Edwards, Gregory Hoblit, Robert Rodat, Martin Scorsese, John Frankenheimer, John Boorman, John McTiernan, Tony Scott, Clint Eastwood, Damian Harris, Irwin Allen, Sam Miller, Stephen Norrington, Damian Harris, Brian De Palma, Daniel Espinosa, Brian De Palma, Stephen Norrington, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma, Brian De Palma"
3710,"1992, 1998, 2000, 2003, 2005, 1965, 1971, 1988, 2007, 2008, 2011, 2013, 2006, 1984"
11989,"Tarantino, Neveldine & Taylor"
608,"David Fincher did not write the movies he directed, including ""Fat Man and Little Boy""."
2405,"Marcus Dunstan, Alexandre Aja"
10051,"1992 (Batman Returns), 1994 (Ed Wood), 1996 (Mars Attacks!)"
12269,"Action, Drama"
13804,Nicholas Ray
2820,"Garry Marshall directed John Corbett, Nia Vardalos, Cameron Diaz, Jessica Alba, Jessica Biel, Bradley Cooper, Eric Dane, Patrick Dempsey, Jamie Foxx, Jennifer Garner, Hector Elizondo, Taylor Lautner, Ashton Kutcher, Anne Hathaway, Topher Grace, Shirley MacLaine, Julia Roberts, and Emma Roberts in Valentine's Day."
12305,"1985, 1998"
2638,"Howard Estabrook, Hugh Walpole"
13188,"Irwin Shaw, Eugene O'Neill"
1022,"1932, 1988, 2004, 1990, 1977, 1941, 1986, 1942, 1997, 1932, 1990, 1988, 1988, 1990, 1990, 1990, 1994, 1994, 1942, 1961, 1986, 1986, 1993, 1932, 2003, 1961, 2007, 1990, 1986, 1986, 1986, 1942, 1988, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 1990, 199"
10239,"English, Italian, Spanish, French, German, Russian, Japanese, Portuguese, Hindi"
11193,"2004, 1999"
13318,"1987, 1981, 1939, 1946, 2003, 2009"
12532,"Mystery, Thriller"
5849,"Mike Leigh, Samuel L. Jackson, Demi Moore, Judd Hirsch, Alan Ormsby, Jessica Tandy, Jeremy Piven, Robert De Niro"
624,"English, Spanish, Italian, French, Chinese, Japanese, Korean, Portuguese, Hindi, Finnish"
5502,"David Anspaugh, Michael Douglas, Sean Penn, Kevin Costner, William Dear, John Madden, Morten Tyldum"
14149,"1951, 1988, 2008, 2010"
8897,"2005 (Aurora Borealis), 1986 (Fist of the North Star)"
10819,2002
12299,"Hayao Miyazaki, Megumi Odaka, Brigitte Lin, Suzuka Ohgo, Aoi Miyazaki, Carol Lynley, Yul Brynner, Meg Ryan, Rani Mukerji, Anatole Litvak, Mai Zetterling, Madeleine Carroll, Elizabeth Banks, Michelle Pfeiffer, Cher, Gwyneth Paltrow, Anne Hathaway, Helena Bonham Carter, Natalie Gregory, Jessica Lange, Vanessa Redgrave, Kathryn Beaumont, Brigitte Bardot, Cate Blanchett, Mary Steenburgen, Alice Englert, Julie Andrews, Eliza Bennett, Isabella Rossellini, Ingrid Bergman, Kelly Preston, Isabella Rossellini, Fay Wray, Shannyn Sossamon, Faye Dunaway, Salma Hayek, Sophia Loren, Salma Hayek, Leslie Cheung, Nana Komatsu, Cecil B. DeMille, Frankenstein Conquers the World starred_actors Tadao Takashima"
4738,2004
1350,"Henry James, A Room with a View (James Ivory)"
14196,"High Hopes, Drama, Mr. Turner, Bleak Moments, Topsy-Turvy, Gridlock'd, Career Girls, Invincible, Captives, Broken, Arbitrage, Hoodlum, The Legend of 1900, Little Odessa, Four Days in July, Abigail's Party."
12622,"1993, 2006, 1982, 2001, 2002, 1951, 2005, 2008, 1981, 1961, 1988, 2006, 1993, 1982, 1961, 2009, 2004, 1993, 1980, 1984, 2000, 1970, 2006, 2006, 1980, 1990, 2006, 2001, 2003, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 2006, 200"
8889,"Horror, Comedy, Fantasy, Gothic"
4404,"The Decline of Western Civilization, The Five Obstructions, Medea, Diminished Capacity"
9494,"English, German, French, Italian, Hindi, Portuguese, Spanish"
3351,Preston Sturges
14054,"2006, 2012, 2014"
9812,English
9192,Rob Zombie
8283,Anita Loos
10751,"2001, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 1941, 194"
9271,"Lewis Stone, Margaret O'Brien, and Lionel Barrymore"
5937,"Gary Fleder, Robert Aldrich, and Barbet Schroeder"
6906,Herman Wouk
12127,"Drama, Comedy"
2360,"Gore Verbinski, Clayton Moore, Jay Silverheels, Michael Horse, Klinton Spilsbury, Armie Hammer, David Carradine, Leon Isaac Kennedy, John Lone, Chuck Norris, James Caan, Samuel L. Jackson, Lance Henriksen, Brendan Gleeson, John Ford, Robert Redford, Steven Seagal, Pernell Roberts, Karen Steele, Robert Preston, Dolph Lundgren, Solo, Fist of the North Star, Brendan Fraser, Jonathan Liebesman, John Wayne, Martin Campbell, Liam Neeson, Jason Patric, James Garner, John Ford, M. Butterfly, John Wayne, Robert Preston, Donald Sutherland, The Collection, Darkman, Steve Miner, John Wayne, Robert De Niro, Donald Sutherland, The Collection, Alone in the Dark, John Wayne, Roger Corman, Third Person, Robert De Niro, Robert Taylor, The Wolverine, Martin Campbell, The Lonely Villa, John Wayne, Robert Vaughn, Lance Henriksen, Johnny Depp, Starred Up, The Princess and the Warrior, Green Lantern, Robert Redford, Roger Corman, Christopher Walken, The Sentinel, Christopher Lambert, Robert Redford, John Carter, Sean Bean, Robert Mitchum, Harrison Ford, Brendan Fraser, Robert De Niro, James Caan, Dolph Lundgren, Patrick Dempsey, The Last Starfighter, John Huston, Donald Pleasence, Colin Firth, John Wayne, Paul Newman, Ben Johnson, Gary Oldman, Mumford, Scott Glenn, Chris Pine, John Wayne, A World Without Thieves, James Mason, Brandon Routh, Tony Curtis, Steve Martin, North, Jason Alexander, James Corden, Buchanan Rides Alone, Christopher Walken, Robert Redford, Donald Sutherland, John Irvin, Jason Reitman, Christopher Reeve, Glenn Ford, Zack Snyder, Liam Neeson, Jason Patric, James Garner, A World Without Thieves, John Irvin, Jason Reitman, John Wayne, Jason Alexander, James Corden, Buchanan Rides Alone, Christopher Walken, Robert Redford, Donald Sutherland, John Irvin, Jason Reitman, John Wayne, Jason Alexander, James Corden, Buchanan Rides Alone, Christopher Walken, Robert Redford, Donald Sutherland, John Irvin, Jason Reitman"
1684,"Ben Stiller, Robert De Niro, Dustin Hoffman, Barbra Streisand"
795,"George Cukor, Phil Karlson"
9727,"English, German"
3045,"Seize the Day, Knight and Day, Say Anything..., Under Capricorn, Spellbound, The Devil and Max Devlin, The American, Starting Out in the Evening, Morning Glory, The Canyons, The Spectacular Now, Draft Day, The Caine Mutiny, A Night to Remember, Vice Squad, 52 Pick-Up, In the Electric Mist, Stolen, Awakenings, Remember the Night, Class Action, Before Night Falls, Thirteen Days, Rich and Famous, From the Terrace, Say Anything..., The Caine Mutiny, A Night to Remember, Vice Squad, 52 Pick-Up, In the Electric Mist, Stolen, Awakenings, Remember the Night, Class Action, Before Night Falls, Thirteen Days, Rich and Famous, From the Terrace. (Drama, Comedy, Thriller)"
1393,"Lasse Hallström, Frank Coraci, Michael Madsen (Species), José Ferrer (Crisis), Eugene Forde (Charlie Chan at Monte Carlo), Tim Burton (Charlie and the Chocolate Factory)"
2254,"Claude Sautet, Bertrand Tavernier"
4860,"German, French, Italian"
13300,"Comedy, Drama, Documentary"
6760,"2007 (Waitress, The Cake Eaters, Diary of a Cannibal)"
7584,"English, Italian"
6723,The movies released in 1971 whose writers also wrote [Minnie and Moskowitz].
10381,"Samuel L. Jackson, Emilio Estevez, Gregory Peck"
10604,"English, Italian"
10548,"Drama, Madonna, The Wiz, Mahogany, Lady Sings the Blues, A Little Romance, Emma, The Actress, Hollywoodland, Swept Away, The Countess, The Private Lives of Elizabeth and Essex, The Princess and the Warrior, Casablanca, The Wedding Director, Blonde Venus, Emma, The Prince of Egypt, Venus, Lisa Picard Is Famous, My Wife Is an Actress, Venus, The Little Princess, A Little Princess, The Departed"
218,"1933 (She Done Him Wrong), 1950 (No Man of Her Own), 1953 (The Actress), 2012 (Heroine)"
14228,"Vittorio De Sica, Roger Michell, Richard C. Sarafian, Nicolas Roeg, and Henry King"
1086,"The films directed by the Rainy Dog director have the genres Drama, Japanese, and Action."
6875,"No actor, the films that share actors with Basquiat are not written by anyone in the provided context."
8452,Paul Wendkos
7918,"1997, 2001, 2008, 2010"
4168,"Akira Kurosawa, Takashi Shimura, Toshiro Mifune, Masayuki Mori, Hiroshi Kawaguchi, Akim Tamiroff, Masayuki Mori, Setsuko Hara, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori, Masayuki Mori"
7681,"Arthur Penn, John Cassavetes"
8225,"1985 (The Goonies), 1995 (A Goofy Movie), 2000 (An Extremely Goofy Movie)"
7713,Luis Buñuel
1606,"Paul Newman, Shirley Knight, Geraldine Page, Ed Begley, Richard Brooks"
4411,Greek
8492,Barry Levinson
