,Model
3371,"Lasse Hallström, Claire Denis, Stanley Kramer, Mike Nichols, Terence Fisher, John Ford, Alfred Hitchcock, Daniel Alfredson, Robert Zemeckis, Nicolas Gessner, Ivan Dixon, Karel Reisz, John G. Adolfi, Bernard Queysanne, Ronald Neame, Paul Leni, Frédéric Back"
3372,"Claude Sautet, Ang Lee"
3375,"German, Italian, French, Japanese, Swedish, Russian"
3386,"Comedy, Documentary, Drama"
3405,"2007 (Ratatouille, F/X, F/X2, Cocoon, The Last of the Finest, Our Fathers, Best Seller, The Belly of an Architect, Presumed Innocent, S.O.B., The Flock, Georg, Nightwatching, Catacombs, The Secrets, The Reaping, Dororo, Spin, Chill, The Babysitters, Garage, Waitress, Breach, Shelter, The Secret, P2, They Wait, Botched, To the Limit, Saawariya, Redacted, The Rage, Pathfinder, Atonement, Enchanted, Stuck, Hitman, Sunshine, Ploy, Look, Unholy, 1408, Full of It, Descent, The Messengers, Actrices, The Chair, Triangle, Ratatouille, Arranged, Fishtales, Vacancy, Spiral, Outlaw, Flood, Spider, Trade, Borderland, Surfwise, Transmorphers, Into the Wild, The Visitor, The Lookout, Steam, Halloween, Persepolis, The Ten, Magicians, Premonition, A Secret, The Ferryman, Guru, Weirdsville, Rendition, Whisper, Ben X, Kabluey, Silk, The Invisible, Fados, Secret, Fracture, Frozen, Next, Satanás, The Box, Sicko, Hairspray, The Counterfeiters, Hounddog, Eichmann, The Banishment, Joshua, Mermaid, Interview, The Savages, Caramel, No Reservations, The Hitcher, Rogue, Inside, The Detective, Blackout, Angel, Transformers, Earth, Numb, The Debt, Taxi 4, Expired, Cthulhu, Noise, The Orphanage, Munyurangabo, Trumbo, The Condemned, Postal, The Rebel, Persuasion, Primeval, Timecrimes, Control, Superbad, Shrooms, Boy A, Steep, Awake, The Invasion, Déficit, There Will Be Blood, Honeydripper, This Christmas, Evening, Zodiac, Darling, Juno, Disturbia, Underdog, Beowulf, Dedication, TMNT, Live!, The Warlords, Sublime, XXY, Cleaner, Nocturna, The Witnesses, Gracie, Sybil, Pornorama, Diva, The Dukes, Vexille, The Pool, Rolling, Condorman, Shadows, The Class, Yella)"
3425,"French, Italian, English, German, Japanese, Swedish"
3449,"1980, 1981, 1969, 2007 (Waxworks, Only When I Laugh, 8½, Z)"
3474,"Emilio Estevez, Samuel L. Jackson"
3477,"English, French, Polish"
3508,"Drama, Comedy"
3532,"2007, 2013, 1981, 1932, 1950, 1969, 1995, 2010, 1986, 2007, 2004, 1960, 1960, 1985, 2013, 2013, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 201"
3540,"Ken Loach, Vittorio De Sica"
3562,"film noir, police, takashi miike"
3571,"Krzysztof Piesiewicz, Julian Schnabel, Ewen Montagu, Nigel Balchin, Ernest Lehman, Walter Tevis, Robert Stone, Blake Edwards, Judith Rascoe, Jeff, Who Lives at Home, Stieg Larsson, Victor Sjöström, François Truffaut, Leonid Andreyev, William Rose, Martin Scorsese, Leonid Andreyev, Blake Edwards, Judith Rascoe, Robert Stone, Mark Duplass, Sam Greenlee, Gouverneur Morris, Maude T. Howell, Julien Josephson, Jules Eckert Goodman, François Truffaut, Victor Sjöström, Stieg Larsson, Ewen Montagu, Nigel Balchin, Ernest Lehman, Walter Tevis, Robert Stone, Blake Edwards, Judith Rascoe, Jeff, Who Lives at Home, Sam Greenlee, Gouverneur Morris, Maude T. Howell, Julien Josephson, Jules Eckert Goodman, François Truffaut, Victor Sjöström, Stieg Larsson"
3576,Paul Wendkos
3578,"1997, 1942, 1988, 2009, 1976, 2004, 2012, 1991, 2005, 2010, 1997, 1988, 2012, 1999, 2007, 1959, 2010, 2001, 2008, 2001, 2002, 2002, 1940, 1973, 2002, 2002, 1953, 1987, 2005, 2014, 2001, 2001, 2008, 1997, 1988, 2012, 1999, 2009, 2007, 1993, 1959, 2010, 1999, 2007, 2007, 1931, 1997, 1988, 2012, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1997, 1988, 2012, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 1993, 1959, 2010, 1960, 2010, 1999, 2009, 2007, 199"
3589,"Michael Caine, Christopher Plummer, Jimmy Sangster (The Man Who Would Be King)"
3616,"John Cassavetes, Roman Polanski, Andrew Dominik, Brian De Palma, Roger Avary, Donnie Darko (director's cut), George V. Higgins, Barré Lyndon, James Frawley, Ken Annakin, John Landis"
3623,"1981 (Whose Life Is It Anyway?), 1985 (The Goonies), 1989 (When Harry Met Sally...), 2008 (A Film with Me in It), 2009 (Did You Hear About the Morgans?), 2010 (Why Did I Get Married Too?)"
3635,"Belle de Jour, Luis Buñuel"
3646,"Paul Newman, Geraldine Page, Ed Begley, Shirley Knight, Richard Brooks, Tennessee Williams"
3652,"English, Greek"
3668,Lionel Chetwynd
3679,"Danny Kaye, Virginia Mayo"
3710,Tom DiCillo
3717,"Cy Endfield, Russell Mulcahy, Michael Bay"
3724,"Jean Rochefort, Anna Galiena, Patrice Leconte (not an actor, but the director)"
3772,Jonathan Berman
3781,"Mystery, Crime, Drama"
3785,"1960, 1973, 1999, 2007, 1937, 1987, 1957, 2009, 1968, 2003, 1945, 1988, 1999, 2000, 2008, 2010, 2014, 2012, 2001, 2005, 2011, 2002, 2000, 2008, 2009, 2010, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 2009, 2014, 2012, 2005, 2010, 2011, 2014, 2007, 2013, 2004, 2006, 2010, 2012, 2001, 2008, 200"
3794,"Alain Corneau, Danièle Thompson"
3800,Anna Reeves
3813,"1999, not provided"
3820,"Hrithik Roshan, Sonu Sood"
3822,"Don Siegel, John Ford"
3837,"1980, 2006, 2013"
3851,Peter Weir
3860,"English, Russian, Finnish"
3877,"Greek, French"
3886,"Dick Powell, Evelyn Daw, James Cagney, Mona Barrie, William Frawley, Robin Wright, Mel Gibson"
3898,"Movie, Comedy, High Anxiety"
3954,"Marjane Satrapi, Zal Batmanglij"
3958,Nick Cannon
3978,"Roger Corman, Frank Oz, Charles B. Griffith, Howard Ashman"
3980,"1943 (Old Acquaintance), 1937 (In Old Chicago), 1939 (The Old Maid), 1981 (Only When I Laugh)"
3991,"Brett Ratner, Steve Bendelack, Rusty Cundieff, James Duffy, John Landis"
4004,"Comedy, Horror"
4010,"Crime, Drama, Documentary"
4035,"Drama, Comedy, Horror"
4057,"Tim Blake Nelson, Ethan Coen, Mark Joffe, Michael Cuesta, Oliver Hirschbiegel, Robert Dunn, Paul Guay, Stephen Mazur, Lee Davis, Hanif Kureishi, Kaja Blackley, Mike Nichols, David Mamet, Brad Anderson, Mark Jacobson, Henry Bean, Alison Maclean, Jonathan Parker, Zeki Demirkubuz, Coline Serreau, David DeFalco, Oriol Paulo, Gary Hardwick, Stephen Belber, Glenn Ficarra, John Requa, Werner Herzog, James Wong, Donald A. Wollheim, Milcho Manchevski, Samsara written_by Tim Baker, Pan Nalin, Philip K. Dick, Brian Helgeland, Jim Schutze, Roger Pullis, Todd Farmer, Lee Hirsch, Francis Veber, David Atkins, Monica Stambrini, Elena Stancanelli, Richard Sapir, Howard Franklin, Kirsty Gunn, Christine Jeffs, Clemence Randolph, W. Somerset Maugham, Wes Craven, Michael Mann, Bertrand Bonello, Paul Brickman, Evolution, Jarmo Lampela, Julian Barry, Robert Dillon, Gregory Poirier, Rumer Godden, Zoolander written_by Drake Sather, Asif Kapadia, Catherine Breillat, DJ Pooh, Thomas Harris, Eric Aronson, Mike Nichols, David Mamet, Heist, Brad Anderson, The Believer written_by Mark Jacobson, Henry Bean, Alison Maclean, Bartleby written_by Jonathan Parker, Zeki Demirkubuz, Chaos written_by Coline Serreau, David DeFalco, Oriol Paulo, The Brothers written_by Gary Hardwick, Tape written_by Stephen Belber, Glenn Ficarra written_by Focus, John Requa written_by Focus, Invincible written_by Werner Herzog, The One written_by James Wong, Donald A. Wollheim written_by Mimic 2, Milcho Manchevski written_by Dust, Samsara written_by Tim Baker, Pan Nalin, Impostor written_by Philip K. Dick, The Order written_by Brian Helgeland, Bully written_by Jim Schutze, Bully written_by Roger Pullis, Jason X written_by Todd Farmer, Bully written_by Lee Hirsch, The Closet written_by Francis Veber, Novocaine written_by David Atkins, Gasoline written_by Monica Stambrini, Gasoline written_by Elena Stancanelli, The Body written_by Richard Sapir, Antitrust written_by Howard Franklin, Rain written_by Kirsty Gunn, Rain written_by Christine Jeffs, Rain written_by Clemence Randolph, Rain written_by John Colton, Rain written_by W. Somerset Maugham, Wes Craven written_by Pulse, Ali written_by Michael Mann, The Pornographer written_by Bertrand Bonello, Uprising written_by Paul Brickman, Don Jakoby written_by Evolution, The River written_by Jarmo Lampela, The River written_by Julian Barry, The River written_by Robert Dillon, Tomcats written_by Gregory Poirier, The River written_by Rumer Godden, Zoolander written_by Drake Sather, The Warrior written_by Asif Kapadia, Romance written_by Catherine Breillat, The Wash written_by DJ Pooh, Hannibal written_by Thomas Harris, Eric Aronson written_by On the Line, Mike Figgis written_by Hotel, Metropolis written_by Osamu Tezuka, Robert Rodriguez written_by Roadracers, Pootie Tang written_by Louis C.K., Louis C.K. written_by Down to Earth, Luc Besson written_by Wasabi, Paul Golding written_by Pulse, No Such Thing written_by Hal Hartley, Genocide written_by Arnold Schwartzman, Iris written_by John Bayley, Evolution written_by David Diamond, Evolution written_by David Weissman, The Bunker written_by Clive Dawson, Iris written_by Richard Eyre, The Quickie written_by Sergey Bodrov, Shrek written_by William Steig, Jean Renoir written_by The River, Storytelling written_by Todd Solondz, Arthur Hailey written_by Hotel, K-PAX written_by Charles"
4058,"Falling Down, Crime, Drama"
4062,"Laís Bodanzky, Álex de la Iglesia"
4064,"Edward Bernds, Jack Arnold, Gene Fowler Jr., Jack Donohue, and Edward L. Cahn"
4073,"Raoul Walsh, Mike Nichols, Stanley Kramer, Karel Reisz, Martin Scorsese, Blake Edwards, Ivan Dixon, Mike Nichols (again), Bernard Queysanne, Karel Reisz (again), Orson Welles, Ivan Dixon (again), Karel Reisz (yet again), Robert Stone, Karel Reisz (one last time), and Nicolas Gessner."
4075,Benny Chan
4089,"Horror, Mystery"
4106,"Phillip Noyce, Leslie Charteris, Jonathan Hensleigh, Wesley Strick"
4123,"2008, 2010, 2012, 2014"
4139,"2003, 2008"
4148,"Chloë Sevigny, Kate Beckinsale, Michael Pitt, Asia Argento, Lukas Haas, Scott Patrick Green, Tye Sheridan, Ewan McGregor"
4162,"Tony Scott, Gene Hackman"
4168,1998
4189,"Morgan Freeman, Christian Slater, Randy Quaid, Minnie Driver"
4190,"French, English"
4192,"2009, 1981, 1986, 1991, 2004, 2005, 2009, 2010"
4216,"2000, 2001, 1989, 1995, 1942, 1933, 1951, 1934, 2010, 2004, 1950, 2010, 2001, 1987, 1964, 1966, 1984, 1968, 1971, 1997, 2000, 1972, 2000, 1964, 2011, 2008, 2000, 1980, 2006, 2011, 1987, 2004, 1950, 2010, 2001, 2014, 1986, 1934, 2010, 2004, 1950, 2010, 2001, 1987, 1966, 1968, 1971, 1997, 2000, 1972, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1986, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 2008, 2000, 1980, 2014, 1982, 2014, 1971, 1997, 2012, 1997, 2000, 1964, 2011, 200"
4229,"1951, 2003, 2008, 2013"
4245,"1939, 1977, 1998, 2004"
4257,Steve Miner
4269,"David Belasco, Nelson Eddy, Jeanette MacDonald"
4291,"1978, 2005, 1998, 1934, 2010, 1968, 1998, 2002, 2001, 1987, 2000, 2014, 2001, 1984, 1990, 2000, 2012, 1956, 2012, 1959, 2012, 1939, 2014, 1968, 2012, 2012, 1956, 2012, 1934, 2000, 2001, 2012, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1984, 1990, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 2000, 2014, 2001, 1987, 1977, 2000, 2001, 1984, 200"
4325,Ronald Neame
4329,"Philip Kaufman, Ted Demme, Lewis Milestone, Johnnie To, Brad Mirman"
4339,"Spanish, German, French"
4348,English
4353,"French, Italian, German"
4367,"Comedy, War"
4382,Kirby Dick
4398,"2009, 1988, 2012, 1995, 2002, 2005, 2013"
4404,"1999, 2010, 2006, 1978, 1987, 1984, 2014, 2005, 1991, 2006, 1987, 1987, 1948, 1987, 1991, 2010, 2006, 2010, 2006, 2005, 2004, 2002, 2010, 2012, 2005, 2000, 2010, 2009, 2011, 2013, 2007, 1998, 2007, 2008, 2000, 2003, 1995, 1971, 2013, 2006, 2013, 2004, 2008, 2000, 2008, 2008, 2011, 2000, 2008, 2008, 2011, 2011, 2000, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 2008, 200"
4411,Lina Wertmüller
4420,"Ib Melchior, Planet of the Vampires was directed by Mario Bava, Rafael J. Salvia, Renato Pestriniero, Callisto Cosulich, and Louis M. Heyward."
4438,"1938, 1958, 1934"
4442,"Robert N. Bradbury, Robert Taylor, John Wayne, John McIntire, William A. Wellman, Denise Darcel"
4454,Ben Ripley
4455,"1999, 1978, 1987, 1996"
4459,Stephen King (the author) did not write the films that share directors with Sleepwalkers. The films were written by Wes Craven.
4464,"Comedy, Drama"
4469,"2007, 1985, 1996, 2005, 2012, 2009, 1996, 2008, 2009, 2008, 2009, 2008, 2012, 2009, 2009, 2008, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 2009, 200"
4501,"1977, 1977, 1977"
4504,"Science fiction, action, adventure"
4520,"Allan Moyle, Tim Curry, Robin Johnson, Trini Alvarado"
4556,"Richard Fleischer, Jeff Corey, William Lundigan, Dorothy Patrick"
4590,"1947, 1949, 1950, 1953, 1954, 1955, 1957, 1958, 1964, 1965, 1967, 1969, 1986, 1993, 1994, 1995, 1999, 2000, 2010, 2013, 2014"
4604,"English, Greek"
4614,"1943, 1970, 1980, 2004, 2011, 1983, 1997, 2011, 1997, 1997, 2011, 2011, 1988, 2012, 2005, 2005, 2005, 2005, 2005, 2010, 2010, 1997, 2012, 2012, 2012, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 2011, 201"
4618,"English, French, German, Japanese, Danish, Swedish, Portuguese"
4629,"Neil Rau, Dick Van Dyke"
4635,"Michael Anderson, David Zelag Goodman, George Clayton Johnson, William F. Nolan"
4639,"1979, 2006"
4653,Richard Curtis
4665,English
4667,"2008 (Extreme Movie, The Onion Movie)"
4685,"2001, 1985, 1989, 2014, 1998, 2003, 2004, 1985, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 2001, 200"
4701,"John Goodman, Cathy Moriarty, Omri Katz, Simon Fenton"
4706,"1985 (The Purple Rose of Cairo), N/A (unknown for other films)"
4738,Jon Avnet
4740,"Drama, Thriller"
4743,English
4745,Noboru Iguchi
4754,"Drama, Comedy"
4764,"1991, 2004, 2010"
4767,"Action, Fantasy, Russian"
4779,"Irish, Polish"
4789,"Maya, Spanish, Chinese"
4791,"2001, 2014 (The Musketeer, The Angels' Share, What We Do in the Shadows)"
4810,"1941 (directed by Steven Spielberg) was released on December 25, 1979. However, Spielberg directed other movies before and after that, but the context does not provide specific release dates for those."
4817,Kate Chopin
4829,"Comedy, Drama"
4838,"Mike Epps, Ice Cube"
4860,"French, English"
4870,"Scott Parker, Armand Mastroianni, Jeff Fisher, Paco Cabezas, Andy Hurst, Brian Yuzna, Woody Keith, Rick Fry, Brian Yuzna, Brian Yuzna, Jimmy Sangster, Jim Curtiss, Ursula Curtiss, William P. McGivern, William Castle, Amy Heckerling, Barré Lyndon, Jimmy Sangster, John Hewitt, Matt Cimber, Terence Fisher, Jimmy Sangster, Alfred Hitchcock, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt, John Hewitt"
