,Model
10751,"2005, 2010, 2012"
9271,"Latin, Aramaic, German, French, English, Hindi, Italian, Spanish, Dutch, German, French, German, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French, French"
5937,"Madeleine, David Lean, Mitchell Leisen, George Cukor, Vincente Minnelli, William Dieterle, Jean Negulesco, Henry Koster, Robert Z. Leonard, Vincente Minnelli, Jules Dassin, Robert Z. Leonard, George Cukor, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z. Leonard, Robert Z"
6906,Not provided in the context.
12127,"Karan Johar, Shah Rukh Khan, Kajol, Hrithik Roshan, Rani Mukerji, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Salman Khan, Preity Zinta, Rani Mukerji, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwarya Rai Bachchan, Hrithik Roshan, Abhishek Bachchan, Amitabh Bachchan, Kareena Kapoor, Shah Rukh Khan, Abhishek Bachchan, Priyanka Chopra, Rani Mukerji, Salman Khan, Amitabh Bachchan, Kajol, Shah Rukh Khan, Kareena Kapoor, Rani Mukerji, Amitabh Bachchan, Aishwary"
2360,John Sayles wrote the movies directed by the director of [Camel Spiders].
1684,"David Gordon Green, Evan Goldberg, and Seth Rogen (co-directed)"
795,"2007, 2010, 2013"
9727,"Alfred Hitchcock, Van Heflin, Janet Leigh, Boris Karloff, John Gielgud"
3045,"Comedy, Drama"
1393,"Adventure, Drama"
2254,"Drama, Thriller"
4860,"French, German"
13300,"Aramaic, Latin, Italian, Spanish, English, Tonga, Polish, German, Russian, Korean, Japanese, Hebrew, Dutch, Italian, Danish, Chinese, French, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian, Italian,"
6760,"Michael Haneke, Florian Lukas, Stig Henrik Hoff, Lachlan Nieboer, Tyler James Williams, Gilles Lellouche"
7584,"1980, 2012, 2013"
6723,"Jim Abrahams, Bette Midler, Edward Herrmann, Fred Ward, Lily Tomlin"
10381,"Jonathan Liebesman, Steve Barron"
10604,"1968, 1975, 2014"
10548,"Dennis McIntyre, Steven Soderbergh, Paul Weiland, Alan Parker, Phil Joanou, John Huston, Martin Scorsese, Wes Craven, Sidney Lumet, Robert Altman, Ron Howard, Spike Lee, Paul Schrader, Marcel Carné, Ken Loach, Ridley Scott, Antoine Fuqua, Kathryn Bigelow, Mike Newell, Rainer Werner Fassbinder, David Cronenberg, Francis Ford Coppola, David Fincher, Fred Zinnemann, Lars von Trier, George Cukor, Steven Spielberg, David Lynch, Anthony Mann, Norman Foster, Jonathan Demme, Robert Altman, Robert Harmon, Rainer Werner Fassbinder, David R. Ellis, Roman Polanski, Tony Goldwyn, Fred Zinnemann, George Cukor, Alan Parker, David Fincher, David Cronenberg, Norman Foster, Anthony Mann, Paul Schrader, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soderbergh, Richard Linklater, David Fincher, Norman Foster, Anthony Mann, David Fincher, George Cukor, Steven Soder"
218,"Phil Kaufman, Leonard Kantor, Barnet Kellman"
14228,Rudyard Kipling
1086,"Drama, Crime"
6875,"William Inge, Tennessee Williams"
8452,"1949, 1983, 2004, 2009, 2010"
7918,"1996, 2001"
4168,"1998, 2006"
7681,"Comedy, Drama"
8225,"Sam Raimi, James Gunn, Richard Linklater, Steven Soderbergh, Wes Anderson, Bryan Singer, Martin Scorsese, Rob Reiner, Peter Bogdanovich, Ivan Reitman, Gus Van Sant, Spike Lee, Brett Ratner, Joss Whedon, Danny Boyle, Ron Howard, Ridley Scott, David Fincher, Shawn Levy, Zack Snyder, Edgar Wright, Paul Verhoeven, Antoine Fuqua, Garry Marshall, Ron Howard, Danny DeVito, James Wan, Tim Burton, John Singleton, Martin Scorsese, Roger Corman, Steven Spielberg, Joel Schumacher, Tony Scott, Richard Linklater, Steven Soderbergh, Richard Lester, Richard Donner, John Singleton, Joel Schumacher, Tony Scott, Richard Linklater, Steven Soderbergh, Steven Spielberg, Sam Raimi, J.J. Abrams, Joss Whedon, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David Fincher, Ron Howard, Ridley Scott, James Wan, Zack Snyder, Edgar Wright, James Gunn, Brett Ratner, James Wan, Tim Burton, Danny Boyle, Ridley Scott, Martin Scorsese, Steven Soderbergh, David"
7713,"Philip Noyce, Neil Jordan, and Antoine Fuqua (directed movies for the writer of Salt)"
1606,"Comedy, Drama"
4411,Richard LaGravenese
8492,"Borden Chase, Robert L. Richards (not directors, but writers of Winchester '73)"
4653,"Richard Curtis, Henry Bean"
455,"2013, 1995, 2004, 1995, 2009, 1995, 1996, 1958, 2009, 1996, 1995, 1996, 2001, 1962, 2009, 1995, 1996, 2009, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 1995, 1996, 199"
8183,"2009, 2010"
13865,"Hindi, English"
5770,"Horror, Mystery"
11504,English
11175,Drama
9948,Francois Truffaut
2512,"John Ford, Robert Wise, and Robert Aldrich (shared directors with When Willie Comes Marching Home)"
8973,"2012 (Safety Not Guaranteed), 2013 (The To-Do List), 2015 (The Overnight)"
836,"Oliver Stone, Milla Jovovich, Diane Keaton, Rachel McAdams, Dermot Mulroney, Lewis Stone, Sharon Stone, Edward Norton, Michael Douglas, Robert De Niro, Brett Ratner, Kathleen Turner, Charlie Cox, Jaime Murray, Christina Cole, Guillermo Díaz, Duane Boutte, Brendan Corbalis, Mike Vogel, Christina Cole, David Thewlis, Brenton Thwaites, Mick Jagger, Tim Roth, Peter Falk, Robert Zemeckis, Jon Favreau, Joan Cusack, Robert Altman, Robert De Niro, William Powell, Dudley Moore, Lane Smith, Kirk Douglas, Kieran Culkin, Alan Arkin, Mary Steenburgen, Nicolas Cage, Robin Williams, Massi Mrowat, Carlos Mencia, Paul Reiser, Richard Linklater, George Cukor, Melvyn Douglas, Gene Saks, Robert Redford, Peter Stone, Robert Aldrich, Robert Duvall, Michael Keaton, Richard Benjamin, Michael Curtiz, Robert Mitchum, Robert Mulligan, Norman Jewison, Richard Jenkins, Tom Berry, Cameron Douglas, Peter Falk, Oliver Reed, Martin Scorsese, Robert Stone, Sharon Stone, Joan Cusack, Robert Altman, Randy Quaid, Robert Redford, Robert De Niro, Richard Benjamin, Al Pacino, Johnny Cash, Todd Stephens, David Thewlis, Brenton Thwaites, Mick Jagger, Tim Roth, Tim Robbins, Art Hindle, Tim Roth, Jim Jennewein, Martin Scorsese, Gene Hackman, Ron Howard, Tim Roth, The Marx Brothers, Fred Stone, Melvyn Douglas, Téa Leoni, Ron Howard, Jerry Lewis, Leonard Nimoy, George Cukor, Alec Baldwin, Capote, Martin Sheen, Wes Anderson, Cary Grant, Fred Astaire, Alice Adams, Fred Stone, Leonard Nimoy, Elizabeth Taylor, Tim Robbins, Bruce Dern, Albert Brooks, Norman Jewison"
6107,"Peter Sellers, Capucine, Emily Mortimer"
4057,"Roland Emmerich, Werner Herzog"
13940,Elliot Silverstein
