,Model
5955,Crime
2442,2010 (The Social Network)
3024,No one acted in Princess Mononoke as it is an animated film.
4123,"2008 (for Burn After Reading), unknown (for The Social Network)"
13903,"Ben Whishaw, Abbie Cornish, Jane Campion"
11200,Nicholas Sparks
13489,2013 (Blue Ruin)
13135,Zak Penn
7702,2011 (for Camel Spiders)
12624,Terry Gilliam (director of The Fisher King) did not write The Fisher King. It was written by Richard LaGravenese.
3508,Drama
13433,Greg Glienna
11341,"Billie August, Ang Lee"
11876,Walter Karig
5144,"Comedy, Mystery, Thriller"
7787,"The films released in various years, but The Odessa File was directed by Ronald Neame in 1974. So, the release years of the films directed by Ronald Neame are not specified in the context."
339,Agatha Christie
9845,Oliver Stone
9995,Action
5483,"Carlo Collodi, Steve Barron"
6532,George Seaton (directed movies written by the writer of 36 Hours)
9021,Henry King
13171,1997 (Kitchen Party)
14130,"Mercedes Morán, Carlos Belloso, María Alche, Alejandro Urdapilleta"
2081,Israel Horovitz
5234,Samantha Robson
11885,"Comedy, Film"
1714,Michael Crichton
13219,"1957, Nathan Juran (The Deadly Mantis) also directed The Canal and Side by Side."
102,Forest Whitaker
8879,Cormac McCarthy
2301,Gregory Hoblit
4106,Phillip Noyce
3098,English
14005,"German, Tibetan"
5407,Richard Curtis
3063,"Horror, Gothic, Waxworks, Sleuth"
7145,"1985 (The Return of the Living Dead), n/a (unknown for other movies sharing the same screenwriter)"
2616,Not specified in the context
5046,"Drama, Crime"
13147,"Sci-Fi, Comedy"
4229,2003
9341,Not specified in the context.
12133,"2009, 1945 (The Lost Weekend), Unspecified (Anthony Minghella, Michael Tolkin, Arthur Kopit, Maury Yeston, and others)"
7203,"Incendies, The Pervert's Guide to Ideology, Side by Side"
2232,"Bruce Beresford's films, including Silent Fall, do not have specific language tags mentioned in the context provided."
5221,Not provided in the context.
4139,"2002, 2008 (for R.A. The Rugged Man and Frank Henenlotter)"
13302,2011 (Donovan's Echo)
14098,Luis Mandoki
10619,"Burt Shevelove, Neil Simon"
3355,Drama
13721,Benoît Delépine (director of Aaltra also wrote it)
8543,Treasure Island (actors)
3837,"October 2, 1980 (Disco Godfather), December 12, 1980 (The Nude Bomb), August 21, 1981 (The Incredible Hulk) (all directed by Steve Carver)"
3822,Don Siegel
6517,"1958, (Anthony Quinn's unknown)"
11467,Not provided in the context.
708,Drama
4075,"Martin Scorsese (not the film, the director)"
6505,2007
8358,"2003 (Once Upon a Time in Mexico), unknown (Treasure Island)"
9241,"Love Letter, The Social Network (director)"
6017,"2009, (no comma after the last answer)"
6977,"Alec Baldwin, Toni Collette, and Dianne Wiest"
1253,Action
9514,"Jay Roach, Judd Apatow"
2012,1973 (Zanjeer's release year)
181,"Peter Masterson, Teri Garr"
8655,"David Duchovny, Brad Pitt, Juliette Lewis"
11109,Enzo G. Castellari
4685,2001
4829,Drama
7249,"Comedy, Drama"
11401,"Comedy, Drama"
9205,"John G. Avildsen directed Out for Justice, and his other works include genres like Drama, Action, and Crime."
8689,"Stathis Giosmas, Bernhard Wicki, Irene Papas, Yorgos Voyagis, and Johnny Farina"
6092,1949 (for Stray Dog)
11946,"Morgan Freeman, Kevin Spacey, LL Cool J, Justin Timberlake"
9742,Drama
12652,"Uwe Boll, Peter Scheerer, Jack Sholder, Michael Roesch"
7717,"Action, japan"
6125,"1956, [unknown for other films]"
13775,actors
4367,"Comedy, War"
2746,"Steve Buscemi, Michael Bay"
13488,"English, German"
11902,[Not specified in the context]
8361,Donald Crisp
5477,"language, film"
4064,"Edward Bernds, Ben Hecht, Charles Beaumont"
11601,"1983 (for The Star Chamber), Unspecified (for other films sharing actors)"
4870,Scott Parker
2019,"film, comedy-drama"
10421,"Scarface, Sleuth, The Raven, Waxworks, Almost Famous"
10066,"1943, 1994, 2005"
2483,2005
9849,"1997, (not provided)"
4398,2009 (for The Canal and The Pervert's Guide to Ideology)
284,"Comedy, Crime, Action"
5846,film
9056,"Crime, language"
13445,Anthony Mann
5120,"Steve Cohen, Ben Falcone"
9443,1939 (for Beau Geste)
12230,"I Walked with a Zombie, The Body Snatcher"
9338,2006 (for The Contract)
2310,Howard Franklin
11455,"1994, (if assuming that Love and a .45 is the only film mentioned with specific release year)"
9761,"1968 (Hellfighters), not specified (The Social Network)"
8898,John Singleton
11627,"Sam Raimi, Avi Arad, and Alfred Gough wrote movies that share directors with Spider-Man 2."
8826,Comedy
13148,Guillermo Arriaga
6088,2012
11477,1993 (Derek Jarman's Wittgenstein)
9574,Elena (Elena and Her Men's writer)
4665,Not specified in the context.
4501,1977
1475,"Meryl Streep, Shirley MacLaine, Dennis Quaid"
9923,"Finnish, Scarface (not confirmed), The King's Speech (not confirmed), The Social Network (not confirmed)"
2021,2007
8524,"Drama, The Social Network"
3717,Jules Verne
9798,"Eric Karson, Paul Aaron"
12879,1998 (assuming the context only refers to David Tennant as the actor)
3635,"Luis Buñuel, Joseph Kessel"
8759,The given context does not provide any information about movies written by Joan of Arc writers or their genres.
12633,1977 (Opening Night)
1807,"1994, 2010 (The Social Network)"
12381,"Scott Marshall, Heidi Ferrer"
9427,The films written by [I Got the Hook Up] writers did not appear in the given context.
12643,"M. Night Shyamalan, Robert Zemeckis, and Blake Edwards (in order of their involvement)"
14136,Ralph Hemecker
1659,Kevin Brodbin
10910,Not provided in the context.
3571,Julian Schnabel
2678,Willis Goldbeck
14227,"film, film"
13322,"Mel Ferrer, Janet Leigh, Stewart Granger, Eleanor Parker"
2766,1992 (Patriot Games)
7163,Action
6866,Comedy
7645,Henry Koster
6105,"1969 (Downhill Racer), Not specified (Side by Side, Treasure Island, The Canal, The Pervert's Guide to Ideology)"
2988,"1987 (for Aria), various (for other films)"
12783,1996 (The Park Is Mine)
11605,1984
2996,English
5781,2004 (for Look at Me)
9701,"Rowan Atkinson, Emma de Caunes, Maxime Poulet"
6742,"1999 (for Analyze This), unknown (for The Social Network as it's not specified in the context)"
13469,Ken Kwapis
1107,Christophe Honoré
9778,"Drama, Crime"
1530,"1950, 2014"
9066,"1998, (no other movie is specified to have the same director as Smoke Signals in the given context)"
2631,"Richard Denning, Christopher Lee"
8868,"David Fincher, James Vanderbilt"
7603,Not specified in the context.
1061,"Terry Gilliam, Stewart Raffill, and Simon Wsewkowski"
2157,"Adventure, Comedy"
10820,English
7795,The Social Network released.
4838,"Mike Epps, John Witherspoon, Ice Cube"
8221,Ernest Hemingway
8153,Not specified in the context.
5749,"Scarface, The Social Network"
10307,Bille August
1983,German
10153,"1956, 1993"
3449,"The release date of the movies whose writers also wrote ""Minnie and Moskowitz"" is not provided in the context."
2119,Drama
5654,"Colin Firth, Helena Bonham Carter, Geoffrey Rush"
8470,English
1225,The Social Network (director is not specified in the context)
8126,"Drama, Thriller, Mystery"
4455,1999
11173,"Mia Wasikowska, Casey Affleck, Timothée Chalamet, and Saoirse Ronan (depending on the specific movies directed by the director of Don't Worry, I'm Fine)"
450,"The Social Network director directed movies such as The Social Network, The Girl with the Dragon Tattoo, and Moneyball."
4004,"Horror, Horror, Horror, Horror, Horror, Horror, Horror, Horror, Horror"
8653,"1945, 1945 (assuming the context refers to the year of release for each movie)"
732,English
2112,"Horror, surreal"
1740,"Nathaniel Gold wrote the films directed by the director of [Bee Season], which is Scott McGehee."
13705,"Charles Dickens, Robert Zemeckis, Gary Oldman (as writer of The Lost Weekend)"
8206,"John Ford, Michael Curtiz, Howard Hawks, William Wyler, Raoul Walsh, Henry King, and William Dieterle"
10570,1959
13874,Don Siegel
5787,Melville Shavelson
9758,"Wolfgang Petersen, Richard Neely"
9745,1957
6825,"Japanese, English"
10538,Peter Yeldham
10768,Horror
3115,Preston Sturges
14220,"Brad Pitt, Monica Bellucci, and Giuseppe Sulfaro (Malèna's cast) did not have a director who also directed The Social Network."
13766,"Truman Capote, Cornel Wilde, and Piper Laurie"
4993,The Raven (writer)
9934,English (for Lady Sings the Blues)
4190,Not provided in the context.
8769,The Social Network (does not specify the writer)
772,"Jim Kouf, Marianne Wibberley, Cormac Wibberley"
2473,"Comedy, Music, Scarface, Film"
177,Not provided (The context does not mention the screenwriters of the films or Lantana)
914,Comedy
2477,Spanish
6348,"Comedy, Musical"
1623,Shona Auerbach
3221,Gary Fleder
457,Not provided in the context.
9589,John G. Avildsen
3991,John Waters
862,Kristin Hunter
1957,The Pirate has_genre The Pirate
11796,"Richard Widmark, Thelma Ritter, Jean Peters"
63,"Drama, The Social Network (genre of The Social Network, the director's other movie)"
4754,"Comedy, Drama"
6290,Crime
3652,Not provided (actors are not specified in the context)
9145,"movie, actor"
8121,"William Mapother, Brit Marling"
12905,Not provided in the context
11612,Olivier Megaton (not the actors)
9963,"The given context does not provide information about the director of a film named ""Panther""."
8985,"English, French (based on the assumption that Let Him Have It is a movie, and its director has directed other movies in different languages)"
6224,"English, psychic abilities, ghosts, psychological horror, ghost, psychological"
6560,Not provided in the context.
13753,Not provided in the context.
1611,"Edward Woods, James Cagney, Jean Harlow, Joan Blondell"
13090,2007 (Vadim Perelman)
379,"1998 (The Adventures of Sebastian Cole), unknown (The Social Network)"
12999,Alex Orwell
3724,"Anna Galiena, Jean Rochefort"
4900,"comedy, comedy"
13139,Not specified in the context.
11431,1960
2456,1952
5372,"Konrad Wolf, Julie Benz, Elizabeth Mitchell, Barbara Hershey"
8072,Not provided in the context.
4614,"2015 (Blackhat), N/A (Treasure Island)"
7277,"The Raven, The Ghost Writer"
1547,"Burt Lancaster, Lee J. Cobb, Kirk Douglas, and Julie London (Man of the West)"
6692,"James Cameron, Claude Zidi"
4442,John Wayne
6345,Comedy
3021,2002 (for The Social Network)
6657,Comedy
3820,"Hrithik Roshan, Sonu Sood"
3860,Not provided in the context.
5019,2012
12207,2006
1634,Drama
4216,2000 (Little Richard)
12004,Drama
6141,Crime
8,"German, German"
8900,1936
4058,"Crime, Drama"
11570,"Michael Winner, Anthony Shaffer, Peter Buckman"
10172,1942
10830,"John William Corrington, Boris Sagal"
10235,"2014 (The Homesman), N/A (unknown for other movies)"
14104,Aaron Seltzer
9423,English
8484,Not specified in the context.
9210,"Comedy, Drama"
12601,1994 (for Crooklyn)
10455,Werner Herzog
6798,"2001 (Heist), unknown (The Social Network)"
3781,"Drama, Crime, Mystery"
5318,Erik Balling
5582,2008
12325,1966
8855,2010 (The Social Network)
7770,"1943, The Raven (assuming it refers to Edgar Allan Poe's The Raven, as it is a work of literature and not a specific film)"
4629,Dick Van Dyke
10234,"Comedy, Crime, Italian"
11055,1937 (for La Grande Illusion)
8940,1974
13557,"Yun Jung-hee, Kim Sang-kyung, and Lee Jung-jae"
13643,The writers are not the same as the directors of Batman Forever.
2455,English
3540,Vittorio De Sica
10221,"David Hyde Pierce, Bette Midler, Nathan Lane"
5987,"Italian, German"
13395,Not provided in the context.
3772,The Social Network
4089,"Agatha Christie's Plays, Ten Little Indians, And Then There Were None, Witness for the Prosecution, The Hollow, Murder on the Orient Express, The Mirror Crack'd, A Murder is Announced, Evil Under the Sun, Appointment with Death, Murder at the Gallop, They Came to Bagdad, The Rats in the Cellar, The Mousetrap, Sparkling Cyanide, The Unexpected Guest, The Hound of Baskervilles, The ABC Murders, The Murder of Roger Ackroyd, The Murder at the Vicarage, The Body in the Library, The Secret of Chimneys, The Five Little Pigs, The Murder of Nancy Malone, The Murder of Sir Charles Cartwright, The Murder of Mr. Boddy, The Murder of Emily Brent, The Murder of Dr. Armstrong, The Murder of Joyce Warren, The Murder of Tony Grotto, The Murder of Lord Rufus Van Hooten, The Murder of Miss Marple, The Murder of a Nickelodeon Beauty, The Murder of a Prize Fighter, The Murder of a Racehorse Driver, The Murder of a Policeman, The Murder of a Judge, The Murder of a Lady, The Murder of a Ventriloquist's Dummy, The Murder of a Bishop, The Murder of a Librarian, The Murder of a Schoolmaster, The Murder of a Regimental Major, The Murder of a Captain, The Murder of a Colonel, The Murder of a General, The Murder of a Lady's Maid, The Murder of a Governess, The Murder of a Cook, The Murder of a Road Sweeper, The Murder of a Goat, The Murder of a Dog, The Murder of a Cat, The Murder of a Parrot, The Murder of a Canary, The Murder of a Goldfish, The Murder of a Hamster, The Murder of a Guinea Pig, The Murder of a Mouse, The Murder of a Rat, The Murder of a Sparrow, The Murder of a Swallow, The Murder of a Sparrowhawk, The Murder of a Magpie, The Murder of a Jay, The Murder of a Linnet, The Murder of a Wren, The Murder of a Blackbird, The Murder of a Thrush, The Murder of a Song Thrush, The Murder of a Robin, The Murder of a Nightingale, The Murder of a Skylark, The Murder of a Swift, The Murder of a House Martin, The Murder of a Sand Martin, The Murder of a Swallowtail Butterfly, The Murder of a Monarch Butterfly, The Murder of a Peacock, The Murder of a Pheasant, The Murder of a Partridge, The Murder of a Quail, The Murder of a Woodcock, The Murder of a Snipe, The Murder of a Curlew, The Murder of a Lapwing, The Murder of a Plover, The Murder of a Godwit, The Murder of a Redshank, The Murder of a Turnstone, The Murder of a Sandpiper, The Murder of a Dunlin, The Murder of a Sanderling, The Murder of a Ringed Plover, The Murder of a Little Tern, The Murder of a Common Tern, The Murder of a Arctic Tern, The Murder of a Gannet, The Murder of a Cormorant, The Murder of a Shag, The Murder of a Puffin, The Murder of a Guillemot, The Murder of a Razorbill, The Murder of a Kittiwake, The Murder of a Gull, The Murder of a Tern, The Murder of a Skua, The Murder of a Jaeger, The Murder of a Albatross, The Murder of a Petrel, The Murder of a Storm Petrel, The Murder of a Shearwater, The Murder of a Puffin, The Murder of a Gannet, The Murder of a Cormorant, The Murder of a Shag, The Murder of a Puffin, The Murder of a Razorbill, The Murder of a Kittiwake, The Murder of a Gull, The Murder of a Tern, The Murder of a"
4420,Ib Melchior (The Angry Red Planet's writer) did not directly direct any movies.
12800,1996
6032,"2006, (if Treasure Island shares actors with Hollywoodland, its release year would be unknown from the provided context)"
4438,"1938, 1958"
10850,"Comedy, Drama, The Lost Weekend, Almost Famous, Sleuth"
13267,2012 (for The Pervert's Guide to Ideology)
1713,Not provided in the context.
3375,German
5572,English
10763,The Social Network (not a shared actor)
2818,1998 (The Social Network)
14273,2005
977,"Richard Maibaum, Michael G. Wilson, George MacDonald Fraser"
1078,"Comedy, Drama"
6341,Ernest Thompson
12138,"Robert De Niro, Charles Grodin, John Ashton, Yaphet Kotto"
2453,"Comedy, Crime"
3405,Treasure Island's release date is not specified in the context.
6679,"Neil Jordan, The Social Network"
11180,Nancy Dowd
8284,Jim Kouf
5712,Dennis Gansel
7050,"1994, Almost Famous, The Raven, Sleuth (assuming these films are written by the same writers as Hoop Dreams)"
1795,"1961, 1950, 1970, 1924, 1972, 1936, 2000"
4903,"Jon Favreau, Michael Mann, Vince Vaughn, Owen Wilson, Gene Hackman, Keanu Reeves, Brooke Langton, Rhys Coiro, Orlando Jones, Fred Dalton Thompson, Gene Hackman, Jared Leto, Garrett Hedlund, Chris Cooper, Ben Affleck, Billy Bob Thornton, Kevin Costner, David Morse, Jason Patric, Robert Duvall, Ethan Hawke, Jack Nicholson, Morgan Freeman, Charlize Theron, J.K. Simmons, James Cromwell, Jason Lee, Sylvester Stallone, Bruce Willis, Cuba Gooding Jr., Kevin Spacey, Danny DeVito, Robert De Niro, Christopher Walken, Marisa Tomei, Al Pacino, Dustin Hoffman, Sean Penn, Annette Bening, Tom Sizemore, John Turturro, James Woods, John C. Reilly, Jon Favreau, Tim Roth, Jeremy Piven, Luis Guzmán, John Malkovich, Ving Rhames, Robert Forster, Dennis Farina, Nick Nolte, Don Cheadle, William Fichtner, James Gandolfini, Peter Falk, David Strathairn, Paul Sorvino, Robert Loggia, Joe Mantegna, Treat Williams, Robert Pastorelli, James Belushi, Michael Rooker, Randy Quaid, James Caan, Robert Duvall, Christopher Lloyd, Jack Warden, Jeffrey Wright, David Morse, Michael Clarke Duncan, James Woods, John Goodman, Bruce McGill, William H. Macy, Richard Jenkins, John Turturro, John C. Reilly, Jon Voight, Ed Harris, John Cusack, John Turturro, John Malkovich, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Reilly, John Cusack, John Malkovich, John Turturro, John Travolta, Christopher Walken, James Gandolfini, Paul Giamatti, David Strathairn, John Hawkes, Tim Roth, Michael Shannon, Forest Whitaker, Tom Sizemore, John C. Re"
10328,"Avi Nesher (not directly stated, but as The Secrets was written by Avi Nesher, it can be inferred that he did not direct it)"
747,Day Keene
3562,Drama (Rainy Dog)
4817,Kate Chopin
3207,2001 (for Shallow Hal)
9286,"Crime, Musical"
4789,"Maya, English"
11490,Andrew Stanton
8559,"Japanese, Korean"
6215,"Jennifer Connelly, David Bowie"
2342,Irving Pichel (not listed as screenwriter)
10280,Not specified in the context.
6223,2011 (The Interrupters)
9992,2007 (The Social Network's release year is not specified in the context)
10289,"1936 (Theodora Goes Wild), [unknown year] (The Social Network)"
5970,"Martin Scorsese (not in the given context, but associated with personal)"
5748,Manoel de Oliveira
11334,"Richard Madden, Alan Rickman, Rebecca Hall"
3477,french
6433,Unknown (the context does not provide information about the director of Far from the Madding Crowd)
3576,Paul Wendkos
4469,"2012 (Brave), n/a (unknown for other movies)"
6630,Rolf de Heer
4590,"1947 (for T-Men), Unspecified (for other films sharing actors with T-Men)"
7042,Japanese
4556,"William Lundigan, Dorothy Patrick, Jeff Corey"
11107,"1966 (Treasure Island's tags imply it shares actors, but no specific release year is given in the context)"
8888,"English, Monty Python's language"
14002,Sleuth (writer of Happy-Go-Lucky)
9466,1935 (for Roberta)
473,1999 (for Life)
5361,Ingmar Bergman
884,"Elke Sommer, Milton Berle, Stephen Boyd"
12950,"Scarface, The King's Speech"
3154,2006 (for Chronicle of an Escape)
10798,"The Raven, Sinister, Sleuth (no specific director is given for [Same Old Song] in the provided context)"
3372,"Claude Sautet, Bertrand Tavernier, and Bertrand Blier"
9057,"Bryan Gordon, The Social Network (unknown director)"
903,"Jerry Zucker, Jim Abrahams"
683,film
5328,"Orson Welles, David Fincher"
12033,Island of Fire
7971,Comedy
12711,"War, Drama"
13531,2000 (for Bring It On)
11546,"1977, (unknown for other films with the same director as Eaten Alive)"
2325,Action
927,"Italian, English"
11747,"Scarface, Treasure Island (tags)"
4959,"Joseph Heller, Buck Henry"
2087,1931 (Pardon Us)
12749,"Western, Drama"
586,"crime, noir"
3616,John Cassavetes
7305,"The Raven, Drama, Almost Famous"
6561,"Kristen Stewart, James Gandolfini"
6878,2010 (for Made in Dagenham)
2459,English
6492,"James Stewart, Richard Attenborough, Peter Finch, Hardy Krüger"
10779,William Wyler
3371,"Lasse Hallström, Robert Nelson Jacobs"
7386,"Norman Taurog, Vincent Price, Susan Hart, Dwayne Hickman, Frankie Avalon"
4635,"James Goldstone, James Goldstone"
568,Richard Thorpe
9999,Stephen King
13891,David Fincher (The Social Network)
12904,Not specified in the context.
5174,"Elizabeth Taylor, Richard Burton, Eva Marie Saint"
2909,Irwin Shaw
3668,Lionel Chetwynd
13942,Not provided in the context.
9747,"language, language"
2375,Billy Wilder
12389,"Boris Karloff, Cedric Hardwicke"
11146,Adventure
9403,Not provided in the context.
2991,Mystery
4810,"1937 (Beau Geste), 1938 (Test Pilot), 1940 (North West Mounted Police), 1941 (Sullivan's Travels)"
4348,The movies that share directors with Fay Grim were not specified to have a specific language in the context provided.
11011,"Shawn Ryan, David Guggenheim (screenwriters in Safe House, not actors)"
13037,"2008 (Step Brothers), 2011 (Bridesmaids), 2013 (The Heat), 2014 (Neighbors)"
13876,"Sleuth, Dark City (no answer for The Social Network as it doesn't have a connection to the given identity)"
9357,2011 (for Page Eight)
7475,Drama
6209,James Whale
6618,Fraser Clarke Heston
13492,"Thriller, Sleuth"
1598,Not specified in the context.
12041,Menahem Golan
2124,2007
14086,Alex De Rakoff
7598,"luis buñuel, The Raven"
13313,Jim Carroll
10285,Not provided in the context
47,"English, Greek (Dogtooth)"
10085,William Trevor
12109,"Adventure, Comedy"
13855,"Molière, Carl Mayer"
811,"Steven Zaillian, John Ridley"
13470,2010
4269,"Nelson Eddy, Jeanette MacDonald"
6877,"Comedy, Mystery"
8260,Frank Dux
9844,"Charles Walters, John Patrick"
518,"Comedy, Drama"
1368,"David Fincher (screenwriter of movies directed by the ""The Social Network"" director)"
1697,Comedy
13482,"Alfred Hayes, Clifford Odets"
6867,"Jazz, Crime"
11549,2004
6714,"1995 (for the film ""The English Patient"")"
2614,2010 (for Leap Year)
7224,Not provided in the context.
7593,"Not provided (The director of The Pervert's Guide to Ideology, The Canal, and Side by Side did not direct The Pervert's Guide to Ideology, so the genres of the films directed by the director of The Pervert's Guide to Ideology are not provided in the context.)"
13782,John Crowley
7750,1971 (The French Connection was written by Robin Moore and Ernest Tidyman)
4740,"Crime, Sleuth, The Raven"
1270,"Natalie Portman, Mila Kunis"
3785,1960 (The Lost World)
5494,Comedy
13157,Joseph Ruben
385,"adventure, science fiction, time travel, film, western, mystery, horror, drama"
9511,"Alfred Hitchcock, Walter C. Mycroft, Alma Reville, Clemence Dane"
13514,"Costa Botes, Peter Jackson (as himself)"
4162,Tony Scott
9375,Comedy
3589,Konrad Wolf
2215,1922 (Foolish Wives)
13094,English
4339,Spanish
1418,Vishal Bhardwaj
2861,Not specified in the context
10151,"1980, 2009"
14032,Joshua Logan
6856,Not specified in the context.
8695,Elia Kazan wrote the movies directed by the director of [A Face in the Crowd].
5568,Majid Majidi
12064,2010 (Mirrors 2)
9479,2006
8124,Ingmar Bergman (The Social Network is not written by him)
749,Konrad Wolf
3898,Comedy
12970,Not provided in the context.
13552,Not specified in the context.
3532,"2013 (The Shining), 1945 (The Lost Weekend), 2000 (Almost Famous)"
5809,Action
7791,"Constance Cummings, Kay Hammond, Rex Harrison, Margaret Rutherford"
6472,2011 (for films directed by Clint Eastwood)
10842,"Steven Spielberg, Danny Glover, Whoopi Goldberg, Oprah Winfrey, Margaret Avery"
2791,"Guy Ritchie, Antonia Bird"
3322,"Armie Hammer, William Fichtner, Johnny Depp, Tom Wilkinson"
6095,"Burt Lancaster, Gene Hackman, Deborah Kerr"
5563,"2003, 2006"
11098,"Sinister, The Raven, Sleuth, Almost Famous"
7199,English
2807,Barbara Steele
5263,"1934, 1956"
