,Model
2798,"Aaron Sorkin (also wrote The Social Network, which was directed by David Fincher)"
5689,"Dick Van Dyke, Barbara Feldon"
357,"2012, 1950, 1981, 1990"
13359,Konrad Wolf
2308,"Francis Picabia, Jean Börlin"
3344,George Cukor
10383,English
1310,"Morgan Freeman, Edward Zwick, Terrence Howard, Denzel Washington"
6128,"1950, 1969, 1981, 2014"
7653,"1960, 1963, 1960, 1945, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 1960, 196"
10648,"David Fincher (not provided in context, but inferred as the director of The Social Network, which was written by Ben Mezrich, the writer of Duets)"
12211,"George Gallo, Roland Emmerich"
4872,"1958, 1934, 1950, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 195"
13723,"Aaron Sorkin, Ben Mezrich (assuming Tortilla Flat was also directed by David Fincher)"
13192,Hideyuki Kikuchi (not a movie director)
12426,1985
11668,"Bernardo Bertolucci, Mira Sorvino, Jay Rodan, Ben Kingsley"
8725,"2006 (American Dreamz), 2012 (Anna Karenina)"
9534,Not provided (Ginger and Fred is not mentioned in the context)
9297,"supernatural, drama"
1747,English
3288,Herman Wouk
4459,Stephen King
2357,"1998, 1998, 1999, 1999, 1999, 2003, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 2007, 200"
8756,2010
9410,1995
7172,"Thriller, Drama"
7205,"Adrian Lyne, director of Fatal Attraction, also directed movies in English."
7336,"Mae West, Owen Moore, Gilbert Roland, Lowell Sherman"
907,Doug Ellin
4062,Martin Scorsese
13881,Clint Eastwood
10180,James L. Brooks
11058,Sidney Lanfield
8917,"Philippe Nahon, Blandine Lenoir"
11547,"Dutch, English"
3980,"1943, 1969, 1981"
3710,Tom DiCillo
11989,"Adventure, Documentary, Side by Side"
608,"John Berendt, Billy Wilder, Charles R. Jackson, Robert Louis Stevenson, Richard Matheson, Anthony Shaffer, Diane Johnson, Stanley Kubrick, Stephen King, C. Robert Cargill, John Cusack, John Berendt (for Midnight in the Garden of Good and Evil)"
2405,Martin Scorsese
10051,"Maurice Hatton, Andy Garcia, Kitty Aldridge, Charlton Heston, Oliver Reed, Bobby Driscoll, Robert Newton, Christopher Lee, Christian Bale, Jackie Cooper, Wallace Beery, Keanu Reeves"
12269,"Mark Hamill, Lee Marvin, Jesse Eisenberg"
13804,"Action, Magnum Force, Starship Troopers, Sky Captain and the World of Tomorrow, V for Vendetta, Mad Max Beyond Thunderdome, The Fast and the Furious, Lethal Weapon 2, The Bourne Supremacy, The Bourne Legacy, The Ghost Writer, The Running Man, The Raven, Sleuth, Daredevil, Judge Dredd, Big Trouble in Little China, The Hunt for Red October, John Wick, American Sniper, A Good Day to Die Hard, The Warriors, Watchmen, Need for Speed"
2820,"Action, Documentary"
12305,1982
2638,"1994, 1994, 1994 (Freedom Writers, Till Human Voices Wake Us, The English Patient)"
13188,"Japanese, English"
1022,Karen Moncrieff
10239,"George Cukor, Joseph L. Mankiewicz, Alan Jay Lerner"
11193,"Drama, Romance, Crime, Documentary"
13318,"Aaron Sorkin, Ben Mezrich (as they wrote The Social Network, which was directed by David Fincher)"
12532,Albert Maltz
5849,"Comedy, Drama"
624,Alan Spencer
5502,2011
14149,Terrence Malick
8897,"Drama, Film Noir, Documentary, Mystery, Crime, Thriller, Adventure"
10819,"Adventure, historical"
12299,2002
4738,Joseph Gordon-Levitt
1350,Clarence Brown
14196,"Baran bo Odar, Paula Thiede, and Jeb Stuart"
12622,"Comedy, Thriller"
8889,"Greek, English"
4404,1999
9494,Brian Helgeland
3351,English
14054,"Ethan Hawke, Vincent Price, Christopher Lee"
9812,"Dutch, Greek"
9192,Not provided (Spencer's Mountain is not mentioned in the context)
8283,Horror
10751,"2005, 2005 (Yorgos Lanthimos written_by Kinetta)"
9271,English
5937,David Lean
6906,Johnnie To
12127,"Amitabh Bachchan, Kajol, Kareena Kapoor, Shah Rukh Khan, Hrithik Roshan, Rani Mukerji, Preity Zinta, Abhishek Bachchan, Jaya Bachchan, Rekha, Salman Khan, Aishwarya Rai Bachchan, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Aishwarya Rai Bachchan, Preity Zinta, Sushmita Sen, Uday Chopra, Sharmila Tagore, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Aishwarya Rai Bachchan, Preity Zinta, Sushmita Sen, Uday Chopra, Sharmila Tagore, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu, R Madhavan, Amitabh Bachchan, Aishwarya Rai Bachchan, Abhishek Bachchan, Rani Mukerji, Preity Zinta, Saif Ali Khan, Kareena Kapoor, Shahid Kapoor, Priyanka Chopra, Anupam Kher, Boman Irani, Paresh Rawal, Rani Mukerji, Arjun Rampal, John Abraham, Bipasha Basu"
2360,"John Sayles (director of Camel Spiders) did not write the movies he directed, he usually writes his own scripts."
1684,"David Gordon Green, Evan Goldberg, and Seth Rogen (co-directed)"
795,"2000 (Scream 3), 2007 (Mermaid, The Girl by the Lake, Fishtales, The Diving Bell and the Butterfly, The Water Horse, The Sun Also Rises, The Man from Earth, Hotel Chevalier, The Man from London, The Girl in the Park, No Country for Old Men, The Girlfriend Experience, The Waiting Room, King of California, Love in the Time of Cholera, The Number 23, Watching the Detectives, The Babysitters, California Dreamin', City of Men, America the Beautiful, For Colored Girls, The Mist, Angels Fall, Great World of Sound, In Search of a Midnight Kiss, Year of the Dog, The Jane Austen Book Club, You Don't Know Jack, Welcome to the Jungle, The Education of Charlie Banks, The Brothers Solomon, Naked Fear, Body of War, Dante's Inferno, The Condemned, Just Another Love Story, Disturbia, High School Musical 2, Hannibal Rising, Cthulhu, The Heartbreak Kid, My Boy Jack, The Brave One, Days of Darkness, La Vie en Rose, The World Unseen, Water Lilies, Stomp the Yard, American Zombie, Mr. Woodcock, The Enemies of Reason, Kafka, Perfect Stranger, 28 Weeks Later, Constantine's Sword, The Chair, Criminal, The Killing Floor, Cassandra's Dream, We Own the Night, Taxi to the Dark Side, The Life Before Her Eyes, The Mourning Forest, The Hammer, 30 Days of Night, Mr. Brooks, The Lookout, August Rush, This Is 40, Surfwise, The Shining, The Raven, The Poughkeepsie Tapes, The Tomb, Lars and the Real Girl, The Final Season, Flight of Fury, The Air I Breathe, The Raven, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb, The Tomb"
9727,Not provided (The Skin Game was not directed by a film director)
3045,"Drama, Comedy, Biographical"
1393,"Adventure, Riders of the Purple Sage"
2254,"Drama, Boogie Nights, Moulin Rouge, Cinema Verite, The Deer Hunter, The Fountain, Hour of the Wolf, In the Electric Mist, The Descendants, The Diving Bell and the Butterfly, The Flight of the Phoenix, The Darjeeling Limited, Hour of the Wolf, In the Electric Mist, Streets of Fire, The 7th Dawn, Cyrano de Bergerac, Nights in Rodanthe, An Adventure in Space and Time, The Canyons, Driving Miss Daisy, The Bad and the Beautiful, When the Wind Blows, The Eye of the Storm, The Notebook, No Country for Old Men, The Million Dollar Hotel, A Walk in the Clouds, The Royal Tenenbaums, A Time to Love and a Time to Die, The Woman in Black, The Kite Runner, Moonlight Serenade, Familiar Grounds, Oscar and Lucinda, Anna Karenina, Between the Devil and the Deep Blue Sea, Only God Knows, Trainspotting, Les Misérables, Aurora Borealis, Where the Day Takes You, Dead Poets Society, A Tale of Winter, The Quiet Room, Pan's Labyrinth, The Deep End of the Ocean, Revolutionary Road, Savage Nights, Cinema Paradiso, Little Miss Sunshine, Death of a Salesman, All the King's Men, Six Degrees of Separation, The Oscar, The Constant Gardener, The Beaver Trilogy, The Prince of Tides, The Life Aquatic with Steve Zissou, The Lovely Bones, Of Human Bondage, The Commitments, Sunset Park, Harlem Nights, Prisoner of the Mountains, Till Human Voices Wake Us, Imitation of Life, The Best Exotic Marigold Hotel, Eye of the Tiger, The Pillow Book, Shadow of Angels, Stranger by the Lake, Mr. Holland's Opus, The Passion of Anna, Dancing in the Rain, City of Men, Passion of Love, The Imitation Game, Storytelling, Light of Day, Of Horses and Men, Hard, Fast and Beautiful, The Deep Six, Port of Shadows, Beneath the Harvest Sky, The Last Days of Disco, A Thousand Words, The Cabin in the Cotton, The Ides of March, The Outsiders, The Man from Elysian Fields, Up in the Air, Cavalcade, Autumn in New York, Prince of the City, The Misfortunates, The Lower Depths, Communion, The Wind That Shakes the Barley, The Escapist, Sunset Strip, Wuthering Heights, Streets of Blood, American Beauty, The Brotherhood, Four Nights with Anna, Midnight, Before the Rains, Starting Out in the Evening, Five Easy Pieces, Late Autumn, Vicky Cristina Barcelona, 25th Hour, Beyond the Hills, 127 Hours, Each Dawn I Die, The Painted Veil, Under the Same Moon, Where the Wild Things Are, Friday Night Lights, Brokeback Mountain, The Crowded Sky, The Count of Monte Cristo, Beyond, Slumdog Millionaire, It's Kind of a Funny Story, The Yearling, Rendez-vous, Raging Bull, The Beguiled, The Children's Hour, Son of the Bride."
4860,"French, English"
13300,"Dutch, Greek"
6760,Michael Haneke
7584,"1980, 2010"
6723,"Jim Abrahams, Bette Midler, Edward Herrmann, Fred Ward, Lily Tomlin"
10381,Simon Hunter
10604,"2012, 2014"
10548,"Phil Joanou, David Fincher"
218,"Phil Karlson, William Bowers"
14228,Rudyard Kipling
1086,"Drama, Trash Humpers"
6875,Paul Auster (Smoke)
8452,"1949, 2006"
7918,"1986, 2000, 2007"
4168,1998
7681,"Comedy, Drama"
8225,"James Gunn, Richard Donner, Richard Lester, Zack Snyder, Bryan Singer"
7713,Phillip Noyce
1606,"Horror, Drama"
4411,Lina Wertmüller
8492,"Anthony Mann, Borden Chase"
4653,Richard Curtis
455,2013
8183,"2010, 2011"
13865,"Italian, German"
5770,"Horror, Mystery"
11504,English
11175,"Drama, 2008 release"
9948,François Truffaut
2512,"John Ford, Robert Wise, and Robert Aldrich (shared directors with When Willie Comes Marching Home)"
8973,"2012 (Safety Not Guaranteed), 2013 (The To-Do List), 2015 (The Overnight)"
836,Thomas Bezucha
6107,"Blake Edwards, John Cusack, Ewan McGregor, Jude Law"
4057,Tim Blake Nelson
13940,"Aaron Sorkin, David Fincher"
8029,"Adam Brooks, Jennifer Egan (writer), Rupert Evans, Oliver Reed, Christopher Eccleston, Charlton Heston, Christian Bale, Cameron Diaz, Christopher Lee, Wallace Beery, Robert Newton"
8537,Roland Emmerich
11737,"Adventure, Gulliver's Travels, The Three Musketeers, The Secret Life of Walter Mitty, The Count of Monte Cristo, The Princess Bride, The Adventures of Tintin, The Adventures of Huckleberry Finn, The Adventures of Tom Sawyer, The Adventures of Huck Finn, The Motorcycle Diaries, Robinson Crusoe, The Adventures of Tarzan, Mr. Robinson Crusoe, The Adventures of Baron Munchausen, The Adventures of Mark Twain, The Adventures of Robin and the 7 Hoods, The Adventures of Elmo in Grouchland, The Golden Compass, The Adventures of Tarzan, The Adventures of Mark Twain, The Adventures of Huck Finn, The Adventures of Tom Sawyer, The Adventures of The Wilderness Family, The Chronicles of Riddick, Indiana Jones and the Kingdom of the Crystal Skull, The Mummy Returns, Adventures of Don Juan, Peter Pan, Toy Story 2, The Horseman on the Roof, The Lego Movie, National Treasure, The Extraordinary Adventures of Adèle Blanc-Sec, Beyond the Poseidon Adventure, Help!, Across the Sea of Time, Thomas and the Magic Railroad, Tarzan's Greatest Adventure, Curious George, The Mark of Zorro, The Goonies, The Lion King, Fantastic Voyage, Charlie and the Chocolate Factory, John Carter, Tarzan's New York Adventure, The Young and Prodigious T.S. Spivet, Sinbad of the Seven Seas, The Croods, The Dukes of Hazzard, The Last of the Mohicans, Tom Sawyer, The Man in the Iron Mask, The Last Remake of Beau Geste, Toy Story, The Mummy, O Brother, Where Art Thou?, Jungle Book, The Guns of Navarone, The Poseidon Adventure, The Adventures of Ford Fairlane, 20,000 Leagues Under the Sea, Tarzan and the Lost City, Piglet's Big Movie, Pee-wee's Big Adventure, Life of Pi, Tom and Huck, The Fighting Prince of Donegal, David Copperfield, The Care Bears Movie, Rob Roy, The Wild Geese, Barney's Great Adventure, Night at the Museum, The Book of Life, The Adventures of Pinocchio, Pirates, The King and Four Queens, The Adventures of Hajji Baba, The Road to El Dorado, Horton Hears a Who!, Captain Horatio Hornblower R.N., Howard the Duck, Adventures of Captain Marvel, King Kong, Season of the Witch, Justin and the Knights of Valour, Vibes, The Private Lives of Elizabeth and Essex, Far and Away, Tarzan, the Ape Man, Around the World Under the Sea, Treasure Island, Almost Heroes, Timeline, Barry Lyndon, The Adventurers, Conan the Barbarian, To Have and Have Not, Legend, The Boxtrolls, The Aviator, Across the Pacific, The Sorcerer's Apprentice, Legend of the Lost, The Adventures of Milo and Otis, Watership Down, Prince Valiant, Wrath of the Titans, That Man from Rio, Knights of the Round Table, Allan Quatermain and the Lost City of Gold, The Postman, Spider-Man, The Great Locomotive Chase, Spy Kids, The Adventures of Huckleberry Finn, Back to the Future Part III, Six Days Seven Nights, Charlie's Angels, The Wild, The Vikings, The Mountain Men, Fool's Gold, The Other Side of Heaven, The Deceivers, Around the World in Eighty Days, The River Wild, Holes, The Black Cauldron, Eight Below, Soldier of Fortune, The Four Feathers, The Land That Time Forgot, Vice, Aladin, Hook, Dark of the Sun, The Chipmunk Adventure, The Roots of Heaven, The Charge of the Light Brigade, Von Ryan's Express, All the Brothers Were Valiant, Clash of the Titans, Sky Captain and the World of Tomorrow, Hugo, Desperate Search, The General, The Black Watch, Return to Oz, In Search of the Castaways, The Last Airbender, The Flame and the Arrow, Errol Flynn starred_actors Adventures of Don Juan, Star Trek, The River Wild, The Black C"
13619,"Wil Wheaton, Sean Astin, Andrew Divoff"
13327,"1981, 1990, 2005"
13261,English
11565,"Sylvester Stallone, Rambo (First Blood), Cliff Robertson, Rambo: First Blood Part II, Richard Crenna, Rambo: First Blood, Brian Dennehy, Rambo III"
12611,"Terry George, Neil Sheehan"
6827,"Jesse Eisenberg (not applicable as the director of Play It Again, Sam is Woody Allen)"
6948,Abbas Kiarostami
2955,1932
2487,"Wendy Hughes, Bill Hunter, Jesse Eisenberg"
1213,"Adventure, Horror"
7471,"Spanish, English"
5747,"This Means War, Comedy, Hollywood Homicide, The Kentucky Fried Movie, The Wolf of Wall Street, Killer Movie, The Boxtrolls, Lust for Love, Four Weddings and a Funeral, Cheaper by the Dozen 2, The Adventures of Baron Munchausen, Silent Night, Deadly Night Part 2, The Comedy of Terrors, An American Werewolf in London, It's a Wonderful World, The Battle of Shaker Heights, Tromeo and Juliet, The Birds, the Bees and the Italians, The Lego Movie, Father of the Bride, The Purple Rose of Cairo, Blues Brothers 2000, Midnight in Paris, Diary of a Wimpy Kid, The Art of Crying, Movie Crazy, Super Troopers, The Errand Boy, Bruce Almighty, Princess O'Rourke, Indian Summer, An American Werewolf in Paris, It Came from Hollywood, Dazed and Confused, To Rome with Love, The Tigger Movie, Lock, Stock and Two Smoking Barrels, The Dukes of Hazzard, Help!, The Wedding Singer, The Adventures of Pluto Nash, Summer of '42, Six Degrees of Separation, Mad Money, Clerks II, The Last Days of Disco, Dance of the Dead, Strange Bedfellows, The Family Jewels, Over the Hedge, The Pink Panther, Not Another Teen Movie, Dirty Deeds, Weekend at Bernie's, My Big Fat Greek Wedding, A Goofy Movie, The Spy Next Door, Scary Movie, Love's Labour's Lost, Chennai Express, Art School Confidential, Dr. Dolittle 3, Labor Pains, Bloodbath at the House of Death, Her Highness and the Bellboy, Bee Movie, The Whole Ten Yards, The Dangerous Lives of Altar Boys, Summer School, 22 Jump Street, The Hollywood Knights, The World of Henry Orient, Mansfield Park, Cannibal! The Musical, Young Frankenstein, 2 Guns, Chilly Scenes of Winter, Chasing Amy, Rock 'n' Roll High School, The Last Boy Scout, I Was a Male War Bride, Another Gay Movie, Trail of the Pink Panther, Play It to the Bone, Dr. Dolittle 2, The Witches of Eastwick, Beverly Hills Cop II, The Facts of Life, The More the Merrier, Toy Story, Stranger Than Paradise, Beverly Hills Cop III, With Love... from the Age of Reason, The Fearless Vampire Killers, The Major and the Minor, Shaun of the Dead, The Secret Life of Walter Mitty, The Whole Nine Yards, Crimes of the Heart, Night at the Museum, The Ambushers, The Honeymooners, The Devil's Eye, The Tempest, The Little Shop of Horrors, The Ladykillers, Bread, Love and Dreams, Harry and the Hendersons, The Muppet Movie, Black Dynamite, The Intouchables, National Lampoon's Vacation, The Beverly Hillbillies, The Princess and the Pirate, The Monster Squad, Miss Congeniality, The Rugrats Movie, Damsels in Distress, Valley Girl, Wedding Crashers."
8274,"César, Marcel Pagnol"
4257,Steve Miner
5665,"Drama, War"
4618,"Greek, Zulu, Greek"
9441,"Horror, Drama, Biography"
2609,"David Belasco, Achmed Abdullah"
3334,"Ben Stiller, Robert De Niro, Dustin Hoffman, Barbra Streisand, Blythe Danner, Owen Wilson, Teri Polo, and Harvey Keitel acted in the movies directed by Jay Roach (director of Meet the Fockers)."
8773,"Clouds of Sands, House of Fog, From the Clouds to the Resistance, The Sunset Limited, Storytelling, Anna Karenina, Torch Song Trilogy, Sleeping Beauty, Story of Women, Port of Shadows, Floating Clouds, Days and Clouds, Of Love and Shadows, A Walk in the Clouds, The Passion of Anna, Les Misérables, Tess of the Storm Country, Vicky Cristina Barcelona, The Wind Rises, Frances Ha, Lawrence of Arabia, Steel Magnolias, Fahrenheit 451, Little Miss Sunshine, The Scarlet Letter, The Kite Runner, The Sheltering Sky, Field of Dreams, The Three Marias, Sense and Sensibility, Shadow of Angels, Cinema Paradiso, The Place Beyond the Pines, Schindler's List, Gran Torino, Under the Tuscan Sun, The Wedding Director, Amistad, House of the Rising Sun, Cinema Verite, Shotgun Stories, The Canyons, The Dreamlife of Angels, The Notebook, The Rains of Ranchipur, The Towering Inferno, Four Nights of a Dreamer, Fifty Shades of Grey, J. Edgar, The Darjeeling Limited, These Three, Voyage of the Damned, Driving Miss Daisy, Shadows in Paradise, In the Electric Mist, Beyond the Stars, Dom Hemingway, The Bad and the Beautiful, Selma, Of Horses and Men, The Painted Veil, Of Gods and Men, Last Days in the Desert, The Loves of Carmen, Before the Rains, Hard, Fast and Beautiful, Orphans of the Storm, Scenes of a Sexual Nature, Prisoner of the Mountains, The Wind That Shakes the Barley, The Departed, Belle de Jour, Mr. Holland's Opus, Moulin Rouge, Children of Heaven, A Raisin in the Sun, The Beaver Trilogy, The Dark Side of the Sun, Norwegian Wood, Good Will Hunting, Beyond the Lights, Dangerous Liaisons, Mademoiselle, Children of a Lesser God, Edward Scissorhands, Heavenly Creatures, A Thousand Words, Where Angels Fear to Tread, Dead Poets Society, Blood and Sand, According to Greta, The Book Thief, The Merchant of Venice, To Kill a Mockingbird, All This, and Heaven Too, The Eye of the Storm, Beasts of the Southern Wild, Cyrano de Bergerac, Flight of the Phoenix, The Fountain, The Actress, Passion of Love, Career, Brideshead Revisited, The Flight of the Phoenix, Last Tango in Paris, Five and Ten, Jane Eyre, Only God Knows, The Diary of a Chambermaid, Beneath the Harvest Sky, American Beauty, Casablanca, Beyond, Evita, The Ides of March, In the Fog, Dangerous Beauty, The Wings of the Dove, Wuthering Heights, Cruel Intentions 2, Erin Brockovich, Heat and Dust, Cloud Atlas, Five Easy Pieces, Sunset Park, Beyond Borders, Across the Universe, Grave of the Fireflies, Passion of Mind, Climates, The Cabin in the Cotton, The Passion of the Christ, Familiar Grounds, The Best Exotic Marigold Hotel, The Rainmaker, The Man from Elysian Fields, Cassandra's Dream, The Misfortunates, Dolores Claiborne, The Descendants, Cavalcade, Sunset Strip, The Escapist, An Adventure in Space and Time, Even the Rain, The Bridge of San Luis Rey, Three Worlds, The Molly Maguires, The World of Suzie Wong, Alila, Humoresque, Once Upon a Honeymoon, When the Wind Blows, The House of the Spirits, L'Eclisse, Tempest, The Shepherd of the Hills, Machibuse, Frost/Nixon, Syndromes and a Century, Terms of Endearment, The Night of the Shooting Stars, The Wind, Tender Mercies, The Hunchback of Notre Dame, The Field, Hitchcock, The Lovely Bones, The Diary of a Teenage Girl, The Unsaid, Comedy of Innocence, House of Angels, The Nanny Diaries, Mildred Pierce, Renoir, Diary of a"
286,English
2366,"1957, 1957 (The Land Unknown, The Mole People)"
5381,Diane Kurys
7091,"Thriller, Horror"
10933,"Action, Drama"
7300,"The Thriller, Mystery genres"
9173,Georgiy Daneliya
476,"Mel Harris, Scott Curtis, Cotter Smith"
