,Model
4367,"The Last Horror Movie, The Last Exorcism, The Last Man on Earth, The Final, The Last Exorcism Part II, The Texas Chainsaw Massacre, The Texas Chainsaw Massacre 2, The Exorcist, End of Days, Killer Movie, The Exorcist III, The Ghost of Frankenstein, End of the Line, The Texas Chain Saw Massacre, An American Werewolf in London, R.S.V.P., Night of the Living Dead, The Climax, Halloween II, The Horror Show, The Evil Dead, The Little Shop of Horrors, Long Time Dead, Silent Night, The Comedy of Terrors, The Beyond, The Last Days on Mars, The Amityville Horror, The Thing, The Final Destination, A Nightmare on Elm Street, We Are What We Are, Survival of the Dead, The Stuff, My Little Eye, 11-11-11, Little Shop of Horrors, The Return of the Vampire, The Rage, The Revenge of Frankenstein, The Return of the Living Dead, The Crazies, The Last House on the Left, Scary or Die, Dawn of the Dead, Hood of Horror, Aftershock, Final Destination 2, It's Alive, The Haunting, The Omen, Friday the 13th Part III, Q, The Violent Kind, Dead End, Final Destination 3, War of the Dead, The Ghost, The Terror, V/H/S/2, Beyond the Darkness, Friday the 13th, Silent Night, Deadly Night Part 2, Home Movie, From Beyond the Grave, The Vault of Horror, Halloween, The Objective, The Woman in Black, Hell of the Living Dead, House of Frankenstein, The Task, Silent Night, Bloody Night, The Frighteners, Man-Thing, The Blair Witch Project, The Nature of the Beast, Dark Night of the Scarecrow, Friday the 13th Part 2, Forget Me Not, Night of the Living Dead 3D, Frankenstein and the Monster from Hell, The Legacy, Phenomena, An American Werewolf in Paris, Alone in the Dark II, The Theatre Bizarre, Saw II, From Beyond, Fright Night, The Purge, The Terror Within, Them!, Midnight Movie, The Monster, The Dead, Final Destination, Phantom of the Rue Morgue, The Quiet Ones, Night Terrors, The Grudge 3, Revenge of the Zombies, Rise of the Zombies, When a Stranger Calls, The Baby, Saw III, The Curse of Frankenstein, Wer, Diary of the Dead, V/H/S, Late Phases, Don't Be Afraid of the Dark, The City of the Dead, The Conjuring, C.H.U.D., Not of This Earth, The Human Race, Spirits of the Dead, The Ugly, Would You Rather, The Era of Vampires, Dead of Night, House on Haunted Hill, Ax 'Em, Final Destination 5, Night of the Creeps, Night of the Ghouls, Circus of Horrors, Phantom of the Opera, Tooth and Nail, The Others, Evil Dead, The Curse, Tales of Terror, Rest Stop, Sssssss, The Grudge 2, Strangeland, The Ring, From Hell It Came, Autopsy, The Unknown, Paranormal Activity, Saw V, The Quatermass Xperiment, Sweet Home, The Undead, What We Do in the Shadows, The Blob, House of 1000 Corpses, Return to House on Haunted Hill, The Woman, The Carpenter, The Cabin in the Woods, The Believers, Hellbent, Night of the Comet, Nothing But the Night, Ring, Watchers, Paranormal Activity 2, One Missed Call, I, Monster, The Haunting in Connecticut, Day of the Dead, The Funhouse, The Black Room, Subspecies, Riding the Bullet, At the Devil's Door, Stay Alive, Paranormal Activity 3, City of the Living Dead, Darkest Night, Diary of a Madman, The Abandoned, The Devil's Tomb, State of Emergency, The Eye, Bloody Pit of Horror, The Dark Half, The Return of Dracula, Beneath the Darkness, Shadow of"
8019,1953
388,Swamp Shark
4657,Sci-Fi
5333,"Drama, Shadow Dancer, written_by Tom Bradby, 2012 release_year"
3459,"Ron Underwood, Ernest B. Schoedsack"
4819,Drama
107,"Otello, Carmen"
251,"Semi-Tough, Trouble in Mind, Flashpoint, Heaven's Gate, Songwriter, Millennium, Dolphin Tale, Dolphin Tale 2, The Sailor Who Fell from Grace with the Sea, A Star Is Born, The Greening of Whitney Brown, Blume in Love, A Soldier's Daughter Never Cries, Convoy, Rollover, Big Top Pee-wee, Pharaoh's Army."
3079,Billy O'Brien
1616,Christian Slater
259,"Popcorn, My Bodyguard"
4901,Fantasy
2970,Chris Marker
7011,Rob Thompson
1446,"Aaron Loves Angela, Moses Gunn, Kevin Hooks"
4828,"Drama, Western"
360,"Babes on Broadway, Best Foot Forward, The Lone Wolf Spy Hunt, The Youngest Profession, Starlift"
2515,"Rolf Lassgård, LeVar Burton, Robert Mitchum, Lennart Jähkel, Robert Wagner, Kathryn Harrold, Rafi Pitts, Frances O'Connor"
1224,"House of Dark Shadows, The Van, and Jane Eyre"
2948,Farhan Akhtar
9166,"Movie 43, Welcome to Collinwood"
8906,"The Great Outdoors, Spaceballs, Hot to Trot, Summer Rental, Uncle Buck, Canadian Bacon, Volunteers, Going Berserk, The Rescuers Down Under, Who's Harry Crumb?, Splash, Brewster's Millions."
9333,"Footloose, Black Snake Moan"
108,"The Spy in Black, The Girl on a Motorcycle, The Red Shoes"
5547,Historical drama set in Virginia
8118,1998
2358,"Thi Loc Truong, Man San Lu"
8387,1937
4850,Comedy
5079,English
2245,"George C. Scott, Spencer Tracy, Fredric March, Jack Lemmon, Dick York"
5589,"Vampires, Action, Drama"
6301,"Nikolai Gogol, Oleg Stepchenko"
7881,2004
1608,"Derek Ford, Peter Cushing, Kate O'Mara, Noel Trevarthen, Sue Lloyd"
9943,The Laramie Project
8764,"Kagemusha, Throne of Blood, Rashomon, Seven Samurai, Ikiru, Yojimbo, Drunken Angel, Dersu Uzala, Sanjuro, Kagemusha, Red Beard, Rhapsody in August, High and Low, Madadayo, Dreams, Stray Dog, Ran, Dodes'ka-den, Sanshiro Sugata, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, After the Rain, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Yojimbo, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, Dersu Uzala, Sanjuro, The Quiet Duel, No Regrets for Our Youth, Rhapsody in August, Rashomon, Dersu Uzala, Sanjuro, The Bad Sleep Well, Stray Dog, Throne of Blood, Ran, Red Beard, Rhapsody in August, Throne of Blood, High and Low, Madadayo, Dreams, Kagemusha, Seven Samurai, Rashomon, D"
6120,"Metropolis, dystopia, science fiction, anime, silent film, German, animation, music, drama, crime, tezuka, 1927, 2001, german, fritz lang, directed_by, written_by, starred_actors, tags"
1056,"Mad Love, The Cake Eaters"
1730,"Paul Robeson, Herbert Lom, Alison Doody, Roland Young, Richard Chamberlain, Sharon Stone, Deborah Kerr, Richard Carlson, Stewart Granger, Cedric Hardwicke, Anna Lee, Robert Stevenson, J. Lee Thompson"
3653,"Vikramaditya Motwane, Anurag Kashyap"
3207,Irving Pichel
7774,1963
8176,1980
2138,"Sandra Bullock, Robert De Niro, Melissa McCarthy, Al Pacino, Val Kilmer, Rod Steiger"
9237,"Fire-Eater, Concrete Night"
7198,"Malcolm X, Alex Haley, Arnold Perl"
8374,"The given context does not contain information about a film titled ""While She Was Out""."
7750,1983
4087,"Fantasy, Swedish"
6057,"horror, suspense, antichrist, 1976, richard donner"
2260,"Kellan Lutz, Dwayne Johnson, Ian McShane, Roxanne McKee, Scott Adkins, Gaia Weiss, John Hurt, Kathleen Quinlan, Liam Neeson"
9445,No film is written by Manuel Komroff in the given context.
3620,Norman Taurog
1765,"Kirsten Dunst, Jim Sturgess, Alyson Stoner"
9529,There are no movies listed in the context where Leon Ford is credited as a writer.
4031,"Action, Crime"
3677,Neil Jordan
2609,"Steven Salkow, Charles Jarrott, Frank Capra"
8526,2013
6686,"Frank P. Rosenberg, William L. Stuart, Ben Hecht"
3889,Horror
5703,"Adventure, Treasure, Pirates"
8890,"Halloween, House of 1000 Corpses, The Devil's Rejects, The Haunted World of El Superbeasto, Halloween II"
4613,"Western, Drama"
9168,"The Night Listener, The Business of Strangers"
5245,Portuguese
568,The Angels' Share
5234,English
647,"The Monkey's Mask, Better Than Sex"
1217,"The Gilded Lily, Cimarron, True Confession, Too Many Husbands, No Man of Her Own, Arizona, I'm No Angel, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, I'm No Angel, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, True Confession, The Gilded Lily, Cimarron, Too Many Husbands, Arizona, I'm No Angel, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeymooners, No Man of Her Own, The Bride Comes Home, You Belong to Me, See Here, Private Hargrove, Police, The Four Feathers, Ruggles of Red Gap, Unstoppable, Chaos, The Fan, The Honeym"
8491,"1947, 2010"
8267,2003
4029,Drama
2848,Norman Taurog
7299,2014
2688,"Terry Crews (starred_actors), Robert Townsend (directed_by)"
4354,"Medical, Comedy"
6518,Iris Rainer
3297,Joseph Anthony
1026,Kiefer Sutherland did not direct any movies in the given context.
3952,Horror
8884,"The Adventures of Robin Hood, The Bride Came C.O.D., Ladies They Talk About, Brother Rat, Honeymoon, The Man Who Came to Dinner"
8098,1999
4922,"Vietnamese, Drama"
4681,"Fantasy, Horror"
3209,François Ozon
8471,1952
6723,Keoni Waxman
9127,"High, Wide, and Handsome, Something in the Wind"
6765,James Edward Grant
5577,"Baseball, Comedy, 1976"
6902,Dennis Lehane
3298,Brett Morgen
9137,"Fear, Inside Llewyn Davis, The Ladykillers, O Brother, Where Art Thou?"
8532,"2006, 1949"
3706,William A. Wellman
5662,"Comedy, high school, fraternity"
3100,"Malcolm St. Clair, Andrew Bennison"
4751,"Drama, Action"
6259,"Roland Kibbee, Joseph Fields, Joan Alison, Murray Burnett, Howard Koch"
8547,1978
5924,"Drama, Hindi, has_genre PK, starred_actors Aamir Khan, Boman Irani, and Rajkumar Hirani has_tags PK."
7223,"1997, 2003"
6929,Albert Lamorisse
14,"Excision, Roger Dodger"
1660,"Lukas Haas, Alex Rocco, Katherine Helmond, Len Cariou"
5405,Moby Dick is a 1956 drama film written by Moby Dick and starring Gregory Peck and Leo Genn.
2510,"Maureen O'Sullivan, Johnny Weissmuller"
9567,"Samson and Delilah, The Buccaneer"
3263,"Albert Aley, Norman Tokar"
8846,"Transcendence, Retreat, On the Edge, The Wind That Shakes the Barley, Aloft, Sunshine, Disco Pigs, Red Lights, Breakfast on Pluto, Watching the Detectives, Perrier's Bounty, The Edge of Love."
6060,Japanese drama from 1936
8506,1940
2698,Paolo Taviani
333,Dances with Wolves
7476,2006
4119,"Thriller, The Backwoods"
8475,2002
2288,"Bradley Whitford, Darren McGavin, Adam Sandler"
6516,"Scott Silver, Jonathan Levine"
8709,"The Three Lives of Thomasina, Jason and the Argonauts, C.H.O.M.P.S., Pete's Dragon"
263,"Date, Spin"
9542,"The Thirteenth Floor, World on a Wire"
7512,"1953, 1961, 1964, 1982, 2012, 2001, 2009"
7757,2007
8615,"1981, 1980"
9242,Cloudy with a Chance of Meatballs
9165,Lord Love a Duck
3309,Skip Hollandsworth
6990,Raymond De Felitta
9356,"The Accidental Tourist, Other People's Money, Ordinary People"
2592,Kevin Rodney Sullivan
6203,Jeffrey Price
4071,"Action, Thriller"
3034,John McTiernan
7157,Howard Ashman
3518,Nicolas Winding Refn
3091,Vincente Minnelli
8182,2009
6890,Takashi Miike
8126,2004
3519,"Alfonso Cuarón, Luc Besson, Julius J. Epstein, Vincente Minnelli, Sydney Pollack, William Friedkin, Julien Temple, Jacques Tati, Roger Michell, Alexandre Aja, Pierre Morel, Marc Allégret, John Frankenheimer, Robert Altman, Richard Brooks, Alain Resnais, Jacques Brel, Marcel Carné, Sidney Poitier, Antoine Fuqua, Alexandre Aja, Alain Delon, Rob Reiner, Vincente Minnelli, Paul Henreid, Louis Malle, Gus Van Sant, Gurinder Chadha, Sydney Lumet, Richard Marquand, Antoine Fuqua, Nicolas Roeg, Jean Negulesco, Jean Yanne, Jean Sorel, Gérard Depardieu, Jean Dasté, Jacques Perrin, Jacques Tati, Jacques Tourneur, Jacques Perrin, Jacques Tati, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur, Jacques Tourneur"
9583,The Trouble with Girls
3903,Western
764,"Being John Malkovich, Say Anything..., America's Sweethearts, The Grifters, The Bag Man, War, Inc., 2012, Grosse Pointe Blank, The Sure Thing, Floundering, Money for Nothing, The Road to Wellville, Grace Is Gone, Hot Pursuit, Nine Months, Hero, My Blue Heaven, Where the Heart Is, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, Maps to the Stars, The Factory, The Raven, Tapeheads, True Colors, The Numbers Station, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, The Journey of Natty Gann, Grand Piano, Igor, Shanghai, Hot Tub Time Machine, Anastasia, The Ice Harvest, Drive Hard, Serendipity, City Hall, Runaway Jury, Must Love Dogs, 1408, One Crazy Summer, M"
5326,"Comedy, Romantic Comedy, 2001, Starring Julia Roberts, John Cusack, Billy Crystal"
1488,"Cary Grant, Ava Gardner, Frank Capra"
2684,Abel Ferrara
6389,"Frank Pierson, P.F. Kluge"
1441,"Edith Fellows, Jessica Harper, Steve Martin, Bernadette Peters, Bing Crosby, Louis Armstrong, Herbert Ross"
518,"The Old Dark House, That Uncertain Feeling, The Great Sinner, Hud, Too Many Husbands, The Sea of Grass, Advance to the Rear, A Woman's Secret, Hotel, A Woman's Face, Ninotchka, Annie Oakley, Ghost Story, The Tenant, The Americanization of Emily, The Vampire Bat, I Met Him in Paris, I Never Sang for My Father, Being There, Theodora Goes Wild, Angel, One Night at McCool's, Shining Through, Napoleon and Samantha, And So It Goes, Running, Ghosts of Girlfriends Past, Romancing the Stone, Wonder Boys."
439,"The Short History of Decay, The Quiet Ones"
3288,"Travis Mathews, James Franco"
3886,Comedy
5371,"Weekend, the movie, is about Comedy and Drama. Specifically, it has genres such as Weekend, Weekend at Bernie's, Weekend at Bernie's II, The Lost Weekend, and others."
101,The Eel
1655,"Anita Björk, Ulf Palme, Peter Mullan, Saffron Burrows"
303,"The Comedians of Comedy, Saving Silverman, Chain of Fools, National Security, Safe Men, Bride of Chucky, Dr. Goldfoot and the Bikini Machine, Clockwatchers, Happy, Texas, Slither, Parking, Party Girl, Management, Hesher, Billy Madison, Joe Dirt, House of Wax, Carnage, The Comedy, Arachnophobia, 2010, French Film, The 'Burbs, Hotel Transylvania, Fantastic Mr. Fox, The Other Guys, The Hangover Part II, The Hangover Part III, Jay and Silent Bob Strike Back, Grown Ups, Grown Ups 2, Punch-Drunk Love, The Cobbler, Ready to Rumble, Jay and Silent Bob's Super Groovy Cartoon Movie, The Great Outdoors, The Master of Disguise, The Hitchhiker's Guide to the Galaxy, The Adventures of Baron Munchausen, The Comedians of Comedy: Ind india, The Comedians of Comedy: Mexico, The Comedians of Comedy: Australia, The Comedians of Comedy: New Zealand, The Comedians of Comedy: United Kingdom, The Comedians of Comedy: Ireland, The Comedians of Comedy: Canada, The Comedians of Comedy: Europe, The Comedians of Comedy: Scandinavia, The Comedians of Comedy: Asia, The Comedians of Comedy: South America, The Comedians of Comedy: Australia and New Zealand, The Comedians of Comedy: The Movie, The Comedians of Comedy: The Final Tour, The Comedians of Comedy: The Movie: Live at the El Rey Theatre, The Comedians of Comedy: The Movie: Live at the Fillmore, The Comedians of Comedy: The Movie: Live at the Vic, The Comedians of Comedy: The Movie: Live at the Wiltern, The Comedians of Comedy: The Movie: Live at the Troubadour, The Comedians of Comedy: The Movie: Live at the Roxy, The Comedians of Comedy: The Movie: Live at the Comedy Store, The Comedians of Comedy: The Movie: Live at the Punch Line, The Comedians of Comedy: The Movie: Live at the Improv, The Comedians of Comedy: The Movie: Live at the Laugh Factory, The Comedians of Comedy: The Movie: Live at the Comedy Works, The Comedians of Comedy: The Movie: Live at the Comedy Underground, The Comedians of Comedy: The Movie: Live at the Comedy Zone, The Comedians of Comedy: The Movie: Live at the Comedy Spot, The Comedians of Comedy: The Movie: Live at the Comedy Castle, The Comedians of Comedy: The Movie: Live at the Comedy Store, The Comedians of Comedy: The Movie: Live at the Comedy Works, The Comedians of Comedy: The Movie: Live at the Comedy Underground, The Comedians of Comedy: The Movie: Live at the Comedy Spot, The Comedians of Comedy: The Movie: Live at the Comedy Castle, The Comedians of Comedy: The Movie: Live at the Comedy Store, The Comedians of Comedy: The Movie: Live at the Comedy Works, The Comedians of Comedy: The Movie: Live at the Comedy Underground, The Comedians of Comedy: The Movie: Live at the Comedy Spot, The Comedians of Comedy: The Movie: Live at the Comedy Castle, The Comedians of Comedy: The Movie: Live at the Comedy Store, The Comedians of Comedy: The Movie: Live at the Comedy Works, The Comedians of Comedy: The Movie: Live at the Comedy Underground, The Comedians of Comedy: The Movie: Live at the Comedy Spot, The Comedians of Comedy: The Movie: Live at the Comedy Castle, The Comedians of Comedy: The Movie: Live at the Comedy Store, The Comedians of Comedy: The Movie: Live at the Comedy Works, The Comedians of Comedy: The Movie: Live at the Comedy Underground, The Comedians of Comedy: The Movie: Live at the Comedy Spot, The Comedians of Comedy: The Movie: Live at the Comedy Castle, The Comedians of Comedy: The Movie: Live at the Comedy Store"
7335,1966
1835,"Christopher Walken, Willem Dafoe, Asia Argento, Alan Bates"
2534,"Robert Ryan, Wendell Corey, Thomas Meighan, Marie Prevost, Louis Wolheim, Robert Mitchum, Lizabeth Scott, Nicholas Ray, Arnold Laven, Walter Pidgeon"
