,Model
9496,Bad Girls Go to Hell
2225,Neal McDonough
103,Blacula
4097,Documentary
9112,Pride of the Marines
8954,The Tree of Life
3885,Comedy
6443,Not provided in the context.
9820,"Practical Magic, Aquamarine"
2109,"Emmanuelle Béart, Catherine Deneuve, Isabelle Huppert, Danielle Darrieux"
2748,N.C. Heikin (not a film)
4076,Musical
2835,Clint Eastwood
5665,"iran, dariush mehrjui"
7411,2008
9647,"""2 Days in the Valley, Two of a Kind"""
2484,"Martin Landau, Jack Palance, Tarah Nutter"
1937,"Max von Sydow, Ellen Burstyn, Lee J. Cobb"
9005,"The Man in the Iron Mask, The Count of Monte Cristo"
3184,Ed Blum
8414,2000
1623,"George Clooney, Irina Björklund"
8,"Cobra, Red Sonja"
6043,"World War II, cinematography, ensemble cast, war, seen (with George Clooney, Sean Penn, John Travolta, Adrien Brody, Jared Leto, Terrence Malick, and Nick Nolte)"
2464,"Danny Denzongpa, Gauri"
3995,"No movie, [Georgia] is a genre of music."
4554,"Comedy, Crime"
1123,"Starcrash, Contamination, Sinbad of the Seven Seas"
567,"Sahara, Rage at Dawn, The Toast of New Orleans"
7642,1986
7369,2007
8452,2006
7523,2015
4089,Drama
5155,"English, Italian"
7111,Shana Larsen
5780,"bd-r, library, island, boys"
9847,Power
6481,Emir Kusturica
8280,1960
1112,The Mysterious X
2210,"Harvey Keitel, Kevin Kline, Mary Elizabeth Mastrantonio"
2152,"Mike Myers, Michael York, Seth Green, Beyoncé Knowles"
7654,1946
6460,Atom Egoyan
9730,"His Girl Friday, Gentlemen Prefer Blondes, Kiss of Death, Mutiny on the Bounty, The Spirit of St. Louis, Can-Can, The Front Page, Broadway Serenade"
8848,"The Perfect Score, Prime, Nobel Son"
5440,Teen movie (or Teen-focused film)
4905,Horror
6889,"Steven Spielberg, Chris Columbus"
2360,"Johnathon Schaech, Matt Keeslar, Kathleen Robertson"
1901,"Michael Paré, Lisa Eichhorn, Brian Thompson"
5027,Flemish
36,The Broken Circle Breakdown
4215,"Comedy, Adventure"
5931,"Sci-fi thriller starring Lucy Liu, Vincenzo Natali, and Jeremy Northam."
6053,"Action movie starring Nicolas Cage and John Travolta, directed by John Woo"
8451,1992
6901,Adam Resnick
3520,Robert Florey
8330,2001
6204,"Everett De Roche, Lee David Zlotoff, Tom Ackermann"
577,Detention
9894,"Here Comes the Navy, Brother Orchid, Wild Boys of the Road"
1373,Buried
5940,"classic, mervyn leroy, louisa may alcott"
9911,"Baby Face, A Yank in the R.A.F., Noah's Ark"
8121,2005
1149,"Boys Don't Cry, Stop-Loss"
4635,Music
9793,So Much So Fast
7922,1950
6843,Stephen Geller
6517,Elio Petri
1413,Our Beloved Month of August
4506,Drama
9629,These Girls
6934,Richard LaGravenese
7161,François Girard
637,Les Biches
47,The Sheik
1897,Audie Murphy
5180,Crow
2753,Michael Landon Jr.
1794,Angela Bettis
5130,English
2362,"Uma Thurman, Robert Pattinson, Kristin Scott Thomas, Christina Ricci"
6054,"Roy Rowland, Mystery"
5875,"action, cinematography, martial arts, china, dragon, wuxia, ang lee, michelle yeoh"
5905,Classic Disney animated deer film set in the woods.
9209,"Treasure Island, Mother Lode"
3646,Antoine Delesvaux
8673,"Pulp Fiction, Gattaca, Paycheck, My Super Ex-Girlfriend, Dangerous Liaisons, The Adventures of Baron Munchausen, The Avengers, The Producers, Prime, Les Misérables, Sweet and Lowdown, Beautiful Girls, Playing for Keeps, The Accidental Husband, Mad Dog and Glory, Tape, The Life Before Her Eyes, Jennifer 8, Final Analysis, Even Cowgirls Get the Blues, Vatel, Hysterical Blindness, A Month by the Lake."
1726,"Fairuza Balk, Peter Bogdanovich, Jeremy Strong"
5489,"bd, anthony quinn"
9912,The Dove (written by Robin Lee Graham)
9458,"No Country for Old Men, The Big Lebowski, Fargo, Burn After Reading, O Brother, Where Art Thou?, A Serious Man, The Man Who Wasn't There, The Ladykillers, Inside Llewyn Davis, Intolerable Cruelty, The Hudsucker Proxy, Paris, je t'aime, Gambit, The Naked Man"
2685,Jack Gold
1747,"Jörn Donner, Kristiina Halkola"
4265,Thriller
6611,"Christopher Wood, Val Guest"
2820,Benedek Fliegauf
3244,Giuseppe Tornatore
8573,1983
3400,Mel Smith
8738,"How to Train Your Dragon 2, Cat's Eye, The Cat Came Back"
4294,Documentary
782,Hells Angels on Wheels
1277,"Bride Wars, Letters to Juliet, Charlotte's Web, Sweet Nothing, The Tic Code"
5712,"Stephen Sondheim, Herbert Ross-directed mystery film"
8470,1962
795,"""Nice Dreams"""
6143,Kim Nguyen
2816,Jack Garfein
3043,Hal Hartley
4534,Drama
5551,secrets
6887,"André Téchiné, Gilles Perrault"
2862,P.J. Hogan
7262,1974
9677,"Out of Africa, Babette's Feast, The Immortal Story"
9222,"The Thing, The Bad News Bears"
6188,Edward Burns
8511,1962-09-28
7953,1994
2189,"Chris Evans, Sarah Michelle Gellar, Mako, Kevin Smith"
8106,2011
5594,"monster, new york city, Roland Emmerich, Matthew Broderick, Jean Reno, Hank Azaria"
586,The Citizen
9002,"Lethal Weapon 1, 2, 3, 4, Harry Potter and the Half-Blood Prince, The Simpsons Movie, The Return of the Pink Panther"
3746,Troy Nixey
5012,English
335,RoboCop 3
8101,1954
2251,Kevin Gage
6503,John Hersey
6072,Raquel Welch
1688,"George Sanders, Linda Darnell, Cornel Wilde, Richard Greene"
2270,"Adam Sandler, Drew Barrymore"
5399,"superhero, mike binder"
4686,Horror
23,"A Star Is Born, Wife vs. Secretary"
2088,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon"
3720,Gary Trousdale
4156,"Drama, History"
2199,"Gregory Peck, Fredric March, Jennifer Jones, Marisa Pavan"
381,"Beverly Hills Cop, Beverly Hills Cop II, Fast Times at Ridgemont High, Ruthless People, Vice Versa, Beethoven's 3rd, Zandalee, Head Office, Off Beat, Rosalie Goes Shopping, Running Scared"
5361,"action, ryan gosling, emma stone, sean penn, josh brolin, ruben fleischer"
8750,"Dr. No, From Russia with Love, Thunderball, Wait Until Dark"
7145,"Joel Viertel, Mora Stephens"
1558,"Richard Arlen, Chester Morris, Jimmy Lydon"
5846,"Keira Knightley, Michael Pitt"
9860,Darkon
2487,Dennis Quaid
6521,"Cecelia Ahern, Juliette Towhidi"
8390,1932
958,Paulette (movie)
4995,German
5292,"murder, bd-r, mervyn leroy"
9940,To Be or Not to Be
3284,François Truffaut
6666,"Russ Meyer, Jack Moran"
9591,"The Cheerleaders, Running Scared"
1470,"Henry Gibson, Jayce Bartok"
1107,"Evening, Fateless"
8698,"Godzilla, Terror of Mechagodzilla"
8030,1995
5799,"horror, franchise, original, detective, twist, Danny Glover, Cary Elwes, James Wan"
9042,Little Women (movies)
7900,2001
4924,Drama
4645,Thriller
3235,Frank Capra
4127,Documentary
4772,"Drama, Comedy"
4151,Drama
7148,"Sylvester Stallone (not the actor, but the original writer)"
8569,2006
7438,1997
6242,Raimond Gaita
7646,2004
7944,2008
8283,2009
7376,1961
9807,The Cowboy and the Lady
6984,David S. Goyer
4965,"Action, Thriller"
4415,"Crime, Western"
5171,French
7794,2008
5015,Japanese
1915,"Mickey Rooney, Walter Connolly, William Frawley, Rex Ingram"
7722,1990
8001,2009
286,"Frozen Land, Lapland Odyssey"
1155,"The Edukators, The White Sound"
6400,"Oren Moverman, Alessandro Camon"
4794,Comedy
4812,Mystery
6096,"Story, Jude Law, Dieselpunk (genre)"
7530,2009
7963,1970
1965,"Mark Ruffalo, Robert Redford, James Gandolfini"
1597,"Tom Hanks, Billy Campbell, Jesse Johnson"
3625,Roland Joffé
563,"""Geography Club"""
291,"Ordinary People, The Last Mimzy, Taps, The Dark Half, The Killing Room, The Falcon and the Snowman, The Alphabet Killer, Serious Moonlight, Playing God, City of Industry, Iceman, Made in Heaven, The Temp, Everybody's All-American, Deterrence, Avenger, Daniel, The Substance of Fire"
6314,Warren Lane
5338,bd-r
1658,William Hurt
169,"Headhunters, (if there are more films, list them all separated by commas)"
267,"The Mask, Local Hero, Coldblooded, A Shock to the System, Crossing Delancey, Barbarians at the Gate"
7087,Olaf de Fleur Johannesson
1310,"Ravenous, Priest, Mad Love, Face"
6181,"Arthur Wimperis, Ian Dalrymple, Gilbert Wakefield"
2486,"Elvis Presley, Barbara Eden"
315,"The Method, Chronicle of an Escape, Boogie"
6568,Tennyson Bardwell
4201,Adventure
9159,What's in a Name
245,"The Outlaw, The Long Voyage Home, The Keys of the Kingdom, Wilson, Out of the Fog, Moontide, This Above All, Angels Over Broadway, Immortal Sergeant, Joan of Paris"
252,"The Man Who Fell to Earth, Q, More American Graffiti, The Big Sleep"
5272,Japanese
7965,2008
50,Walk on Water
2067,"Myrna Loy, Leslie Howard, William Gargan, Ann Harding"
6129,Terrence McNally
9223,Ten Inch Hero
4262,Thriller
9363,The Lawnmower Man
5168,English
7033,"Michael Downing, Sean Reycraft"
4419,"Mystery, Horror"
9585,"A Rage in Harlem, Cotton Comes to Harlem"
9425,The Cabinet of Dr. Caligari
7807,2013
248,"The Gauntlet, Cyrano de Bergerac, Macabre, Carnegie Hall"
6084,Nick Castle
9775,"Everlasting Moments, The Emigrants, The New Land, Hamsun"
1087,"The American President, The Story of Us, The Magic of Belle Isle, North, Ghosts of Mississippi, And So It Goes"
1672,Michael Eklund
7525,1997
1758,"Peter Lorre, Vincent Price, Boris Karloff"
1793,"Mel Gibson, Amber Heard, Danny Trejo"
970,"The Wizard of Oz, Gone with the Wind, Captains Courageous, Dr. Jekyll and Mr. Hyde, The Good Earth, Red Dust, Joan of Arc, A Guy Named Joe, Bombshell, Test Pilot, Tortilla Flat, The Wet Parade, Mantrap"
2996,Andrew Niccol
5830,cole porter
5106,Spanish
8087,2002
5135,English
9755,The Conspiracy
447,"Meet the Spartans, The Mating Habits of the Earthbound Human, 2-Headed Shark Attack, Lap Dance"
1078,Look Both Ways
6593,Erik Balling
9760,"Child's Play, Bride of Chucky, Child's Play 2, Seed of Chucky, Curse of Chucky"
6137,Christopher MacBride
8422,1956
4864,"Drama, Romance"
9074,Stonewall Uprising
683,"The Verdict, Three Strangers, The Big Night"
2619,Jacques Tourneur
7183,Eric Garcia
461,Sarafina!
7107,Baroness Emmuska Orczy
1458,Shirley Temple
8942,"""Seeking a Friend for the End of the World"""
8718,"She Done Him Wrong, I'm No Angel"
318,"The Rocker, Hall Pass, The Sweetest Thing, The Big Hit, Don't Tell Mom the Babysitter's Dead, View from the Top, Surviving Christmas, Just Visiting, Employee of the Month"
4625,"Drama, Thriller"
4877,Musical
5062,German
2249,"Shelley Long, Bonnie Somerville, Jordan Bridges"
2337,"Noah Taylor, Ben Mendelsohn, Loene Carmen"
5538,"m. night shyamalan, rosie o'donnell, joseph cross"
376,The Squall
410,Hot Rod
7607,1970
7755,2003
7315,1954
1183,"L'Avventura, The Passenger, L'Eclisse, La Notte, Zabriskie Point, Red Desert, Eros, Beyond the Clouds, Il Grido, Identification of a Woman, Story of a Love Affair"
4759,Drama
1090,Hell
6932,"Gilles Bourdos, Guillaume Musso"
8354,2013
5710,"Greg Kinnear, Paul Schrader"
7308,1934
6695,Dennis Devine
8660,"Into the Wild, Being John Malkovich, The Interpreter, Death to Smoochy, Cyrus, An American Crime, Living in Oblivion"
3160,Marc Evans
2859,John Blanchard
274,"Disaster Movie, Vampires Suck"
2425,"Indrajith, Fahadh Faasil"
1877,"Herbert Marshall, Claire Trevor, Pat O'Brien"
1084,"The Case of the Scorpion's Tail, The Case of the Scorpion's Tail, All the Colors of the Dark, Your Vice Is a Locked Room and Only I Have the Key, The Case of the Scorpion's Tail, The Suspicious Death of a Minor, Gambling City"
2470,"Gregory Peck, Tuesday Weld"
5011,Italian
5022,English
9144,"Sleepy Hollow, The Wolfman"
6918,Enzo G. Castellari
2055,"Keanu Reeves, Marisa Tomei, James Spader"
8054,2005
3257,Vincent Sherman
9309,Drive
8833,"Batman Begins, The Tingler"
6539,"Ethan Coen, J. Todd Anderson"
1071,The Brown Bunny
4123,Drama
5629,"Barbara Stanwyck, King Vidor"
7155,Mark Boal
5446,"Animated movie featuring John Travolta, Miley Cyrus, and Chris Williams."
2519,Danny DeVito
3130,Rupert Hughes (not a director)
2025,"Ben Affleck, Sandra Bullock"
5456,"boxing, robert wise"
1247,"Living in Oblivion, Delirious, The Real Blonde, Johnny Suede"
2691,Bill Froehlich (not specified in the context that it was directed)
8263,2000
5261,Japanese
9122,"The Milk of Sorrow, Aloft"
2157,Steven Seagal
3151,Alrick Brown
8294,1982
2957,Claude Sautet
1780,"Jack Lemmon, Lee Remick, Charles Bickford, Jack Klugman"
513,"It Happened on Fifth Avenue, Romance on the High Seas"
5570,"Alejandro Jodorowsky's film, The Holy Mountain, is a surrealist exploration."
8981,"Eternal Sunshine of the Spotless Mind, Kung Fu Panda, Megamind"
9746,"Pump Up the Volume, Times Square"
2013,"Billie Whitelaw, Hayley Mills, Hywel Bennett"
7481,1962
921,"Ra.One, Thappad, Mulk, Tum Bin, Ab Tak Chhappan, Courageous, Articles of Faith, Dus, Tum Bin 2, Aandhi, Zinda, Ghayal Once Again, Ab Tak Chhappan 2, Dus Kahaniyaan, Tum Bin 2: Love Stories, Anek, Thappad Se, Mulk: The Series, Ab Tak Chhappan 2: Lockdown, Anek: The Series, Anek: The Series - Season 2, Anek: The Series - Season 3, Anek: The Series - Season 4, Anek: The Series - Season 5, Anek: The Series - Season 6, Anek: The Series - Season 7, Anek: The Series - Season 8, Anek: The Series - Season 9, Anek: The Series - Season 10, Anek: The Series - Season 11, Anek: The Series - Season 12, Anek: The Series - Season 13, Anek: The Series - Season 14, Anek: The Series - Season 15, Anek: The Series - Season 16, Anek: The Series - Season 17, Anek: The Series - Season 18, Anek: The Series - Season 19, Anek: The Series - Season 20, Anek: The Series - Season 21, Anek: The Series - Season 22, Anek: The Series - Season 23, Anek: The Series - Season 24, Anek: The Series - Season 25, Anek: The Series - Season 26, Anek: The Series - Season 27, Anek: The Series - Season 28, Anek: The Series - Season 29, Anek: The Series - Season 30, Anek: The Series - Season 31, Anek: The Series - Season 32, Anek: The Series - Season 33, Anek: The Series - Season 34, Anek: The Series - Season 35, Anek: The Series - Season 36, Anek: The Series - Season 37, Anek: The Series - Season 38, Anek: The Series - Season 39, Anek: The Series - Season 40, Anek: The Series - Season 41, Anek: The Series - Season 42, Anek: The Series - Season 43, Anek: The Series - Season 44, Anek: The Series - Season 45, Anek: The Series - Season 46, Anek: The Series - Season 47, Anek: The Series - Season 48, Anek: The Series - Season 49, Anek: The Series - Season 50, Anek: The Series - Season 51, Anek: The Series - Season 52, Anek: The Series - Season 53, Anek: The Series - Season 54, Anek: The Series - Season 55, Anek: The Series - Season 56, Anek: The Series - Season 57, Anek: The Series - Season 58, Anek: The Series - Season 59, Anek: The Series - Season 60, Anek: The Series - Season 61, Anek: The Series - Season 62, Anek: The Series - Season 63, Anek: The Series - Season 64, Anek: The Series - Season 65, Anek: The Series - Season 66, Anek: The Series - Season 67, Anek: The Series - Season 68, Anek: The Series - Season 69, Anek: The Series - Season 70, Anek: The Series - Season 71, Anek: The Series - Season 72, Anek: The Series - Season 73, Anek: The Series - Season 74, Anek: The Series - Season 75, Anek: The Series - Season 76, Anek: The Series - Season 77, Anek: The Series - Season 78, Anek: The Series - Season 79, Anek: The Series - Season 80, Anek: The Series - Season 81, Anek: The Series - Season 82, Anek: The Series - Season 83, Anek: The Series - Season 84, Anek: The Series - Season "
8388,2013
6435,Shunji Iwai
1188,"""25 Watts, Whisky"""
4718,"Drama, Comedy"
474,"Casablanca, Mr. Smith Goes to Washington, Notorious, The Adventures of Robin Hood, The Invisible Man, The Wolf Man, Now, Voyager, Phantom of the Opera, Here Comes Mr. Jordan, Mr. Skeffington, Passage to Marseille, The Lost World, Deception, The Prince and the Pauper, Caesar and Cleopatra, Angel on My Shoulder, The Unsuspected, Where Danger Lives, They Made Me a Criminal, Four Daughters, Moontide, The Clairvoyant, White Banners."
6575,Dana Brown
3392,Jorge Fons
3643,Guillermo del Toro
9856,The Vanishing
4903,Horror
4689,Drama
4190,"Comedy, Horror"
5896,musical
6307,Ian McEwan
7075,"Philip Dunne, Casey Robinson, Mika Waltari"
1807,"Scott Adkins, Kellan Lutz, Roxanne McKee, Gaia Weiss"
8774,"Home Alone, Beaches, Mindwalk"
8564,1993
4974,Action
5035,English
3937,Western
3412,Harold Becker
2627,Declan O'Brien
7976,2011
7917,1963
6213,Barry Levinson
7432,1998-09-25
4661,Documentary
9357,The Laramie Project
2973,Jacques Demy
5681,"coming of age, 1980s, school, garth jennings"
624,"The Karate Kid, Hollow Man, Leaving Las Vegas, Piranha 3D, Cocktail, House at the End of the Street, The Saint, Adventures in Babysitting, Palmetto, The Trigger Effect, Molly, Link, Janie Jones, Waking Madison"
971,Not provided in the context
8328,2006
3684,Damian Harris
3279,Ringo Lam
9141,Hancock
9050,Human Capital
7361,2012
668,The Scent of Green Papaya
8682,Terminator Salvation
6394,"Louisa May Alcott, Sarah Y. Mason, Victor Heerman"
3314,Edvin Laine
582,The Sound of Fury
3101,Russell Mulcahy
3329,Harald Zwart
965,Not provided in the context
7786,1970
8231,2012
2168,"Humphrey Bogart, Lauren Bacall"
1732,Kazuya Nakayama
1020,The Newest Pledge (film)
76,Inherent Vice
6867,Francis Veber
4342,Comedy
6759,Albert Brooks
3154,Roel Reiné
9563,A Guy Named Joe
5146,French
8642,"Transformers, I, Robot, Real Steel, Short Circuit, Omega Doom, Tobor the Great"
592,"Runner Runner, Byzantium, The Disappearance of Alice Creed, Tamara Drewe, The Voices"
7189,"Lorelei Lee, Stephen Elliott"
2540,"Barbara Stepansky (is not the director, it's written by her)"
2771,Mike Barker
1569,Stephen Chow
705,"Wolf Children, Nana, Eureka"
8136,1935
4537,Drama
5505,ang lee
2045,"Shigeru Muroi, Takashi Tachibana, Issei Takahashi"
