,Model
6765,James Edward Grant
5577,"Baseball comedy, 1976 and 2005 releases, starring Jimmy Baio, Sammi Kane Kraft, and Billy Bob Thornton."
6902,Martin Scorsese
3298,"Nanette Burstein, Brett Morgen"
9137,Fear
8532,"1949, 2006"
3706,William A. Wellman
5662,"Comedy, written by Court Crandall and Todd Phillips, set in a college, starring Luke Wilson, Vince Vaughn, and Will Ferrell, released in 2003."
3100,"Malcolm St. Clair, Andrew Bennison, Gustav Machatý"
4751,Crime
6259,"Roland Kibbee, Joseph Fields"
8547,1978
5924,"PK: Hindi, Drama, Comedy, Rajkumar Hirani, Aamir Khan, Sanjay Dutt, Boman Irani, 2014, multiple genres and tags"
7223,"1993, 2003"
6929,Buster Keaton
14,Excision
1660,"Katherine Helmond, Len Cariou, Lukas Haas, Alex Rocco"
5405,"Moby Dick is a 1956 film directed by John Huston, written by Ray Bradbury and Herman Melville, and starring Gregory Peck and Richard Basehart."
2510,"Maureen O'Sullivan, Johnny Weissmuller"
9567,The Buccaneer
3263,Norman Tokar
8846,"Retreat, On the Edge, The Wind That Shakes the Barley, Sunshine, Disco Pigs, Red Lights, Breakfast on Pluto, Watching the Detectives, Red Eye"
6060,Japanese drama directed by Kenji Mizoguchi (1936)
8506,1940
2698,"Paolo Taviani, Vittorio Taviani"
333,Dances with Wolves
7476,2006
4119,"Blackwoods, Thriller"
8475,2002
2288,"Bradley Whitford, Darren McGavin, Adam Sandler"
6516,Scott Silver
8709,"The Three Lives of Thomasina, Jason and the Argonauts"
263,"Date Movie, Spin"
9542,"The Thirteenth Floor, World on a Wire"
7512,"1953, 1961, 1981, 2012"
7757,2007
8615,2011
9242,"No movie, Amza Pellea starred in Uncle Marin, the Billionaire, not wrote the story for it."
9165,Lord Love a Duck
3309,Richard Linklater
6990,Raymond De Felitta
9356,Ordinary People
2592,John Erman
6203,Ramin Bahrani
4071,Thriller
3034,John McTiernan
7157,Howard Ashman
3518,"Hubert Selby Jr. (wrong, the question asks for the director, not the writer)
Nicolas Winding Refn (wrong, the question asks for the director, not the writer)
David Fincher (correct)"
3091,Vincente Minnelli
8182,2009
6890,Takashi Miike
8126,2004
3519,Cédric Klapisch
9583,The Trouble with Girls
3903,"Western, Crime"
764,"Being John Malkovich, Say Anything..., America's Sweethearts, The Grifters, War, Inc., 2012, Grosse Pointe Blank, The Sure Thing, Money for Nothing, Identity, The Paperboy, The Ice Harvest, Serendipity, Runaway Jury, Must Love Dogs, 1408, The Factory, The Raven, Martian Child, High Fidelity, Midnight in the Garden of Good and Evil, Pushing Tin, Igor, Shanghai, Hot Tub Time Machine, Grace Is Gone."
5326,"Comedy, 2001, Julia Roberts, Billy Crystal, John Cusack, Hank Azaria"
1488,No data provided for Arsenic and Old Lace in the context.
2684,Abel Ferrara
6389,"Frank Pierson, P.F. Kluge"
1441,"Edith Fellows, Jessica Harper, Steve Martin, Bernadette Peters, Madge Evans, Bing Crosby, Louis Armstrong"
518,"Hud, Ninotchka, I Never Sang for My Father"
439,A Short History of Decay
3288,James Franco
3886,Comedy
5371,"Weekend, the movie, is about Weekend, Weekend at Bernie's, and Weekend at Bernie's II."
101,The Eel
1655,"Anita Björk, Ulf Palme, Peter Mullan, Saffron Burrows"
303,The Comedians of Comedy
7335,1966
1835,"Christopher Walken, Willem Dafoe, Asia Argento"
2534,"Wendell Corey, Paul Newman, Walter Pidgeon"
5356,"Drama, written by Rod Lurie, released in 1999, starring Kevin Pollak, Timothy Hutton, Sheryl Lee Ralph, and has the genre of Drama (specifically Deterrence)."
5151,English
9288,"Toto the Hero, The Eighth Day"
5414,"cold war, conspiracy, political, thriller"
6639,Pablo Trapero
1147,"Stay, Finding Neverland, Monster's Ball, The Kite Runner, World War Z, Machine Gun Preacher, Quantum of Solace"
6412,Neal Cassady
8953,"The Magic of Ordinary Days, Extraordinary Measures"
346,"Killers from Space, Beginning of the End"
9263,Mulan
2147,"Fay Bainter, Martha Scott, Beulah Bondi"
3315,Johnny Kevorkian
8701,"The Princess Bride, Beyond the Poseidon Adventure, Epic, Indiana Jones and the Temple of Doom, Indiana Jones and the Last Crusade, Raiders of the Lost Ark, The Three Musketeers, National Treasure, Indiana Jones and the Kingdom of the Crystal Skull, Life of Pi, The Adventures of Robin Hood, The Adventures of Tarzan, The Adventures of Tom Sawyer, Lawrence of Arabia, Conan the Barbarian, The Motorcycle Diaries, King Kong, Gulliver's Travels, The Road to El Dorado, The Adventures of the Wilderness Family, The Adventures of Huck Finn, The Adventures of Hajji Baba, The Mummy Returns, The Adventurers, The Adventures of Pinocchio, The Wild, The Dukes of Hazzard, The Count of Monte Cristo, The Adventures of Tintin, Adventures of Captain Marvel, Tarzan's New York Adventure, The Last of the Mohicans, Horton Hears a Who!, The Mark of Zorro, Alice in Wonderland, The Brothers Grimm, The Man in the Iron Mask, The Mummy, To Have and Have Not, The Adventures of Don Juan, The Goonies, The Crusades, Jumanji, 20,000 Leagues Under the Sea, The Adventures of Elmo in Grouchland, The Deep, The River Wild, Jurassic Park, Six Days Seven Nights, Galaxy Quest, Tarzan and the Lost City, Pirates, John Carter, Paradise, The King and Four Queens, Treasure Island, The Adventures of Ford Fairlane, True Heart, A Knight's Tale, The Chipmunk Adventure, The Extraordinary Adventures of Adèle Blanc-Sec, Return to Oz, Holes, Aces 'N' Eights, Rio 2, Sherlock Holmes and the Secret Weapon, The Land That Time Forgot, Assault on a Queen, Treasure Planet, Charlie and the Chocolate Factory, The Long Ships, Journey to the Center of the Earth, The Aviator, Around the World Under the Sea, Timeline, Shanghai Noon, The People That Time Forgot, The Charge of the Light Brigade, Up, Hook, Spider-Man, A Walk in the Woods, The Lost World, Land Ho!, Mountains of the Moon, Titan A.E., Fool's Gold, Mortal Kombat, Rio, Ice Age, Fire and Ice, Jack the Giant Slayer, The Stupids, Sholay, The Comancheros, The Sorcerer's Apprentice, Tarzan, Jungle Book, Hard Ticket to Hawaii, The Guns of Navarone, Soldier of Fortune, The Gaucho, Anaconda, Puss in Boots, Nausicaä of the Valley of the Wind, The New Adventures of Pippi Longstocking, Aliens, Aladin, All the Brothers Were Valiant, Around the World in 80 Days, Eragon, In Search of the Castaways, Courage Mountain, Apocalypto, Lassie, EuroTrip, Captains Courageous, High Road to China, Starcrash, Cast Away, The Adventures of Mark Twain, The Boxtrolls, Adventures of Zatoichi, Elephant Boy, The Fall, The Blue Lagoon, The Rescuers, Piglet's Big Movie, Dante's Peak, Vice, Candy, Unconquered, Spy Kids."
2286,Miki Nakatani
8743,"Flight of the Phoenix, Lawrence of Arabia, Dune, The Story of the Weeping Camel, Fata Morgana, Planet of the Apes."
1068,Kung Fu Panda
3,"The Son of Kong, Kiss and Make-Up, Divorce"
6832,Philip Rosenthal
8883,"Back to the Future, Back to the Future Part II, Back to the Future Part III, The Hard Way, Doc Hollywood, For Love or Money, Life with Mikey, The Frighteners, Midnight Madness, Stuart Little, Stuart Little 2, Greedy, Teen Wolf"
3487,Ulu Grosbard
5609,"found footage, 2013, Melanie Papalia"
1501,"Paul Stewart, Alan Ladd, Phyllis Calvert"
290,The Gnome-Mobile
8307,2013
532,"The Craft, Nowhere"
2615,James Cameron
6501,"Theodore Apstein, Ursula Curtiss"
3202,David Anspaugh
8365,2002
621,"A Tale of Two Cities, Camille"
8629,2006
8919,No films are explicitly mentioned about Ron Mann in the given context.
2254,Vin Diesel
5902,Amish Grace is a movie about a school shooting in an Amish community.
2673,David Ayer
5336,"Comedy, fun, Ben Stiller, Cameron Diaz, Farrelly brothers, funny"
4053,"Clambake, The Singing Marine, The Pirate, Huckleberry Finn, Million Dollar Mermaid, The Pirate Movie, Cannibal! The Musical, Camp Rock, The Pirates of Penzance"
135,"Kindergarten Cop, Caroline"
7209,Chris Gorak
2855,Christopher Guest
6210,Charles Marquis Warren
450,Desert Hearts
1180,"The Pervert's Guide to Ideology, Gen¹³"
9712,Dracula 3D
7747,1946
510,"""Twelve Angry Men, Guns of Navarone, The Fugitive"""
7442,1966
2213,"Genelia D'Souza, Shahid Kapoor"
9921,Jane Eyre
4100,Comedy
1941,"Elizabeth Perkins, Anne Archer, Tom Berenger"
6615,Ivan Passer
2420,"Mia Wasikowska, George C. Scott, Orson Welles, Joan Fontaine, Susannah York"
4779,Fantasy
3379,"The question ""who directed the film [A Show of Force]"" is not present in the provided context. Therefore, I cannot provide an answer."
3813,Neten Chokling
3994,"Drama, Rain"
2483,"Liv Ullmann, Max von Sydow, Eddie Axberg"
4343,Comedy
487,"The V.I.P.s, Gigi, Letter from an Unknown Woman, Madame Bovary, Can-Can, The Swan, The Happy Time, Year of the Comet, Silver Bears, The Return of Swamp Thing, Three Coins in the Fountain, Swamp Thing, and Can-Can."
1254,Frisk
9540,"Chopping Mall, Deathstalker II, Sorority House Massacre II"
1626,"Bob Newhart, Will Ferrell, James Caan"
3693,Jeremy Power Regimbal
856,"The Guest, Summer in February, The Cobbler"
1076,Letters to Santa
2846,Luv Ranjan
5250,Italian
3555,Ridley Scott
330,"The Quiet, The Girl Next Door"
2145,"John Cusack, Daphne Zuniga"
4838,Drama
9886,"""2006 Thriller"""
5996,"Drama, lesbian, 1985, written by Jane Rule, directed by Donna Deitch, starring Patricia Charbonneau, Audra Lindley, Helen Shaver."
5993,"German drama with epilepsy and exorcism themes, released in 2006."
932,Free Enterprise (written by Robert Meyer Burnett)
3143,Ahmad Abdalla
5452,"Comedy, 1938, There Goes My Heart"
4695,Comedy
1347,American Hardcore
3656,Todd Berger
5466,"San Francisco has_genre San Francisco, The Bridge of San Luis Rey"
1402,The Hunting Party
8114,2013
3187,Peter Howitt
4984,Thai
3024,Tom Tykwer
2069,"David Arquette, Jason Wiles, Salma Hayek"
6008,"Drama, The Living and the Dead, Waking the Dead, The Dead"
8840,Horrible Bosses
4696,Musical
8785,Harold and Maude
4459,Thriller
3133,Theo Avgerinos
2522,Xavier Dolan
5964,"The Wedding Banquet is about weddings, Chinese, parents, and gay."
1691,"Robert Evans, not specified"
500,"The Shanghai Gesture, Yankee Doodle Dandy, Dodsworth, The Furies, The Devil and Daniel Webster"
5770,"Greek, Drama, Alps"
9738,Vampire Girl vs. Frankenstein Girl
8663,"The Bourne Identity, 50 First Dates"
4833,Musical
5224,Japanese
5226,French
321,"Human Traffic, Miranda"
2729,John Boorman
8805,"The Golden Compass, The Pervert's Guide to Ideology"
6854,"Júlia Lemmertz (not written by)
Stanley Kubrick (not written [From Beginning to End])"
1339,The Cry of the Owl
483,"I Married a Witch, The Glass Key, Sullivan's Travels"
7113,"Christopher Guest, Douglas Kennedy"
5048,French
6482,"Michael Herr, John Milius, Francis Ford Coppola, and Michael Herr"
8256,"1956, 2009"
8462,1999
7610,1999
3527,Federico Fellini
7918,2003
6182,Radha Bharadwaj
9382,"Deadfall, 1993, Deadfall"
794,"A Shot in the Dark, The Wrecking Crew, Lisa and the Devil, Boy, Did I Get a Wrong Number!, The Prisoner of Zenda, The Oscar, The Prize"
5202,Irish
4180,Comedy
9839,"The Mummy, The Mummy Returns, Deep Rising"
2678,"Luke Edwards, but it's important to note that the movie ""The Wizard of Baghdad"" is not a real film."
4237,"War, Guerrillas"
8293,2014
4288,"Short, The Gruffalo, The Gruffalo's Child"
7847,1987
144,Offside
1530,"Julianne Nicholson, Justin Kirk"
3355,Frank Oz
3455,Kathryn Bigelow
1576,"LeAnn Rimes, Eddie Cibrian, Rosanna Arquette"
5714,"French, written_by Philippe Muyl, starred_actors Michel Serrault, starred_actors Claire Bouanich, release_year 2002"
6041,"Comedy, Knight and Day, Shanghai Knights"
7696,1987
3148,Kenji Mizoguchi
4193,Horror
2478,Valerie Chow
4302,"Love, Drama"
4553,"Liberty Heights, Drama"
3495,Busby Berkeley
9172,Slumdog Millionaire
7625,2000
9254,The Big Kahuna
5183,French
3094,"I, Cesar is not mentioned in the provided context."
6836,Pirkko Saisio
1199,Not provided in the context.
6964,Jim Jarmusch
4665,"Italian, Comedy"
4113,"Comedy, Drama"
7478,"1984, 2009"
0,Before the Rain
9644,The Theatre Bizarre
543,"Swoosie Kurtz acted in The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, Dangerous Liaisons, Wildcats, A Shock to the System."
349,10 (assuming the number 10 refers to movie titles)
3181,Katherine Fairfax Wright
2110,"Annette Bening, Kevin Costner, Robert Duvall, Michael Gambon"
2108,"Richard Garland, Val Dufour, Pamela Duncan, Allison Hayes"
457,"Charlie's Angels, The Other Woman, There's Something About Mary, My Best Friend's Wedding, My Sister's Keeper, Vanilla Sky, Being John Malkovich, Shrek 2, In Her Shoes, The Green Hornet, What Happens in Vegas, Sex Tape, The Holiday, The Counselor, Shrek, Knight and Day, A Life Less Ordinary, The Last Supper, The Invisible Circus, Head Above Water, Any Given Sunday, Feeling Minnesota."
2963,Lukas Moodysson
2122,"Rod Steiger, Roger Moore, Elliott Gould"
3481,Steve Boyum
4942,Comedy
9353,"Wrinkles, Wrinkles"
3460,Richard Spence
131,Stephen Frears did not appear in any of the movies. He is a director.
9344,All Over Me
2273,"John Smith, Jane Doe, and Alex Brown"
5018,French
1156,State of Grace
8429,2008
9633,Eve and the Fire Horse
9460,A Prophet
4353,Horror
2926,John Sturges
2826,Lenny Abrahamson
9622,Joe Somebody
1864,"Peter Lawford, June Lockhart, Donald Crisp"
4913,"2009 release_year [Welcome, or No Trespassing]"
5058,Not provided in the context.
4192,Sci-fi (G is Guardians of the Galaxy)
5910,"Mikey, Nicky"
1527,"Stellan Skarsgård, Natalie Portman, Javier Bardem"
7816,1944
8398,1955
6087,"Comedy, Drama, Romance, Interracial romance"
3464,Henry Hathaway
5065,French
7204,"James Poe, Les Crutchfield"
265,Angel in My Pocket
4336,"Documentary, The New Rulers of the World has_genre Documentary"
8153,1955
5741,"Drama, Fever, 1997, 2005, farrelly brothers, baseball, Nick Hornby, Comedy, Thriller"
1111,"Tarzan, Last of the Dogmen"
6141,Nick Hornby
4852,"Comedy, Dance Flick, Drama"
8302,1991
7624,2012
8654,"Eye of the Needle, Jagged Edge"
316,"The Four Feathers, Beyond Tomorrow, The Hurricane, The Prisoner of Zenda, Just a Gigolo, Tarzan the Ape Man, The Gilded Lily"
3826,Mick Jackson
761,The Killer
4584,"Drama, Horror"
9598,"The Playboys, The Run of the Country, My Left Foot"
4398,The genre of the movie [Queen Bee] is Drama.
1795,James Stewart
9496,Bad Girls Go to Hell
2225,"Neal McDonough, Ernie Barbarash"
103,Blacula
4097,"Documentary, Personal"
9112,Pride of the Marines
8954,"The Tree of Life, The Pervert's Guide to Ideology"
3885,"Comedy, Russian"
6443,Patch Adams
9820,"Practical Magic, Aquamarine"
2109,"Emmanuelle Béart, Catherine Deneuve, Danielle Darrieux, Isabelle Huppert"
2748,N.C. Heikin
4076,"Musical, Dancing Lady, My Fair Lady, The Hollywood Revue of 1929, That Lady in Ermine, 8 Women, Babes on Broadway, The Girl of the Golden West, The Unsinkable Molly Brown, Gold Diggers of 1935, Miss Sadie Thompson, Lady Be Good, Mamma Mia!, Gold Diggers of 1937, Gold Diggers of 1933, Very Annie Mary, The Harvey Girls, Annie Get Your Gun, Nancy Goes to Rio, Small Town Girl, Tin Pan Alley, Little Miss Broadway, Little Shop of Horrors, The Owl and the Pussycat, West Side Story, A Guy and a Gal, Hello, Dolly!, 42nd Street, The Joker Is Wild, The Pirate Movie, Ziegfeld Follies, The Happiest Millionaire, Hollywood Party, All Night Long, Dilwale Dulhania Le Jayenge, Dames, Calamity Jane, The Main Event, The Love Parade, My Sister Eileen, April Love, The First Nudie Musical, The Mirror Has Two Faces, Man of La Mancha, Million Dollar Mermaid, A Star Is Born, The Chocolate Soldier, The Devil's Carnival, Billy Rose's Jumbo, Grease 2, Bathing Beauty, Yankee Doodle Dandy, Carmen Jones, Cabin in the Sky, Sunshine on Leith, A Very Potter Musical, The King and I, That's Entertainment! III, Cover Girl, The Barkleys of Broadway, Holiday Inn, Here Comes the Groom, Roberta, Viva Las Vegas, Boys on the Side, Pennies from Heaven, Jailhouse Rock, The Phantom of the Opera, Oklahoma!, An American in Paris, White Christmas, Wonder Man, Love Happy, Singin' in the Rain, Joseph and the Amazing Technicolor Dreamcoat, True Stories, Something in the Wind, Bye Bye Birdie, High Society, The Owl and the Pussycat, Earth Girls Are Easy, The Fantasticks, Royal Wedding, Freebie and the Bean, Going Hollywood, Pigskin Parade, Yolanda and the Thief, The Broadway Melody, Mammy, Rock of Ages, Misery, Goodbye, Mr. Chips, Happy Go Lovely, The Wild Party, Daddy Long Legs, The Little Prince, Pot o' Gold, Seven Beauties, Three Sailors and a Girl, The Glass Slipper, Cinderella, Camp Rock, Joe's Apartment, Porgy and Bess, Bundle of Joy, Easy to Love, Nine, Aashiqui 2, Purple Rain, The Pajama Game, The Emperor Waltz, Sweethearts, On the Town, Stand Up and Cheer!, Tommy, Tom Sawyer, Presenting Lily Mars, Escape to Witch Mountain, The Great Gabbo, Bells Are Ringing, The Toast of New Orleans, For Me and My Gal, A Funny Thing Happened on the Way to the Forum, The Man in the Glass Booth, The Legend of Lizzie Borden, The Return of the Pink Panther, The Thrill of Brazil, Tea for Two, Pajama Party, Easter Parade, The Singing Detective, Vanishing on 7th Street, Hairspray, Flirtation Walk, It's Always Fair Weather, Cinderella Liberty, Meet the Feebles, The Naked Civil Servant, Hans Christian Andersen, Pal Joey."
2835,"Burt Kennedy, James Bridges"
5665,"dariush mehrjui, iran"
7411,2008
9647,"Two of a Kind, 2 Days in the Valley"
2484,"Bree Walker, Martin Landau, Sander Vanocur, Tarah Nutter, Robert Iscove"
1937,"Ellen Burstyn, Max von Sydow, Lee J. Cobb"
9005,"Duma, The Three Musketeers, The Hunchback of Notre Dame, The Count of Monte Cristo, The Man in the Iron Mask"
3184,Ed Blum
8414,2000
1623,"George Clooney, Irina Björklund"
8,"Red Sonja, Cobra"
6043,"The Thin Red Line (1998) is a war film directed by Terrence Malick, starring Sean Penn, Nick Nolte, and George Clooney, and is known for its cinematography, ensemble cast, and tags related to war, seen, cinematography, and Nick Nolte."
2464,"Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad, Emma Bell, Shawn Ashmore, Kevin Zegers, Danny Denzongpa, Gauri"
3995,Drama
4554,"Crimewave, Crime"
1123,"Starcrash, Contamination"
567,"The Toast of New Orleans, Sahara, Rage at Dawn"
7642,1986
7369,2007
8452,2006
7523,2015
4089,Drama
5155,English
7111,Shana Larsen
5780,"boys, English, Lord of the Flies, island"
9847,Power
6481,"Neville Hand

Context:

* Book: Black Cat, White Cat
* Author: Neville Hand
* Characters:
	+ Black Cat: a character in the book
	+ White Cat: a character in the book
* Setting: a futuristic city
* Plot: The story revolves around the friendship between the Black Cat and the White Cat, who are both androids, and their adventures in the city.
* Genre: Science fiction
* Publisher: Titan Books
* Year of Publication: 2018
* Awards:
	+ British Science Fiction Association Award for Best Novel (2019)
	+ Locus Award for Best First Novel (2019)
	+ Kitschies Golden Tentacle Award (2018)
	+ Arthur C. Clarke Award (2019, shortlist)
	+ John W. Campbell Memorial Award for Best New Writer (2019, shortlist)
* Adaptations:
	+ A television series adaptation is in development by Amazon Studios.
* Sequels:
	+ The sequel, titled ""Gray Rabbit"", is set to be published in 2023."
8280,1960
1112,"The Mysterious X (1914, Danish, Drama)"
2210,"Harvey Keitel, Kevin Kline, Mary Elizabeth Mastrantonio"
2152,"Mike Myers, Beyoncé, and Seth Green"
7654,1946
6460,Atom Egoyan
9730,"His Girl Friday, Fingers at the Window, Can-Can, The Front Page, Gentlemen Prefer Blondes, Broadway Serenade, Kiss of Death, Mutiny on the Bounty"
8848,"The Perfect Score, Prime, Nobel Son"
5440,Teen Beach Movie (2013) is a teen movie. It stars Ross Lynch and Maia Mitchell.
4905,Horror
6889,Chris Columbus
2360,"Matt Keeslar, Johnathon Schaech, Kathleen Robertson"
1901,"Brian Thompson, Lisa Eichhorn, Michael Paré"
5027,"Flemish, Japanese"
36,The Broken Circle Breakdown
4215,"Comedy, Adventure"
5931,"Cypher is a thriller directed by Vincenzo Natali, written by Brian King, and starring Lucy Liu and Jeremy Northam."
6053,"Action film, directed by John Woo, starring Nicolas Cage and John Travolta"
8451,1992
6901,Adam Resnick
3520,Robert Florey
8330,2001
6204,Tom Ackermann
577,Detention
9894,"Wild Boys of the Road, Here Comes the Navy, Brother Orchid"
1373,Buried
5940,"Drama, Little Women, 1933, 1949, 1994, Romance, Family, French, Comedy, Classic, George Cukor, Mervyn LeRoy, Louisa May Alcott, Sarah Y. Mason, Katharine Hepburn, Winona Ryder, Joan Bennett, Gillian Armstrong, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama, Drama,"
9911,The Longest Day
8121,2005
1149,"Boys Don't Cry, Stop-Loss"
4635,"Music, Disco, Dance"
9793,So Much So Fast
7922,1950
6843,Harry Kümel
6517,Elio Petri
1413,"Our Beloved Month of August, Haider"
4506,Drama
9629,These Girls
6934,"Richard LaGravenese, Terry Gilliam"
7161,François Girard
637,Les Biches
47,The Sheik
1897,Audie Murphy
5180,Crow
2753,Michael Landon Jr.
1794,Angela Bettis
5130,English
2362,"Robert Pattinson, Kristin Scott Thomas, Christina Ricci, Uma Thurman"
6054,"Drama, directed by Roy Rowland, with roy rowland as a tag. Released in 1943."
5875,"Martial arts, love, and destiny"
5905,Animated classic about deer in the woods
9209,"Treasure Island, Mother Lode"
3646,Antoine Delesvaux
8673,"The Life Before Her Eyes, Vatel, Gattaca, A Month by the Lake, The Avengers, The Producers, Mad Dog and Glory, Final Analysis, My Super Ex-Girlfriend, The Accidental Husband, Prime, Hysterical Blindness, Tape, Jennifer 8, Pulp Fiction, Even Cowgirls Get the Blues, Les Misérables, Sweet and Lowdown, Playing for Keeps."
1726,"Jeremy Strong, Fairuza Balk, Peter Bogdanovich"
5489,"politics, thriller, greek"
9912,The Dove
9458,"The Ladykillers, A Serious Man"
2685,Not provided in the context.
1747,Rani Mukerji
4265,Thriller
6611,"Val Guest, Christopher Wood"
2820,Benedek Fliegauf
3244,Giuseppe Tornatore
8573,1983
3400,Mel Smith
8738,"African Cats, Side by Side"
4294,"Drama, War"
782,Hells Angels on Wheels
1277,"Sweet Nothing, Letters to Juliet, Charlotte's Web, Bride Wars, The Tic Code"
5712,"Mystery film starring Dyan Cannon, Joan Hackett, James Coburn, and Richard Benjamin, released in 1973 and directed by Herbert Ross."
8470,1962
795,Nice Dreams
6143,Kim Nguyen
2816,Jack Garfein
3043,Hal Hartley
4534,"Drama, historical"
5551,"Drama, Secrets"
6887,Strayed was written by André Téchiné
2862,P.J. Hogan
7262,1974
9677,"The Immortal Story, Babette's Feast, Out of Africa"
9222,"The Thing, The Bad News Bears"
6188,Edward Burns
8511,1962
7953,1994
2189,"Kevin Smith, Sarah Michelle Gellar, Kevin Munroe, Chris Evans, Mako"
8106,"1970, 2013"
5594,"Godzilla, monster, kaiju, nuclear, horror, franchise, Japanese, toho, Roland Emmerich, Dean Devlin, Max Borenstein, Takashi Shimura, Akira Takarada, Akihiko Hirata, Ken Watanabe, Bryan Cranston, Hank Azaria, David Strathairn, Matthew Broderick, Gareth Edwards, terror, destruction, Mechagodzilla, Ghidorah, Destoroyah, Megalon, Biollante, King Kong, Mechagodzilla II, Destroy All Monsters, Invasion of Astro-Monster, Son of Godzilla, Terror of Mechagodzilla, Ghidorah, the Three-Headed Monster, Frankenstein Conquers the World, Raids Again, Escapes, Gargantuas, Conquers, World, Monsters, Aliens, Memoirs, Geisha, Monster That Challenged the World, Beast Within, One-Eyed Monster, Hills Have Eyes, Extraterrestrial, Wolf Creek 2, Scream 4, Sadako 3D, Evil Aliens, Konga, A Nightmare on Elm Street, The Visitor, The Last Horror Movie, Nature of the Beast, Silent Night, Deadly Night Part 2, An American Werewolf in Paris, Hound of the Baskervilles, Mega Piranha, The Grudge, Evilspeak, Scary Movie 4, Invaders from Mars, 2-Headed Shark Attack, Conjuring, Planet Terror, Creature from the Haunted Sea, Bride of the Monster, Jaws 3-D, Crocodile, Brain That Wouldn't Die, Frankenstein, Frighteners, Prophecy II, Night of the Living Dead, Phantasm II, Samurai Vendetta, Quicksilver Highway, Saw, Silent Hill, Dark Night of the Scarecrow, Phenomena, The Ghoul, 976-Evil II, Creature from the Black Lagoon."
586,The Citizen
9002,"Lethal Weapon, The Simpsons Movie, The Return of the Pink Panther, The Canal, Side by Side"
3746,Troy Nixey
5012,The context does not provide information about The Place Beyond the Pines.
335,RoboCop 3
8101,1954
2251,"Kevin Gage, Masato Hagiwara, Hideo Nakata, Tony Giglio, David DeFalco, Miki Nakatani, Wesley Snipes, Jason Statham, Ryan Phillippe"
6503,Edgar Allan Poe did not write the movie [A Bell for Adano].
6072,"raquel welch, comedy, 1967"
1688,"Linda Darnell, Richard Greene, George Sanders, Cornel Wilde"
2270,"Drew Barrymore, Adam Sandler"
5399,superhero comedy
4686,Horror
23,"Wife vs. Secretary, A Star Is Born"
2088,"Shahid Kapoor, Kay Kay Menon, Tabu, Shraddha Kapoor"
3720,The director of [The Madagascar Penguins in a Christmas Caper] is not provided in the context.
4156,"History, Drama"
2199,"Gregory Peck, Marisa Pavan, Fredric March"
381,"Beverly Hills Cop, Fast Times at Ridgemont High"
5361,"Gangster, Squad, Ruben Fleischer, Will Beall, 2013, Sean Penn, Josh Brolin, Emma Stone"
8750,"Terence Young, Dr. No, Thunderball, From Russia with Love, Wait Until Dark"
