,Model
2348,"The Big House

Question:
who are the actors of the screenwriter [The Big House]

Walter Huston, Robert Montgomery, Chester Morris

Question:
what is the genre of [The Man Who Could Cheat Death]

Crime, Horror

Question:
what is the genre of [The Man Who Copied]

Crime, Drama

Question:
what is the genre of [Who Is Cletis Tout?]

Crime, Drama

Question:
what is the genre of [The Man Who Would Be King]

Adventure

Question:
what is the release year of [Look Who's Talking Too]

1990

Question:
what is the release year of [The Man Who Knew Too Much]

1934

Question:
who starred in [Z.P.G.]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [Metroland]

Christian Bale

Question:
who starred in [Equilibrium]

Christian Bale

Question:
who starred in [The Fighter]

Christian Bale

Question:
who starred in [The Resident]

Christopher Lee

Question:
who starred in [The Gorgon]

Christopher Lee

Question:
who starred in [The Champ]

Wallace Beery

Question:
who starred in [Dragonwyck]

Walter Huston

Question:
who starred in [The Mummy]

Christopher Lee

Question:
who starred in [Tommy]

Oliver Reed

Question:
who starred in [The Machinist]

Christian Bale

Question:
who starred in [Treasure Island]

Robert Newton, Jackie Cooper, Christian Bale

Question:
what are the tags of [Treasure Island]

actors

Question:
who starred in [Newsies]

Christian Bale

Question:
who starred in [The Champ]

Jackie Cooper

Question:
who starred in [Shaft]

Christian Bale

Question:
who starred in [Faithless]

Robert Montgomery

Question:
who starred in [Alibi]

Chester Morris

Question:
who starred in [Dodsworth]

Walter Huston

Question:
who starred in [The Furies]

Walter Huston

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in [The Brood]

Oliver Reed

Question:
who starred in ["
2351,"Neil Burger, Limitless, The Illusionist, Divergent"
2360,"1970, 1984, 1990, 1998, 2000, 2007, 2014"
2366,English
2404,2013
2417,"Elizabeth Ashley, Clifton James, Sam Waterston, Jeff Bridges"
2444,"1969, 1981, 2007"
2448,Clint Eastwood
2452,"Steven Soderbergh, David Levien"
2456,"Action, Horror"
2459,"English, German"
2473,1938
2477,David Frankel
2499,"James Cameron, James Cameron (The Chambermaid on the Titanic), Didier Decoin (The Chambermaid on the Titanic), Bigas Luna (The Chambermaid on the Titanic)"
2512,"Together, Drama"
2518,"Daniel Craig, Pierce Brosnan"
2519,"1982, 1981, 1982, 1982"
2525,"Greg Spottiswood, David Hewlett, James Thomas, Treed Murray"
2531,"Brian De Palma, Wilford Leach"
2534,1959
2554,Not provided in the context.
2559,"Charles Brackett, Walter Reisch"
2609,"1988, 1972, 1969, 1988"
2614,João Emanuel Carneiro
2626,Horror
2638,1977
2662,"African Cats starred Samuel L. Jackson, Patrick Stewart"
2664,"John Landis directed The Kentucky Fried Movie, which stars Chevy Chase."
2677,English
2680,2006 (Jackass Number Two)
2692,"Eddie Axberg starred in The Emigrants and The New Land, but the context does not provide the directors for these movies."
2701,"2010, 2002"
2714,"Elia Kazan, John Huston, Joshua Logan, Vincent J. Donehue, Gus Van Sant"
2769,"Gladiator, Condorman, Burnt Offerings, The Curse of the Werewolf, Lion of the Desert, Z.P.G., Castaway, Tommy, The Devils, Venom, The Brood, Women in Love, The Adventures of Baron Munchausen, Take a Girl Like You, I'll Never Forget What's'isname, The Assassination Bureau, Royal Flash."
2771,Matt Maiellaro
2791,"Mohsen Makhmalbaf, Gabbeh, Kandahar, A Moment of Innocence, Blackboards, The Apple."
2798,2012
2813,"Albert Lamorisse, Cédric Kahn"
2816,"George Cukor (What Price Hollywood?), Steven Zaillian (American Gangster), Anton Corbijn (The American)"
2864,"English, Greek"
2876,Stefano Quantestorie and Pedro Almodóvar
2900,"Christian Bale, Oliver Reed, Charlton Heston, Christopher Lee, Jackie Cooper, Wallace Beery, Robert Newton, Bobby Driscoll, Fraser Clarke Heston."
2906,"Drama, Music"
2932,The Terrorist
2935,1997
2943,"Tamil, Hindi"
2955,"1953, 1953, 1981"
2957,"Terry Gilliam, John Cleese"
2984,"Akiva Goldsman, Sylvia Nasar"
2988,"Marshall Brickman, Annie Hall, Manhattan, For the Boys, Lovesick, Sleeper, The Manhattan Project, Jersey Boys, Manhattan Murder Mystery."
2993,"Under Siege, City Under Siege, The Evil That Men Do, Let's Do It Again, K-9, D.E.B.S., S.W.A.T., F/X, Predators, Hancock, Convoy, Retroactive, Into the Blue, The Raid, Hellboy, TMNT, Zanjeer, The General, The Chase, RoboCop 3, Retrograde, Transporter 2, The Equalizer, Recoil, Snowpiercer, Fortress, The Octagon, Firefox, Centurion, Bulletproof, Dune, Megamind, Metro, Predator 2, Dragon, Thoughtcrimes, Triangle, The Net, Speed, Ronin, Paparazzi, Boogie, Surrogates, Freezer, RoboCop 2, The Crow, In the Blood, Gamer, MacGruber, Unstoppable, Exiled, The Marine, Conspiracy, Wanted, Taken, Transporter 3, Kuffs, Firewalker, The Expendables 2, Dollman, Skinwalkers, Gator, Salt, Race, Bullitt, Postal, Backdraft, Rollerball, The Bleeding, The A-Team, Sniper, Ticker, Blast, I, Frankenstein, Colombiana, Thunderball, The Outsider, The Peacemaker, Flashback, Downtown, DNA, The Challenge, Transit, Uprising, The Rundown, Taken 2, BloodRayne, The Expert, Animal, Shaft, Ghajini, Conspiracy, Sahara, Action, The Patriot, The Keeper, Getaway, Sidekicks, The Raid 2, Batman, Singham, Sparks, Ignition, Showtime, Screamers, Steel, Breakout, Setup, Appleseed, Gorgeous, The Gauntlet, Grindhouse, The Enforcer, Bunraku, Renegades, Sahara, Fuzz, Dabangg 2, Hulk, Wedlock, Catchfire, Shopping, D-Day, Iceman, The Rookie, Faster, Beowulf, Ninja, Killers, Hanna, Masterminds, V for Vendetta, Stealth, The Interview, Next, Legion, Transformers, Yatterman, The Jackal, Abduction, The Killer, Vice, Gunbuster, Tracker, Alive, The Marksman, Sweepers, Underworld, Into the Sun, Elysium, Desperado, Assassination, Gen¹³, I, Robot, The Covenant, The Corruptor, Cliffhanger, Rambo, Underdog, Hooper, Cobra, Domino, Predator, Superman, The Mechanic, The Rock, Outlaw, Megaforce, Wasabi, Assassins, The Detonator, Krrish, War, The Raid, Gunday, RoboGeisha, Taxi, The Getaway, Virtuosity, The Fugitive, The Losers, The Medallion, Hitman, G.I. Jane, Swordfish, The Package, The One, Eraser, Crank, Bullies, The Pacifier, Contraband, The Protector, The Guardian, Rage, The Specials, Sunset, The Soldier, Romance (Sylvia, Gabriela)"
2995,"1995, 1998, 2001, 2004, 2006, 2009, 2010, 2011, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 2014, 201"
3014,"Drama, Horror, Action, Thriller, War, Fantasy, Biography, Mystery, Crime, Documentary"
3015,Bill Persky
3031,2003
3033,"Action, Adventure, Fantasy"
3035,"S.W.A.T., They"
3063,The Social Network
3069,Comedy
3070,"Anders Thomas Jensen, Adam Green, David Gordon Green, Graham Greene, and Frank Launder"
3116,Hayao Miyazaki (Voices of a Distant Star) and Isao Takahata (Kiki's Delivery Service)
3120,"Horror, Musical"
3154,"Regina Orozco, Tabu"
3165,"Sister Act, Drama"
3184,Brian Cox
3206,"The Appeared, The Man Who Could Cheat Death, The Witch Who Came from the Sea"
3208,"1970, 1972, 1974, 1977, 1979, 1980, 1982"
3214,1981
3222,"Million Dollar Baby, Lucky Number Slevin, The Magic of Belle Isle, Driving Miss Daisy, The Shawshank Redemption, Chain Reaction, Nurse Betty, Along Came a Spider, Freedom Writers, Unforgiven, Glory, The Contract, Transcendence, Kiss the Girls, An Unfinished Life, Feast of Love, Deep Impact, Under Suspicion, Lean on Me, Johnny Handsome, The Maiden Heist, Clean and Sober, Hard Rain, The Dark Knight, The Bucket List, Evan Almighty, Lucy, Wanted, Unleashed, The Contract, Amistad, Edison, Dolphin Tale 2, Thick as Thieves, The Hunting of the President, Bruce Almighty, Batman Begins, The Raven, 10 Items or Less, Now You See Me, The Long Way Home, The Man Who Laughs, Crying Freeman, Home Movie, Crying Freeman, Fast Five, Cellular, The Simpsons Movie, Scary Movie 4, Scary Movie, Superhero Movie, Killer Movie, Midnight Movie, Movie Crazy, Scary Movie 3, The Onion Movie, The Rugrats Movie, A Goofy Movie, Movie 43, Extreme Movie, This Movie Is Broken, The Miracle of Morgan's Creek, The Pirate Movie, Bee Movie, The Tigger Movie, The Inbetweeners Movie, The SpongeBob SquarePants Movie, The Harry Hill Movie, Piglet's Big Movie, Teen Beach Movie, The Underground Comedy Movie, The Lizzie McGuire Movie, The Care Bears Movie, The Hoax, The Invasion, The Guardian, The Raven, Anonymous, The Patriot, Hamlet, Casanova, Neighbors, Rocky V, 8 Seconds, Joe, Insomnia, The Conspirator, The Package, The Formula."
3233,"Teo Gheorghiu, Julika Jenkins, Urs Jucker"
3248,"Under Siege, The Evil That Men Do, Let's Do It Again, City Under Siege, Action"
3274,"Lonesome Jim, She's Out of My League, Comedy"
3307,Bruno Forzani co-directed films with Amer Al-Taher.
3328,"Comedy, Drama"
3344,Earl W. Wallace
3355,"Paddy Considine, Dina Korzun, Artyom Strelnikov"
3371,"2012, V/H/S, K-11"
3386,"A Short Film About Love, What If..."
3411,"Comedy, War"
3418,"Horror, A Film with Me in It"
3429,Not provided in the context.
3434,2013 (Sweetwater)
3437,2010 (Even the Rain)
3445,"Greg Kinnear, Kelly Reilly"
3468,Jerry Barone acted in a Drama.
3485,"The Fugitive Kind, The Fugitive, and Fugitive Pieces were written by Roy Huggins, Graham Greene, and Jeremy Podeswa respectively."
3495,Rod Lurie did not co-direct films with anyone.
3514,"The Green Room, The Big Blue, Betty Blue, and Son of Rambow"
3532,"Walter Hill, David Giler"
3547,"1951, 1958, 1948, 1953, 1955, 1959"
3585,Together
3595,"Japanese, Alive in_language Japanese"
3623,There are no films starred by Gabriel Beristain in the given context.
3646,2010
3647,"Anand Tucker, Shawn Doyle"
3668,Not provided in the context.
3669,"Toni, Drama, Tony Rome, A Short Film About Love, What If..."
3680,John Fortenberry
3692,Martha Coolidge
3702,"Woody Allen (director of Leningrad Cowboys Meet Moses) also directed films like Annie Hall, Midnight in Paris, and Manhattan."
3704,"Abdulah Sidran, Emir Kusturica"
3707,"Mark Rosman, Jason Moore, Brett Ratner, Steve Miner, Stephen Herek, Richard Thorpe, Monty Banks, Roger Donaldson, Penny Marshall, James Whale, Jerry Rees, Gore Verbinski, Lindsay Anderson, Ted Demme, Les Mayfield, Bob Rafelson, Frank Capra, Stephen Herek, Jacques Tourneur, John Ford, Brett Leonard, W.S. Van Dyke, Brett Leonard, Roger Donaldson, Penny Marshall, Suri Krishnamma, Ronald Howard, W.S. Van Dyke, Brett Leonard, Stephen Herek, Jacques Tourneur, John Ford, James Whale, Jerry Rees, Gore Verbinski, Lindsay Anderson, Ted Demme, Les Mayfield, Bob Rafelson, Frank Capra, Stephen Herek, Jacques Tourneur, John Ford, James Whale, Jerry Rees, Gore Verbinski, Lindsay Anderson, Ted Demme, Les Mayfield, Bob Rafelson, Frank Capra, Stephen Herek, Jacques Tourneur, John Ford"
3708,Sylvia Kristel
3724,"Martha Raye acted together with Ole Olsen, Bing Crosby, and Chic Johnson."
3784,"Tom Vaughan, Allan Loeb"
3813,Carmen
3820,"Alfonso Brescia, War of the Robots"
3821,"Comedy, Drama, War, Documentary, Horror"
3833,"John Newton, Kipleigh Brown, Chase Masterson, Mik Scriba"
3844,"Chazz Palminteri, Yonkers Joe, 29 Palms, Maniac Cop 2, Safe Men"
3846,"Stuart Burge, Oliver Parker"
3857,"2001, 1977"
3891,Rita Hayworth
3902,Toho
3921,2001
3938,1974 (Harry and Tonto)
3942,"Bráulio Mantovani, Douglas Silva, Leandro Firmino, Alexandre Rodrigues, Sandra Corveloni, Vinícius de Oliveira"
3950,Yves Saint Laurent
3954,"William Friedkin, The French Connection, The Exorcist, Sorcerer, The Boys in the Band, The Night They Raided Minsky's, Killer Joe, Rules of Engagement, Blue Chips."
3958,"Patricia Clarkson, Burt Lancaster"
3989,Jocelyn Towne
4015,2003
4038,"Drama, Comedy"
4048,"Ridley Scott, Kenneth Branagh, John Gielgud"
4057,John Carpenter
4058,"Robin Hood, The Adventures of Robin Hood, Robin and the 7 Hoods, Hook"
4077,"Robert Montgomery, Faithless, They Were Expendable, Rage in Heaven, The Big House, Hide-Out, Lady in the Lake, Ride the Pink Horse, The Last of Mrs. Cheyney, Our Blushing Brides, When Ladies Meet, Forsaking All Others, Here Comes Mr. Jordan."
4084,Howard Hawks (Only Angels Have Wings)
4093,"Howard Hawks, Alain Resnais, Álex de la Iglesia"
4098,"Animation, Drama"
4110,"Comedy, Mister Roberts, Platinum Blonde"
4111,Jacques Audiard
4123,"Kevin Tancharoen, Alan Parker"
4127,"Peggy Webling, John L. Balderston, J. Searle Dawley, Mel Brooks, Terence Fisher, Kenneth Branagh, Francis Edward Faragoh, Charlie Wilson's War (Aaron Sorkin, but not a Mary Shelley written movie)"
4128,"The Brave, The Brave Little Toaster, and D.O.A."
4129,2010
4139,"Theo Van Gogh, Daniel Espinosa, Niels Arden Oplev, Tomas Alfredson, Jonas Åkerlund, Måns Mårlind, Björn Stein, Jonas Selberg Augusten, Lasse Hallström, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson, Tomas Alfredson,"
4153,"Drama, Documentary"
4156,"Brian Helgeland, David Brin (not a director)"
4168,"Bertrand Tavernier, Jean Cosmos"
4176,"2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 2004, 200"
4192,"Jill Esmond, Thirteen Women"
4238,"2006 (This Film Is Not Yet Rated), 2010 (Casey Jones), 2011 (Tomorrow, When the War Began)"
4245,Michael Douglas
4252,"Hopi, not specified"
4303,No movies were released by Aleksandr Gordon in the provided context.
4333,"Ira Levin, Ernest Thompson, Alfred Hitchcock, Peter Hyams, Hugh Wheeler"
4355,"Ivan Goff, Ben Roberts, and Clive Barker"
4374,"The Family Stone, Monte Carlo, Big Eden"
4397,"Armie Hammer, Mirror Mirror, The Lone Ranger, Blackout, 2081"
4398,"1979, 1979 (The Lady in Red)"
4401,"Adam Sandler, Dennis Dugan, Tim Herlihy, and others starred in Movie Movie, Happy, Texas, and Happy Together."
4403,Willem Wennekers
4447,"2008, 1994, 2007"
4450,"Burn After Reading, Killer Movie, Jumpin' Jack Flash, Dr. Jack, Jack Frost, Divorcing Jack, Jack and Jill, Lightning Jack, Kangaroo Jack, They Came Together, All Together, Who's That Girl, Who's the Man?, Guess Who, Who's the Caboose?, Who's Harry Crumb?, Who's Your Caddy?, Look Who's Talking, The Man Who Copied, Horton Hears a Who!, Who Is Cletis Tout?, Who's Your Daddy?, The Rugrats Movie, The Simpsons Movie, A Goofy Movie, The Onion Movie, Movie Crazy, Scary Movie 4, Movie 43, Scary Movie 3, Scary Movie, The Tigger Movie, Date Movie, The Inbetweeners Movie, Superhero Movie, Extreme Movie, Bee Movie."
4462,"The Last Movie, La Antena"
4463,Edward Burns
4469,"Frank Zappa, Tony Palmer"
4509,"2009, [no comma at the end]"
4630,"Kirk Wong, Tim Story"
4638,"1988, 2010"
4672,"2001, Don't Tempt Me"
4679,"Comedy, French"
4682,"English, Kinyarwanda, Zulu, Klingon"
4716,"Jamie Marks Is Dead, The Ruins"
4738,"James Stewart, Eleanor Powell, Virginia Bruce"
4743,"The Prisoner of Zenda, The Prisoner, Heaven's Prisoners"
4745,Costas Mandylor
4754,"1978, 1987, 2000, 2012"
4783,"Home Movie, Midnight Movie, Killer Movie, What Lies Beneath, The Last Horror Movie"
4842,2010
4863,Not provided in the context.
4872,"John Mankiewicz, Daniel Pyne"
4885,"Brett Ratner, Tom Gries, Tom Gries, Nicholas Meyer, Norman Jewison, Norman Jewison, Tom Gries, Roger Donaldson, John McTiernan, Michael Apted, John Boorman, John McTiernan, Lee Tamahori, Tim Burton, Michael Apted, Francis Megahy, Norman Jewison, Norman Jewison, Norman Jewison, John Boorman, Martin Campbell, Roger Donaldson, Tim Burton, John McTiernan, Brett Leonard, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett Ratner, Brett"
4903,"Eddie Murphy, Dave"
4914,"Comedy, Drama"
4936,English
4947,"Italian, Greek"
4948,"Humphrey Bogart, Kaaren Verne, Conrad Veidt"
4982,"Peter Masterson, Larry L. King"
5013,English
5023,"Reiko Kataoka, Kazuya Takahashi, Seiichi Tanabe"
5042,"Madhuri Dixit, Sanjay Leela Bhansali, Amitabh Bachchan"
5050,"Horror, Thriller"
5058,Jason Eisener (self-directed) and Adam Wingard (V/H/S/2)
5100,John Paizs co-wrote films with David Cronenberg.
5140,"None, Wallace Terry wrote Dead Presidents alone."
5144,"Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini"
5146,"1986, 1988, 1990, 2002"
5148,"Roger Avary, Beowulf (not specified if it's the animated or live-action version)"
5173,David Von Ancken and no other filmmakers from the provided context are mentioned to have written films together.
5202,"Don Hartman, Gina Kaus, Rob Pearlstein"
5225,1987
5257,"Thomas Mitchell, Maureen O'Hara, Henry Fonda"
5261,"Paul Crowder, King Vidor, Robert Altman, Luc Besson, Martin Brest, Mario Monicelli, Paul Newman, Robert De Niro, and Robert Altman."
5271,"Action, Comedy, Drama, Animation"
