,Model
9993,"Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van Devere, Trish Van De"
12271,"Rodrigo Santoro, Elli Medeiros"
351,"Don Murray, Marilyn Monroe, Arthur O'Connell, Betty Field, Christian Bale"
3950,Jalil Lespert
5564,2009
10631,Comedy
3386,Drama
8280,2014
11936,"Dan Futterman, Angelina Jolie"
3184,"Henry Kissinger, Brian Cox"
4682,"Klingon, English"
11187,Edgar G. Ulmer
3031,2003
3623,Not provided in the context.
5743,"David Anthony Higgins, Jennifer Tilly, Dave Foley, David Anthony Higgins, Joe Flaherty"
5683,"Comedy, Western"
12347,2006
9023,"Vincente Minnelli, Father of the Bride, The Story of Three Loves, Father's Little Dividend, Meet Me in St. Louis, The Reluctant Debutante, The Bad and the Beautiful, Lust for Life, Home from the Hill, The Long, Long Trailer, Madame Bovary, Ziegfeld Follies, Gigi, Brigadoon, Two Weeks in Another Town, The Sandpiper, Bells Are Ringing, An American in Paris, Tea and Sympathy, Yolanda and the Thief, Undercurrent, The Cobweb, The Clock, Designing Woman, Dear Heart."
7198,"William Holden, Fredric March, Mickey Rooney, Grace Kelly, Mark Robson"
10134,"Johnny Kevorkian, Caroline Thompson, Jeanne Duprau"
10354,1987 (Babette's Feast)
10770,Emily Browning
12036,John Cassavetes
13518,William Wyler
5013,"French, English"
13025,"Women in Trouble, The Girl from Jones Beach, The Devil and Miss Jones, Damsels in Distress, The Ladykillers, The Girl from Monday, The Girl from Tuesday, The Girl from Wednesday, The Girl from Thursday, The Girl from Friday, The Girl from Saturday, The Girl from Sunday, The Girl from Monday Again, The Girl from Tuesday Again, The Girl from Wednesday Again, The Girl from Thursday Again, The Girl from Friday Again, The Girl from Saturday Again, The Girl from Sunday Again, The Girl from Monday Once More, The Girl from Tuesday Once More, The Girl from Wednesday Once More, The Girl from Thursday Once More, The Girl from Friday Once More, The Girl from Saturday Once More, The Girl from Sunday Once More, The Girl from Monday Twice More, The Girl from Tuesday Twice More, The Girl from Wednesday Twice More, The Girl from Thursday Twice More, The Girl from Friday Twice More, The Girl from Saturday Twice More, The Girl from Sunday Twice More, The Girl from Monday Three Times More, The Girl from Tuesday Three Times More, The Girl from Wednesday Three Times More, The Girl from Thursday Three Times More, The Girl from Friday Three Times More, The Girl from Saturday Three Times More, The Girl from Sunday Three Times More, The Girl from Monday Four Times More, The Girl from Tuesday Four Times More, The Girl from Wednesday Four Times More, The Girl from Thursday Four Times More, The Girl from Friday Four Times More, The Girl from Saturday Four Times More, The Girl from Sunday Four Times More, The Girl from Monday Five Times More, The Girl from Tuesday Five Times More, The Girl from Wednesday Five Times More, The Girl from Thursday Five Times More, The Girl from Friday Five Times More, The Girl from Saturday Five Times More, The Girl from Sunday Five Times More, The Girl from Monday Six Times More, The Girl from Tuesday Six Times More, The Girl from Wednesday Six Times More, The Girl from Thursday Six Times More, The Girl from Friday Six Times More, The Girl from Saturday Six Times More, The Girl from Sunday Six Times More, The Girl from Monday Seven Times More, The Girl from Tuesday Seven Times More, The Girl from Wednesday Seven Times More, The Girl from Thursday Seven Times More, The Girl from Friday Seven Times More, The Girl from Saturday Seven Times More, The Girl from Sunday Seven Times More, The Girl from Monday Eight Times More, The Girl from Tuesday Eight Times More, The Girl from Wednesday Eight Times More, The Girl from Thursday Eight Times More, The Girl from Friday Eight Times More, The Girl from Saturday Eight Times More, The Girl from Sunday Eight Times More, The Girl from Monday Nine Times More, The Girl from Tuesday Nine Times More, The Girl from Wednesday Nine Times More, The Girl from Thursday Nine Times More, The Girl from Friday Nine Times More, The Girl from Saturday Nine Times More, The Girl from Sunday Nine Times More, The Girl from Monday Ten Times More, The Girl from Tuesday Ten Times More, The Girl from Wednesday Ten Times More, The Girl from Thursday Ten Times More, The Girl from Friday Ten Times More, The Girl from Saturday Ten Times More, The Girl from Sunday Ten Times More, The Girl from Monday Eleven Times More, The Girl from Tuesday Eleven Times More, The Girl from Wednesday Eleven Times More, The Girl from Thursday Eleven Times More, The Girl from Friday Eleven Times More, The Girl from Saturday Eleven Times More, The Girl from Sunday Eleven Times More, The Girl from Monday Twelve Times More, The Girl from Tuesday Twelve Times More, The Girl from Wednesday Twelve Times More, The Girl from Thursday Twelve Times More, The Girl from Friday Twelve Times More, The Girl from Saturday Twelve Times More, The Girl from Sunday Twelve Times More, The Girl from Monday Thirteen Times More, The Girl from Tuesday Thirteen Times More, The Girl from Wednesday Thirteen Times More, The Girl from Thursday Thirteen Times More, The Girl from Friday Thirteen Times More, The Girl from Saturday Thirteen Times More, The Girl from Sunday Thirteen Times More, The Girl from Monday Fourteen Times More, The Girl from Tuesday Fourteen Times More, The Girl from Wednesday Fourteen Times More, The Girl from Thursday Fourteen Times More, The Girl from Friday Fourteen Times More, The Girl from Saturday Fourteen Times More, The Girl from Sunday Fourteen Times More, The Girl from Monday Fifteen Times More, The Girl from Tuesday Fifteen Times More, The Girl from Wednesday Fifteen Times More, The Girl from Thursday Fifteen Times More, The Girl from Friday Fifteen Times More, The Girl from Saturday Fifteen Times More, The Girl from Sunday Fifteen Times More, The Girl from Monday Sixteen Times More, The Girl from Tuesday Sixteen Times More, The Girl from Wednesday Sixteen Times More, The Girl from Thursday Sixteen Times More, The Girl from Friday Six"
7532,"Jacques Prévert, not provided (as Marcel Carné is a director, not a writer)"
14314,"Grégoire Colin, Katrin Cartlidge"
3116,Kiki's Delivery Service (written by Eiko Kadono)
11071,Matt Heath
11167,"Wayne Wang, Paul Theroux"
14270,2013
12009,French
14460,"François Ozon, Peter Hyams"
12694,Not provided in the context.
10565,"Will Smith, Jackie Chan, Ralph Macchio, Elisabeth Shue"
8727,"Robert Forster, Fred Williamson"
13819,"English, Italian"
8772,"Armando Iannucci, The Alan Partridge, Alan Partridge written_by Armando Iannucci"
5271,"Action, Drama, Romance, Animation, Comedy, Thriller, Crime, Fantasy, Adventure"
7958,"Gabriele Muccino, Tony Maylam"
6909,Charles Stone III
7401,Ruben Östlund
9003,"Charlton Heston (The Hawaiians), Robert Mitchum (Cape Fear), Geraldine Chaplin (The Hawaiians)"
4903,Eddie Murphy
4509,2009
4093,"The Curious Case of Benjamin Button, The Girl with the Dragon Tattoo"
4111,"Jacques Audiard, Lucie Aubrac"
2512,"Craig Wasson, Jim Metzler, Jodi Thelen"
4252,"Hopi, (no dialogue)"
2366,English
12499,Not listed in the provided context.
7649,"James Buckley, Blake Harrison"
10695,"Ryan Hawley, Matt Stokoe, Luke Albright"
542,1959
4450,Jerry Juhl
2254,"Charles Laughton, Ray Milland, Maureen O'Sullivan"
10771,"Comedy, Drama, Fantasy"
1684,"Giant, Rebel Without a Cause (George Stevens)"
708,Comedy
7417,"Shame, Hunger, 12 Years a Slave (written by)"
2270,Michael Dudikoff
12817,"Koen De Graeve, Valentijn Dhaenens, Kenneth Vanbaeden, Veerle Baetens, Wouter Hendrickx, Nell Cattrysse"
8020,"Drama, Romance"
2993,Action
7283,Humberto Dorado
14583,"Michael Angarano, Kurt Russell, Danielle Panabaker, Don Cheadle"
8146,"1972 (The New Land), 1971 (The Emigrants)"
13781,"Victor McLaglen, Wallace Beery"
7503,"Drama, Comedy"
5905,"1991 (Ricochet), 1994 (The Shadow), 2001 (The Lost Battalion)"
11286,"Guillaume Gallienne, Pierre Niney, Charlotte Le Bon, Laura Smet"
4401,"Happy Gilmore, The Longest Yard, Billy Madison, The Waterboy, Big Daddy, 50 First Dates, Mr. Deeds, The Wedding Singer, Click, Grown Ups, Blended, Punch-Drunk Love, Jack and Jill, Eight Crazy Nights, Funny People, Hotel Transylvania, Anger Management, Little Nicky, Just Go with It, The Cobbler, Reign Over Me, You Don't Mess with the Zohan."
7224,"Delmer Daves, Dark Passage, Hollywood Canteen, The Last Wagon, Spencer's Mountain, A Summer Place, Jubal, Broken Arrow, Destination Tokyo."
13066,French
6225,Portuguese
2020,"Mark L. Lester, Tony Scott"
3222,"Christopher Nolan, Frank Darabont, Stephen Katz, Mark Spragg, David Franzoni, Luc Besson, Steve Oedekerk, David S. Goyer, F.X. Toole, Michael Tolkin, Paul Haggis, David Webb Peoples, Neil LaBute, Bruce Joel Rubin, John Darrouzet, Mark Millar, Brad Silberling, David Franzoni, Stephen King, Alfred Uhry"
13242,Hindi
2988,"Lovesick, For the Boys, Sleeper, Manhattan, Annie Hall, Manhattan Murder Mystery, The Manhattan Project"
566,"Eric Schaeffer, Amanda De Cadenet"
12615,"Drama, Comedy"
3307,Hélène Cattet
4129,"2014, 2010"
12434,"The Director of Chasers is also the director of The Hot Spot, Colors, and The Last Movie."
4716,"Carter Smith, Jamie Marks Is Dead was written by Christopher Barzak."
10978,Martin Scorsese (not Hervé Villechaize)
5431,"Crime, Drama, Adventure"
7220,Fantasy
12491,William A. Wellman
13375,Bryan Buckley
4885,"Martin Campbell, Norman Jewison, John McTiernan, Roger Spottiswoode, Michael Apted, Tom Gries, Tim Burton, Christian Duguay, Nicholas Meyer, Roger Donaldson, Brett Ratner, Roger Donaldson, Lee Tamahori, Francis Megahy, Jacques Perrin, Michael France, Neal Purvis, Bart Baker, Brett Leonard, Peter Howitt, Richard Shepard, John McTiernan, John Bingham, Jacques Cluzaud, Luis Buñuel, Luis Buñuel, Aline Brosh McKenna, Nicholas Meyer, Richard Shepard, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan, John McTiernan"
12539,"Tom Hanks, Dabney Coleman, Stan Dragoti"
6808,Gary Dauberman
7065,"Derek Jarman, Jubilee"
13990,"1988 (The Accidental Tourist, not written by Frank Galati)"
14217,"Edmund Goulding, Grand Hotel, The Razor's Edge, No Man of Her Own"
1739,"Jackie Chan, Ringo Lam, Christopher Lee, Wallace Beery, Robert Newton, Jackie Cooper, Charlton Heston, Oliver Reed, Christian Bale, Bobby Driscoll, Wallace Beery, John Carter"
10925,Comedy
8638,"Comedy, Drama, Action"
3902,David Fincher (The Social Network) is listed as director of films Nick Adams acted in.
9711,William Friedkin
14203,"Comedy, Drama"
12049,2003
3248,Action
6440,"Wild Oranges, Patch Adams"
4463,"The Groomsmen, The Wedding Director, and Clerks II"
3668,Not provided in the context
14733,"Roland Emmerich, Dean Devlin, Max Borenstein, Terry Rossio, Ted Elliott"
6329,"Comedy, Horror"
8222,"Fury (Fritz Lang), Sleuth (Anthony Shaffer)"
13325,"Wayne Allan Rice, Richard Brenne, Cynthia Friedlob"
2301,"Mads Mikkelsen, Til Schweiger, Shia LaBeouf, Evan Rachel Wood"
11679,"Robert Chomiak, Andrew Currie"
7308,The Blues genre
14003,"They Won't Forget, They're a Fugitive from a Chain Gang, I Am a Fugitive from a Chain Gang, Gypsy, Mister Roberts, No Time for Sergeants, They Gave Him a Gun, Johnny Eager, Home Before Dark, Five Star Final, Thirty Seconds Over Tokyo, Madame Curie, Three on a Match, Random Harvest, Quo Vadis, The Devil at 4 O'Clock, Little Caesar, Gold Diggers of 1933, They Won't Forget, Blossoms in the Dust, Million Dollar Mermaid, Little Women, I Am a Fugitive from a Chain Gang, Thirty Seconds Over Tokyo, Madame Curie, Three on a Match, Random Harvest, Quo Vadis, The Devil at 4 O'Clock, Little Caesar, Gold Diggers of 1933"
12924,"Jules and Jim, Confidentially Yours, Breathless, The 400 Blows, The Woman Next Door, Day for Night"
14799,"Hindi, Black (2005)"
6189,"Dermot Mulroney, Floyd Mutrux"
10939,English
7273,2014
12389,"Claude Nuridsany, Marie Pérennou"
2452,"Brad Furman, Steven Soderbergh"
9406,Not provided in the context.
12437,Liliana Cavani wrote The Night Porter and Ripley's Game.
4048,"Ridley Scott, John Gielgud"
6835,Comedy
2145,"Christopher Lee, Robert Morse, Anjanette Comer, Jonathan Winters"
11910,"James Ivory, The Householder, Slaves of New York, A Room with a View, The Golden Bowl, Bombay Talkie"
2189,"Belle Starr, Shepperd Strudwick, Bonita Granville"
9085,Charlie Sheen
13159,"Comedy, Adventure, Animation, Fantasy, Musical"
11920,"Peter Faiman, not provided (as there is no information in the context about a movie starring Ed O'Neill that was directed by him)"
8013,"Stephen King (The Shining), Anthony Shaffer (Sleuth)"
9255,Jean Renoir
14379,"Dina Korzun, Paul Giamatti"
8922,Comedy
1398,"Drama, Documentary"
14811,"Ron Haydock, Carolyn Brandt"
1722,"Howard Hawks, Stanley Donen"
12485,"W.S. Van Dyke, White Shadows in the South Seas, Straight Shooting, Forsaking All Others, Personal Property, The Thin Man, I Love You Again, Stand Up and Fight, The Scarlet Pimpernel, The Call of the Wild, Sky Captain and the World of Tomorrow, The Poseidon Adventure, The Adventures of Robin Hood, The Adventures of Huck Finn, The Adventures of Hajji Baba, The Naked Prey, Robin Hood, The Adventures of Tom Sawyer, The Adventures of Huckleberry Finn, The Adventures of Milo and Otis, The Extraordinary Adventures of Adèle Blanc-Sec, Spies Like Us, Young Sherlock Holmes, The Rugrats Movie, Curious George, Tom Sawyer, The Mark of Zorro, Last of the Dogmen, Beyond the Poseidon Adventure, The Prisoner of Zenda, The Secret Life of Walter Mitty, The Hunter, Night at the Museum, Adventures of Don Juan, Peter Pan, Cast Away, The River Wild, Tall Tale, The Road to El Dorado, Don Juan, Lord Jim, Jurassic Park III, A Knight's Tale, Sinbad of the Seven Seas, The Master of Ballantrae, The Adventures of Tom Sawyer, Ulysses, Jungle Book, The Hunger Games, Oz the Great and Powerful, Beau Geste, Far and Away, The Mountain Men, Reap the Wild Wind, The Man in the Iron Mask, Casanova's Big Night, In Search of the Castaways, The Postman, The Lives of a Bengal Lancer, Gunga Din, Hatari!, Wee Willie Winkie, John Carter, Gulliver's Travels, The Sword and the Rose, The Lego Movie, Brenda Starr, The Four Feathers, Cliffhanger, The Chipmunk Adventure, The Adventures of Pinocchio, The Man Who Would Be King, Justin and the Knights of Valour, The Fighting Prince of Donegal, Star Trek, The Treasure of the Sierra Madre, Captain from Castile, Back to the Future Part III, The Adventures of Ford Fairlane, Tarzan, Solomon Kane, Pursuit to Algiers, The Wizard, The Croods, The Deceivers, Sholay, Dragon Hunters, The Last Airbender, I Dreamed of Africa, Legend of the Lost, Nausicaä of the Valley of the Wind, Pirates, O Brother, Where Art Thou?, Robinson Crusoe, Fool's Gold, Mr. Robinson Crusoe, Flipper, Season of the Witch, The Goonies, Ronal the Barbarian, Soldier of Fortune, Across the Pacific, The Adventures of the Wilderness Family, Conan the Barbarian, The Son of the Sheik, Napoleon and Samantha, The Aviator, The Bride with White Hair, Queen of the Amazons, Deathstalker II, Just a Gigolo, Svengali, Just a Gigolo, Monkey Business, 1931 release_year Blonde Crazy, Platinum Blonde, Rio 2, High Road to China, The Greening of Whitney Brown, The Wild, Charlie's Angels, Hercules in New York, The Star Witness, Ivanhoe, Poseidon, The Mask of Fu Manchu, Return to Oz, Jurassic Park, Bunty Aur Babli, Desperate Search, The Adventures of Elmo in Grouchland, The Hunting Party, Bird of Paradise, The Other Side of Heaven, Sahara, Africa Screams, Life of Pi, Clash of the Titans, The Gaucho, Spy Kids, The SpongeBob SquarePants Movie, Time Bandits, Vibes, Adventures of Captain Marvel, Aguirre, the Wrath of God, The Smiling Lieutenant, The Shepherd of the Hills, The Great Mouse Detective, Shoot to Kill, The African Queen, Big Top Pee-wee, The Brothers Grimm, The Charge of the Light Brigade, Jack the Giant Killer, China Seas, Drona, The Eagle, Le Million, Von Ryan's Express, Male and Female, The Darwin Awards, Stargate, Land of the Lost, Hercules, The Black Camel, Mountains of the Moon, Deathstalker, Kangaroo Jack, The Guns of Navarone, The Boxtrolls, F"
3014,"Drama, Thriller, Horror"
11351,David Fincher (not present in the context)
168,"Alexander Skarsgård, Stellan Skarsgård, Bill Skarsgård"
9608,Waldo Salt
12868,"Sigourney Weaver, David Strathairn"
12270,"Charlie Sheen, Corey Haim"
8214,Raymond Carver
11098,Drama
8337,"Franco Franchi, Fabian, Vincent Price"
10149,"Matt Damon, Steven Soderbergh, Michael Douglas"
13654,Shunji Iwai
8589,Nechama Tec
8983,"Paul Leni, Joshua Logan, Billy Wilder, Charles Vidor, Vera Caspary, P.G. Wodehouse"
10585,"Easy Rider, The Last Movie, True Romance, The Texas Chainsaw Massacre 2, Out of the Blue, The Hired Hand, Colors, Chasers, Night Tide, Paris Trout, The American Friend, The Keeper, Speed, The Osterman Weekend, House of 9, Catchfire, The Wild Angels, Blue Velvet, Ticker, Super Mario Bros., The Mexican, Hell Ride."
2935,1997
6084,"2005, 2012"
7379,"1995, 2003, 2005"
11778,"Renée Humphrey, Alicia Witt"
14793,"Billy Campbell, Jacob Wysocki, Félix de Givry, Beau Bridges"
7399,"1987, 1988"
2701,1960
1310,"Drama, Horror"
6790,Jeremy Podeswa
2614,"Vinícius de Oliveira, Fernanda Montenegro"
1470,"Sean Penn, Benicio Del Toro"
14537,"English, Swedish"
3669,"Drama, Documentary"
12296,"Richard Gere, Bruce Willis, Sidney Poitier"
9413,"Bela Lugosi, Tony McCoy, Loretta King, Tor Johnson"
8409,1933
11433,"Anushka Sharma, Shah Rukh Khan, Boman Irani, and Sanjay Dutt"
8494,"Martin Dugard, Erik Jendresen"
12448,"Igor Kovalyov, René Goscinny, Albert Uderzo"
2109,Adam Ripp
1022,Drama
11038,Walter Hill
290,The Ghost Writer
3595,Japanese
4127,"Mary Shelley, John L. Balderston, Peggy Webling, Francis Edward Faragoh, Garrett Fort were not listed as directors. Terence Fisher directed The Curse of Frankenstein, James Whale directed Frankenstein, and Mel Brooks wrote Young Frankenstein."
4084,"The Pleasure Garden, The Trouble with Harry, Marnie, The Lodger, Notorious, Lifeboat, Foreign Correspondent, I Confess, To Catch a Thief, Elstree Calling, Spellbound, Rear Window, The Wrong Man, Easy Virtue, Rebecca, Family Plot, The Birds, Topaz, The Manxman, The 39 Steps, Suspicion, North by Northwest, The Lady Vanishes, Shadow of a Doubt, Sabotage, Vertigo, Rope, Strangers on a Train, Dial M for Murder, Saboteur, Under Capricorn, The Man Who Knew Too Much, The Manxman, The Man Who Knew Too Much, Saboteur, The Man Who Knew Too Much."
3707,"Mark Rosman, The Perfect Man, A Cinderella Story"
10208,"Oliver Stone, Pat Proft, David Seltzer, Boaz Yakin, Scott Spiegel, David Twohy, Jim Abrahams"
9378,"1957 (Les Girls), 2014 (The Canal)"
12007,Comedy
1489,Drama
9644,"2006, 2007, 2013"
476,"Comedy, Adventure, Fantasy"
1935,"1962, not provided (Maximilian Schell wrote The Reluctant Saint, but the release year of a film written by him is not given in the context)"
2087,Russian
3954,"The Exorcist, 12 Angry Men, The Boys in the Band, Killer Joe, Deal of the Century, Jade, The Hunted, Rules of Engagement, Blue Chips, The French Connection, Sorcerer, Race with the Devil, The Night They Raided Minsky's, Bug, The Shooting, The Hired Hand, The Fury, Rampage, There Was a Crooked Man..., The Inglorious Bastards, The Conversation, Hammett, Two-Lane Blacktop, In the Heat of the Night, The End, Days of Heaven, The Driver, The End, The Deer Hunter, The Manitou, An Enemy of the People, The Thief Who Came to Dinner, The Last Waltz, To Live and Die in L.A., Griffin and Phoenix, The Cheap Detective, The Nativity, Big Wednesday, The Wild Geese, Heaven Can Wait, The Lord of the Rings, Newsfront, The Big Sleep, Coma, The Swarm, The Cat from Outer Space, The Silent Partner, Same Time, Next Year, Straight Time, Watership Down, Superman, Up in Smoke, Don, Who'll Stop the Rain, The Guardian, Cruising, The Buddy Holly Story, Power Play, The Boys from Brazil, Blue Sunshine, China 9, Liberty 37, Orchestra Rehearsal, FM, I Wanna Hold Your Hand, California Suite, In Praise of Older Women, Pretty Baby, Rabbit Test, Autumn Sonata, Corvette Summer, Silver Bears."
487,"Philip Seymour Hoffman, Flawless, Capote, Before the Devil Knows You're Dead, The Savages, Doubt, The Big Lebowski, Mary and Max, Synecdoche, New York, Jack Goes Boating, Love Liza, Owning Mahowny, Red Dragon, The Master, The Ides of March, The Savages, Punch-Drunk Love, The Master, Cold Mountain, Magnolia, State and Main, God's Pocket."
2348,"Wallace Beery, Phillips Holmes, Walter Huston (The Big House)
Christopher Lee (Treasure Island)"
10806,Adventure
5970,"Drama, Comedy, Mystery"
12138,"1941, 1962, 1981"
11012,"S.S. Schweitzer, James Lee, Richard Morris"
14573,John Carpenter
6412,Jim Caviezel
14509,"Cam Gigandet, Eric Dane, Leighton Meester, Minka Kelly, Aly Michalka, Sean Faris, Maggie Q, Paul Bettany"
7021,Richard Matheson
13900,"Terence Hill, The Mountain Men, Go for It, They Call Me Renegade, They Call Me Trinity"
3958,"The actor of Rocket Gibraltar also starred in The Flame and the Arrow, The Crimson Pirate, The Island of Dr. Moreau, The Swimmer, Vengeance Valley, From Here to Eternity, Vera Cruz, Birdman of Alcatraz, The Train, Local Hero, The Killers, Mister 880, Trapeze, Ulzana's Raid, Tough Guys, Atlantic City, Come Back, Little Sheba, Elmer Gantry, The Professionals, The Kentuckian, Apache, Lawman, Castle Keep, Sorry, Wrong Number, The Gypsy Moths, Scorpio, Brute Force, Airport, The Hallelujah Trail, Ten Tall Men, Go Tell the Spartans, Sweet Smell of Success, The Young Savages, The Scalphunters, The Unforgiven, Twilight's Last Gleaming, The Rose Tattoo, Valdez Is Coming, Judgment at Nuremberg, Gunfight at the O.K. Corral, Conversation Piece, Far from Heaven, Seven Days in May, The Accidental Tourist, Maniac Cop, Dangerous Liaisons, The Adventures of Baron Munchausen, Police Story 2, 18 Again!, Poltergeist III, Sunset, Vampire in Venice, Little Nikita, The Blob, Patricia Clarkson starred_actors Married Life, Stars and Bars, 2081, Beaches, A Child Is Waiting, The Dead Pool, Bull Durham, My Neighbor Totoro, Aloha Summer, The Seventh Sign, Troma's War, Young Guns, Off Limits, Betrayed, High Hopes, Akira, Jack's Back, Dream Demon, Dead Ringers, Dead Heat, Bad Dreams, American Gothic, The Vanishing, American Roulette, Rain Man, Little Dorrit, Damnation, Big, Rabid Grannies, Big Business, Vice Versa, Scarecrows, Twins, Tapeheads, Punchline, Child's Play, Dragons Forever, Patty Hearst, The Serpent and the Rainbow, Eight Men Out, The Bear, Heart of Midnight, The Telephone, Strul, Messenger of Death, A Handful of Dust, Tales from the Gimli Hospital, Vibes, The Little Thief, Appointment with Death, Moving, Distant Voices, Still Lives, Johnny Be Good, Heart of a Dog, The Dead Pool, Stealing Home, High Spirits, The Incredible Hulk Returns, Another Woman, Grave of the Fireflies, Compagni di scuola, Short Circuit 2, Burning Secret, Switching Channels, The Accused, Biloxi Blues, Scrooged, Cocktail, Willow, Fresh Horses, Elvis and Me, The Prince of Pennsylvania, Alice, Clara's Heart, Mississippi Burning, Paperhouse, Pulse, Time of the Gypsies, Clean and Sober, The Kiss, Big Top Pee-wee, Ernest Saves Christmas, Rowing with the Wind, Taffin, The Land Before Time, Pumpkinhead, Apartment Zero, Feds."
8939,To the Limit
11872,"Action, Adventure"
14494,"Jonah Hill, Vince Vaughn, Owen Wilson, Richard Ayoade"
14633,"2004, 2010"
