,Model
3222,"Robben Fresco, Clint Eastwood, Frank Darabont, Ron Shelton, Dean Devlin, Paul Haggis, Steven Knight, John Patrick Shanley, David Franzoni, Erin Cressida Wilson, Neil Jordan, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, Neil LaBute, Jonathan Mostow, J.J. Abrams, Mike Rich, Bruce Joel Rubin, David Auburn, John Sayles, John Turturro, Neil LaBute, John August, David Koepp, J.J. Abrams, Neil LaBute, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher Nolan, Tony Gilroy, Scott Frank, John August, John Lee Hancock, John Patrick Shanley, David Franzoni, Ron Shelton, Frank Darabont, Robben Fresco, Dean Devlin, Paul Haggis, Christopher"
13242,Hindi
2988,"Sleeper, For the Boys, Manhattan, Annie Hall, Manhattan Murder Mystery, Jersey Boys, Simons, The Manhattan Project"
566,"Eric Schaeffer, Amanda De Cadenet"
12615,"Thriller, Romance"
3307,Giulio De Santi
4129,"The Canal, The Pervert's Guide to Ideology, and Side by Side were released (no specific dates provided in the context)."
12434,"William McNamara, The Pervert's Guide to Ideology"
4716,Jamie Marks Is Dead
10978,"Martin Scorsese (not directly, but Forbidden Zone is tagged in A Personal Journey with Martin Scorsese Through American Movies)"
5431,"Drama, Film"
7220,"Animation, Drama"
12491,Burlesque was directed by Cecil B. DeMille.
13375,The context does not provide information on who directed the films starred by Melissa Rauch.
4885,Not provided in the context.
12539,"Tom Hanks, Dabney Coleman"
6808,Not provided in the context.
7065,"Paul Humfress, Derek Jarman"
13990,"The release date of The Accidental Tourist, written by Frank Galati, is not specified in the context provided."
14217,Edmund Goulding
1739,Treasure Island (has_tags actors)
10925,"Comedy, Action"
8638,"film, film, film, film, film"
3902,director
9711,Not specified in the context.
14203,Happythankyoumoreplease
12049,1995 (National Lampoon's Gold Diggers)
3248,"Crime, Drama"
6440,"King Vidor, The Canal, The Pervert's Guide to Ideology, Side by Side"
4463,The Groomsmen does not provide information about the director.
3668,Not specified in the context.
14733,Terror of Mechagodzilla
6329,"Thriller, Comedy, Action, Horror"
8222,Not provided in the context
13325,Class Act
2301,Not specified in the context.
11679,Not specified in the context.
7308,"Jazz, Comedy"
14003,Mervyn LeRoy
12924,François Truffaut
14799,Sanjay Leela Bhansali's movies were in multiple languages.
6189,Floyd Mutrux
10939,English
7273,"2014, 2016"
12389,Claude Nuridsany (self-written)
2452,Not provided (the context does not specify who directed the films written by Brian Koppelman)
9406,The Social Network (not Sarah Wright) has a director.
12437,Liliana Cavani wrote the films
4048,Not provided in the context
6835,"Drama, Comedy"
2145,"Jonathan Winters, Robert Morse, Anjanette Comer"
11910,"James Ivory, The Pervert's Guide to Ideology, Side by Side"
2189,"Belle Starr, Cameron Rogers"
9085,Not provided in the context.
13159,"Comedy, Adventure, Action, Family, Animation, Musical"
11920,Not provided in the context.
8013,"The Raven, Svengali"
9255,George Fitzmaurice (The Picture of Dorian Gray) and Marcel Carné (The Diary of a Chambermaid)
14379,"Paul Giamatti, Charlie Kaufman, David Strathairn, Emily Watson, and Laura Linney"
8922,"Action, Comedy"
1398,film
14811,Ray Dennis Steckler
1722,"John Guillermin, Henry Hathaway, Henry Hathaway, Howard Hawks, Robert Stevenson"
12485,"W.S. Van Dyke (also directed The Thin Man, Show Boat)"
3014,"Drama, Thriller, Historical, Biographical, Horror, Mystery, Adventure, Romance, War, Crime, Fantasy, Comedy, Documentary, Film Analysis, Horror-Thriller, Documentary-Film, Drama-Biography, Drama-Romance, Drama-War, Drama-Crime, Drama-Fantasy, Drama-Historical, Drama-Adventure, Drama-Mystery, Drama-Comedy."
11351,James Toback (The Social Network)
168,"Alexander Skarsgård, Stellan Skarsgård, Bill Skarsgård"
9608,"Neil Burger, David S. Goyer"
12868,Not provided in the context
12270,"Lucas, Lucas' co-star"
8214,Beatrix Christian wrote movies alone. There is no information in the context about her collaborating with another writer.
11098,"Opera, Musical"
8337,"Dr. Goldfoot, the Girl Bombs"
10149,"Matt Damon, Michael Douglas, Steven Soderbergh"
13654,Not provided in the context.
8589,Not provided in the context.
8983,"The Raven, (not provided)"
10585,"Peter Fonda, Dennis Hopper"
2935,Defying Gravity released by John Keitel has no specified release date in the given context.
6084,Not provided in the context.
7379,"1983, 1997, 2003"
11778,Not specified in the context
14793,"Chloë Grace Moretz (Natural Selection), Jacob Wysocki (Fat Kid Rules the World), and James Roday (Eden)"
7399,"La Bamba, Young Guns, The Canal, Side by Side, The Pervert's Guide to Ideology released."
2701,The release dates of movies written by David Duncan are not provided in the context.
1310,film
6790,Not specified in the context.
2614,Not specified in the provided context.
1470,Sean Penn (directed_by The Pledge) also directed Mystic River and Milk.
14537,English
3669,film
12296,"The Jackal, The Jackal, The Jackal (Bruce Willis, Richard Gere, Sidney Poitier)"
9413,"Bela Lugosi, Loretta King, Tony McCoy, Tor Johnson"
8409,"1933, 1937"
11433,"Rab Ne Bana Di Jodi, PK"
8494,No co-writing information provided in the context.
12448,"Ildefonso Falcones, Gilles Katz, Jean-Jacques Annaud, Alain Chabat, Claude Zidi, René Goscinny, Albert Uderzo, Georges Charensol, Serge Danot, Ugo Malagoli, Claude Berri, Jean-Dominique Bauby, Pierre Tchernia, Claude Zidi, Georges Lautner, Jean Girault, Jean-Marie Poiré, Francis Veber, Michel Gondoin, Gérard Oury, Jean-Pierre Mocky, Jean-Luc Godard, Alain Resnais, Jacques Tati, Robert Bresson, Éric Rohmer, Chris Marker, Agnès Varda, Jean-Pierre Melville, Jean-Luc Godard, François Truffaut, Alain Resnais, Jacques Rivette, Claude Chabrol, Jean-Marie Straub, Danièle Huillet, Raoul Ruiz, Jacques Rozier, Jean Eustache, Yves Robert, Bertrand Tavernier, Claude Sautet, Michel Deville, Patrice Leconte, Coline Serreau, Jean-Paul Rappeneau, Diane Kurys, Claude Lelouch, Bertrand Blier, Luc Besson, Jean-Jacques Beineix, Leos Carax, Régis Wargnier, Jacques Doillon, André Téchiné, Alain Corneau, Patrice Chéreau, Jean-Pierre Jeunet, Marc Caro, Luc Besson, Mathieu Kassovitz, Claude Miller, Alain Resnais, Rachid Bouchareb, Radu Mihaileanu, Jacques Audiard, Michel Hazanavicius, Olivier Assayas, Arnaud Desplechin, Jacques Audiard, Bruno Dumont, Xavier Beauvois, Abdellatif Kechiche, Jacques Doillon, Michel Houellebecq, Bertrand Bonello, Leos Carax, Denis Villeneuve, Michael Haneke, Bruno Dumont, Xavier Beauvois, Olivier Assayas, Arnaud Desplechin, Jacques Audiard, Abdellatif Kechiche, Michael Haneke, Denis Villeneuve, Xavier Dolan, Nicolas Winding Refn, Lars von Trier, Nanni Moretti, Paolo Sorrentino, Matteo Garrone, Michael Mann, Ridley Scott, Christopher Nolan, James Cameron, Steven Spielberg, Peter Jackson, J.J. Abrams, George Lucas, Quentin Tarantino, Martin Scorsese, Woody Allen, David Fincher, Steven Soderbergh, Ang Lee, Danny Boyle, Guillermo del Toro, Alejandro González Iñárritu, Alfonso Cuarón, Baz Luhrmann, Tom Hooper, Sam Mendes, Ron Howard, Ridley Scott, Christopher Nolan, James Cameron, Steven Spielberg, Peter Jackson, J.J. Abrams, George Lucas, Quentin Tarantino, Martin Scorsese, Woody Allen, David Fincher, Steven Soderbergh, Ang Lee, Danny Boyle, Guillermo del Toro, Alejandro González Iñárritu, Alfonso Cuarón, Baz Luhrmann, Tom Hooper, Sam Mendes, Ron Howard, have the same screenwriter as [Asterix and Cleopatra]."
2109,Not specified in the context.
1022,"Drama, Biography"
11038,"Brewster's Millions was not a film, it's a novel, so it doesn't have a director."
290,"The Raven, not provided"
3595,Japanese
4127,Not applicable
4084,The Social Network (not provided in context)
3707,"Mark Rosman (directed The Perfect Man, The Canal)"
10208,Good Advice
9378,Not provided in the context.
12007,Drama
1489,Not provided in the context.
9644,"I'm sorry for any inconvenience, but as a text-based AI model, I don't have the ability to browse the internet or databases to find specific release years of films. The context provided only states the films that Margherita Buy starred in, but not their release years."
476,"Comedy, Fantasy, Adventure, Drama, Crime"
1935,The context does not provide release years for the films.
2087,"Burnt by the Sun, The Barber of Siberia (no specific language mentioned in context)"
3954,"The Brink's Job (also directed by William Friedkin, who directed The Exorcist and French Connection)."
487,Philip Seymour Hoffman
2348,Not provided in the context.
10806,"Adventure, Fantasy"
5970,"That Cold Day in the Park, Gosford Park, The Company, A Prairie Home Companion, 3 Women, Beyond Therapy, The Long Goodbye, Secret Honor, Brewster McCloud, MASH, Thieves Like Us, Quintet, A Wedding, Images, The Player, California Split, Nashville, Short Cuts, Cookie's Fortune."
12138,The Face Behind the Mask released in 1941 and All Night Long released in 1957.
11012,Eric Bercovici
14573,John Carpenter directed the films he acted in.
6412,Not specified in the context
14509,"Burlesque, The Roommate, The Experiment, Never Back Down, Priest"
7021,"Steven Kloves, Alex Garland, Simon Kinberg, and Mark Bomback"
13900,Terence Hill
3958,"Burt Lancaster, Patricia Clarkson"
8939,"Action, Drama"
11872,"Science fiction, post-apocalyptic"
14494,"Varyun Dutt, Olivia Wilde, Rose Byrne, Max Minghella, and Jason Bateman (The Watch); Vince Vaughn, Owen Wilson, Max Minghella, and Rose Byrne (The Internship)"
14633,"Winter's Bone released in 2010, Down to the Bone released in 2004."
12603,The Hill (and no other films in the context) is directed by Sidney Lumet.
13148,Not provided in the context
8441,"2011, 2015"
1475,"Alfred Hitchcock, Douglas Sirk, and Rolf Thiele"
4238,"I'm Sorry for any inconvenience, but the given context does not provide specific release dates for the films associated with Casey Affleck."
13396,"The Girl Can't Help It, The 3rd Voice"
47,"William Wesley (written) [Scarecrows, The Blob, The Exorcist III]"
12299,The Social Network (not acted by Carol Channing)
10264,andrew dominik
6879,Not specified in the context.
14482,Rae Spoon did not write the movies they starred in.
9859,Not provided in the context.
5144,"Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini"
13011,Not provided in the context.
3355,"Paddy Considine, Artyom Strelnikov, Dina Korzun"
8343,Not provided in the context
11973,Wilde
251,"Billy Zane, Tom Berenger"
6395,None of the provided context mentions any actors in the films written by John le Carré.
468,1991 (Mean Guns release date)
14149,Not provided in the context
10210,"Walter Hampden, James Mason, Michael Rennie, Danielle Darrieux"
8330,Entre ses mains release date is not specified in the context.
2351,"Neil Burger, The Canal, Side by Side"
6562,Not provided in the context.
3063,The Social Network has no director listed for Andrew Keir acted films.
5148,Not provided in the context.
12617,"David Lean, Joseph L. Mankiewicz, Cornel Wilde, David Fincher"
12029,Cleopatra (not a film actor)
12419,"Armie Hammer, Julia Roberts, Nathan Lane, Lily Collins"
8076,"American, drama"
5749,"John Singleton (The Pervert's Guide to Ideology, Side by Side)"
8255,Benjamin Bratt
5397,Italian
14757,Not provided in the context.
14807,The Black Balloon
1087,Mark Linfield
10242,2011 (Headhunters)
8522,"2008, 2011"
8928,Not specified in the context
11308,Karen Blixen
2876,Maurizio Nichetti (screenwriter of Stefano Quantestorie)
10162,"Enter the Void (2010), Carne (1991)"
13304,Ferdinando Baldi's films do not have specified actors mentioned in the context.
4176,Super Size Me released in 2004.
13658,"One True Thing, One False Move, High Crimes"
5767,film
11766,"Harry Potter and the Prisoner of Azkaban (2004), Harry Potter and the Goblet of Fire (2005), Harry Potter and the Order of the Phoenix (not written by Steve Kloves), Harry Potter and the Half-Blood Prince (2009), Harry Potter and the Deathly Hallows – Part 1 (not written by Steve Kloves), Harry Potter and the Deathly Hallows – Part 2 (not written by Steve Kloves), The Amazing Spider-Man (2012), Wonder Boys (1998), The Fabulous Baker Boys (1989), Harry Potter and the Chamber of Secrets (2002)"
10501,"Takeshi Kitano, the director of Fight, Zatoichi, Fight, is also the director of Sonatine, Brother, Takeshis', Achilles and the Tortoise, Dolls, Getting Any?, Kids Return, Boiling Point, and Kikujiro."
7472,The release dates of Bryan Forbes' written movies are not provided in the context.
2310,John McNaughton
6156,"Firelight (year not specified), Shadowlands (1992), Les Misérables (2012)"
1713,The writers of the movies acted by Marko Matvere are not explicitly mentioned in the context.
439,"Bruce Lee, John Saxon"
7759,"Sci-fi, Comedy"
13777,Paulette Houdyer did not write films with anyone in the given context.
13147,"Horror, Comedy"
9401,David Mamet
11727,"Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn"
3846,"Stokely Selden, Hitchcock, and MacLiammóir himself directed films starred by Micheál MacLiammóir."
14426,"Cecil B. DeMille (The Sin of Harold Diddlebock), Preston Sturges (Hail the Conquering Hero)"
2477,Not provided in the context
3702,"Men with Rifles, Iron Cross, and Ain't Misbehavin' (these are movies directed by Aki Kaurismäki, who also directed Leningrad Cowboys Meet Moses)"
2662,African Cats
13055,Not provided in the context.
7930,"Interstellar (2014), Zero Dark Thirty (2012), The Debt (2010), The Help (2011), Take Shelter (2011), Mama (2013), The Tree of Life (2011)"
27,Not provided (Gerd Oswald did not co-direct any films in the given context)
12663,Drama
11412,Treasure Island (no specific actors mentioned in the context)
4038,Drama
1586,"Musical, Comedy"
1983,The release dates of movies starring Anie Pascale are not provided in the context.
9426,Russian Roulette (release date not specified in context)
13497,Treasure Island
8372,"Martin Scorsese (not directly, but The Strange Door was not directed by him)"
1056,"Séraphine, Violette"
9772,The release date of films starred by Kit Harington is not specified in the context.
8937,Ermanno Olmi's other films
2319,Santa Fe Trail (Robert Buckner)
11979,The Social Network (not specified if it's the same director as Embodiment of Evil)
10928,"Sterling Hayden, Dana Andrews, Linda Darnell"
11319,The Raven
12446,Western
1547,"Wild Hogs (2007), Old Dogs (2009)"
7666,"Fountainhead, Cat People"
3820,Alfonso Brescia (written by the same person as War of the Robots)
4139,"David Fincher, Sandor slash Ida (for the context provided, it's unclear which of these directed the specific movie Aliette Opheim starred in)"
12037,"Sherilyn Fenn, William Baldwin, Kelly Lynch"
1740,Japanese
14487,The Raven
9963,"1983, 1993, 2002"
14355,"The Bells (not a person, the movie was written by them)"
6021,"Arnold Schwarzenegger, Dolph Lundgren, Nia Peeples, Alyssa Milano, Tom Atkins, Chuck Norris, Billy Drago, R. Lee Ermey, Martin Kove, Mick Fleetwood, Jake Speed, Tia Carrere, Robert Vaughn, Brandon Lee, Billy Blanks, Billy Dee Williams, David Carradine, Michael Ironside, Billy Drago, Meg Foster, James Hong, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell, Robert Vaughn, Lee Van Cleef, David Carradine, Michael Ironside, Robert Forster, James Remar, Michael Parks, Christopher Walken, Steve James, Jack Palance, Billy Drago, John P. Ryan, Richard Lynch, Cameron Mitchell"
12748,"Joe Manganiello, Channing Tatum, Jon Hamm, Will Arnett, Jesse Eisenberg, Nick Offerman, Rob Riggle, Christoph Waltz, Elizabeth Banks, Max Greenfield, Neil Patrick Harris, Chloe Grace Moretz, Jamie Foxx, Ice Cube, Alison Brie, Ken Jeong, Wendy Williams, George Lopez, Kunal Nayyar, Rob Corddry, Richard Ayoade, Craig Robinson, Jason Sudeikis, Will Forte, Kristen Wiig, Mick Jagger, Donald Glover, Snoop Dogg, Jimmy Kimmel, Eric Stonestreet, Ed Helms, Jada Pinkett Smith, Cameron Diaz, Leslie Mann, Nick Offerman, John C. Reilly, Judy Greer, Ellie Kemper, Jon Favreau, Conan O'Brien, T.I., Thandie Newton, Will Ferrell, Liam Neeson, Matthew McConaughey, Penélope Cruz, Michael Strahan, Katie Couric, Jimmy Fallon, Steve Carell, Pharrell Williams, Kellan Lutz, Channing Tatum, Seth Rogen, Jay Pharoah, Jimmy Buffett, Rita Ora, Jamie Foxx, Kourtney Kardashian, Kim Kardashian, Kris Jenner, Kendall Jenner, Kylie Jenner, Caitlyn Jenner, Blac Chyna, Tyga, Amber Rose, Paris Hilton, Simon Cowell, Heidi Klum, Howie Mandel, Mel B, Nicole Scherzinger, Jeff Probst, Heidi Klum, Seal, Kelly Osbourne, Derek Hough, Julianne Hough, Cheryl Burke, Carrie Ann Inaba, Tony Dovolani, Maksim Chmerkovskiy, Val Chmerkovskiy, Rashad Jennings, Terrell Owens, Calvin Johnson, Victor Cruz, Antonio Brown, Floyd Mayweather Jr., Conor McGregor, Mike Tyson, Sugar Ray Leonard, Evander Holyfield, Oscar De La Hoya, Shaquille O'Neal, Charles Barkley, Dwayne Johnson, Kevin Hart, Kevin Durant, LeBron James, Drake, Diddy, Nicki Minaj, Justin Bieber, Miley Cyrus, Mick Jagger, Keith Richards, Ron Wood, Darryl McDaniels, Taylor Swift, Selena Gomez, Gisele Bündchen, Tom Brady, Gisele Bündchen, Serena Williams, Venus Williams, Caroline Wozniacki, Roger Federer, Rafael Nadal, Novak Djokovic, Maria Sharapova, Andy Murray, Boris Becker, Björn Borg, John McEnroe, Chris Evert, Martina Navratilova, Billie Jean King, Andre Agassi, Steffi Graf, Boris Becker, Anna Kournikova, Martina Hingis, Lindsay Davenport, Monica Seles, Jim Courier, Pete Sampras, John Newcombe, Stan Smith, Arthur Ashe, Ivan Lendl, John McEnroe, Björn Borg, Jimmy Connors, Martina Navratilova, Chris Evert, Billie Jean King, Martina Hingis, Lindsay Davenport, Venus Williams, Serena Williams, Maria Sharapova, Caroline Wozniacki, Roger Federer, Rafael Nadal, Novak Djokovic, Andy Murray, Boris Becker, Björn Borg, John McEnroe, Chris Evert, Martina Navratilova, Billie Jean King, Steffi Graf, Andre Agassi, Anna Kournikova, Martina Hingis, Lindsay Davenport, Monica Seles, Jim Courier, Pete Sampras, John Newcombe, Stan Smith, Arthur Ashe, Ivan Lendl, John McEnroe, Boris Becker, Björn Borg, Jimmy Connors, Martina Navratilova, Chris Evert, Billie Jean King, Steffi Graf, Andre Agassi, Anna Kournikova, Martina Hingis, Lindsay Davenport, Venus Williams, Serena Williams, Maria Sharapova, Caroline Wozniacki, Roger Federer, Rafael Nadal, Novak Djokovic, Andy Murray, Boris Becker, Björn Borg, John McEnroe, Chris Evert, Martina Navratilova, Billie Jean King, Steffi Graf"
9482,1975 (The Rocky Horror Picture Show)
11887,Claude Berri
5380,Not provided (Gauri's starred movies are not specified in the context)
2664,The Social Network has no association with Chevy Chase as director.
11898,"Roy Del Ruth, Phantom of the Rue Morgue"
3921,"1995, 1997, 2001, 2004, 2006, 2011"
14195,Denis Lavant
11293,Not provided (the context does not contain information about the actors in Zeki Demirkubuz's films)
7728,"Comedy, Drama"
4058,"Douglas Fairbanks, 1922 Robin Hood, Douglas Fairbanks"
9602,English
11444,"Bad Eggs, Alan Brough"
8421,William Wyler
14005,Drama (And Soon the Darkness)
2417,"Clifton James, Jeff Bridges, Sam Waterston, Elizabeth Ashley"
7095,Lloyd Kaufman (Troma)
9377,No one is specified to have acted in the movies written by Tom Bissell (in the given context).
6950,English
1516,"Elvis Presley, not specified in the context."
14190,"Federico Fellini, Roberto Rossellini"
3328,film
2534,1959
4754,"1986, 1987, 1989, 1989, 1991, 1991, 1997, 1978, 1974, 1979, 1991"
273,Joshua Michael Stern
10536,Drama (Dogtooth)
10885,"Written-by, not directed-by."
5595,John Pilger (directed his own films)
2559,"Charles Brackett, Walter Reisch"
13416,The Iron Giant
1730,film
8444,"John D. Brancato, Michael McDowell"
1261,Not provided in the context
7277,Toronto Stories
13070,"Carol Kane, Steven Keats"
8104,"Action, Crime"
5257,"Maureen O'Hara, John Brophy"
2932,The Terrorist
2157,film
10221,"Drama, Horror"
9669,"Not provided (David Hare is a playwright, not a movie director)"
3418,film
5337,Not provided in the context.
6205,"Gunga Din, not specified for Giant."
10239,Christoforos Papakaliatis acted in his own films.
2215,Carol Heikkinen
19,"Musicals, Dramas"
6070,Not provided in the context.
2085,"Titan A.E., The Land Before Time, A Troll in Central Park, Thumbelina, An American Tail, The Pebble and the Penguin, The Secret of NIMH, All Dogs Go to Heaven (These are animated films directed by Don Bluth, but the specific writers for each film are not provided in the context.)"
13882,Infestation (co-starred with none specified in the context)
6935,film
6705,John Badham
14161,"Finnish, possibly Sami (as Lapland Odyssey is a Finnish film set in Lapland)"
8686,The Social Network (not specified)
8422,2011
13695,"Cameron Crowe, (if that information is provided in the context) otherwise, the context does not provide information about who wrote the films directed by Rob Meltzer."
5746,The Raven
3495,Rod Lurie did not co-direct films with anyone in the given context.
13692,"The Social Network (has no relation to Murvyn Vye's starred movies, no director is listed)"
4872,"John Mankiewicz, Daniel Pyne"
4403,Not specified in the context.
1121,Not provided in the context.
5140,Dead Presidents was written by Wallace Terry alone. There are no other movies written together with him in the given context.
7882,Not provided in the context
6075,"Robert Lees, Frederic I. Rinaldo"
1373,"Christopher Reeve, Leigh Lawson, Jane Seymour, Christopher Plummer, Jane Asher, Martin Landau, Matt Frewer, Sarah Douglas, Michael Caine, Richard Chamberlain, Christopher Plummer, Christopher Reeve, Leigh Lawson, Jane Asher, Martin Landau, Matt Frewer, Sarah Douglas, Michael Caine, Richard Chamberlain (These are the cast members of the movie ""Somewhere in Time"" where Jane Seymour acted)"
1493,"Steven Spielberg (We're Back! A Dinosaur's Story), not specified (Collision Course)"
9902,Tero Saarinen
12583,"Edward Ashton, John Collee, and Peter Carey (depending on the specific movies)"
5306,film
3233,Vitus doesn't specify who starred in it.
14453,Vicente Blasco Ibáñez
9622,Drama
13457,"Drama, Comedy, Action"
7698,Richard Gordon (not specified in the context)
2519,Poltergeist III (1986) and Vice Squad (1982)
5508,"Thriller, Drama, Action"
7217,Shane Dawson also appears in Treasure Island.
1984,"Michael Douglas, Scott Brady, Jack Lemmon, Jane Fonda"
9628,"Ann Sheridan, The Man Who Came to Dinner, The Unfaithful, I Was a Male War Bride, They Drive by Night, The Opposite Sex, Edge of Darkness, Kings Row, Dodge City, San Quentin, City for Conquest, Castle on the Hudson, Torrid Zone, Black Legion, Angels with Dirty Faces, George Washington Slept Here."
11292,"Lynne Frederick, Michael Murphy, Nigel Davenport"
608,"Not applicable (Anna Massey is an actress, not a director)"
2995,"1990, 1995, 2001, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2013, 2016, 2017, 2019"
862,"2014, 2016"
14065,1938 (The Snake Pit)
2554,Not provided in the context.
