,Model
10962,"Not applicable, as there is no record of Sandy Collora writing any movies in the provided context."
11189,"2008, 2011"
1006,Elmer Rice
10540,Not provided in the context.
764,"1963, 1964"
8317,"Drama, Comedy, Thriller"
3547,"1957, 1952, 1948, 1958, 1949, 1955, 1956, 1966, 1958, 1948, 1957, 1952, 1960, 1949, 1958, 1957, 1958, 1957, 1958, 1958, 1952, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 1958, 195"
8678,"Comedy, Documentary"
8394,"1955, 1957, 1961, 1966, 1968, 1970, 1972, 1976, 1981"
3585,Richard Linklater
7887,"Ron Howard, Backdraft, Splash, A Beautiful Mind, Ransom, The Missing, Gung Ho, Rush, Cocoon, Night Shift, Cinderella Man, Rumor Has It..."
12510,Barry Levinson
6648,"The 'Burbs, The Mob, Captain Horatio Hornblower R.N., To Kill a Mockingbird, The Gunfighter, The Blacksmith, The Maltese Falcon, The Brave, The Pirate Movie, The Impostors, Beetlejuice, The Real McCoy, The Adventures of Huckleberry Finn, Sirocco, The Bravados, The Whole Nine Yards, The Brave, The Chase, The Pirate, The Gunfighter, The Blacksmith, The Black Cauldron, The Outlaw, The Outlaw, Billy the Kid Versus Dracula, The Men, The Talk of the Town, The Outfit, The Master of Disguise, The Bounty Hunter, Tower Heist, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The Hustler, The H"
8423,"Dennis O'Connor, Maureen O'Hara, Donald O'Connor, Jerry O'Connell, Pat O'Brien, Jack Warden, Richard O'Brien, John Turturro, Brian O'Halloran, Malcolm McDowell, Paul Dooley, Keir O'Donnell, Ray McKinnon, James O'Shea, James O'Dowd, Chris O'Dowd, Roy Dupuis, James O'Shea, Ryan O'Neal, Ed Oxenbould, Austin O'Brien, Alex O'Loughlin, Frances O'Connor, Frances O'Connor, Walton Goggins, Kevin M. Brennan, Dan Aykroyd, Kevin M. Brennan, Clifton Collins Jr., Mark Doherty, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris O'Donnell, Chris"
2325,"Spider-Man 3 (Sam Raimi written_by), Joss Whedon written_by (Toy Story)"
1617,"Ethan Coen, Steven Soderbergh, Edgar Wright, Ethan Hawke, Robert Zemeckis, Cameron Crowe, Richard Linklater, John Coen, Kevin Williamson, Anton Corbijn, Wes Craven, Joss Whedon, Damien Chazelle, Joel Schumacher, Abel Ferrara, David Cronenberg, Alejandro González Iñárritu, Howard Hawks, John Huston, Robert Altman, Sam Mendes, Clint Eastwood, Ethan Embry, Robert Zemeckis, Robert Altman, John Huston, Robert Zemeckis, Werner Herzog, Joss Whedon, David Anspaugh, Craig Gillespie, Lars von Trier, Dennis Hopper, Werner Herzog, David Cronenberg, Jason Reitman, Werner Herzog, Scott Ziehl, Joss Whedon, Ron Howard, Marc Forster, Ang Lee, Dennis Hopper, Werner Herzog, John Huston, Ivan Reitman, Joss Whedon, Renny Harlin, Shawn Levy, John Huston, Steven Soderbergh, Richard Linklater, Lars von Trier, Mark Waters, Antoine Fuqua, Peter Bogdanovich, Werner Herzog, Ivan Reitman, Paul Feig, Edgar Wright, Michael Apted, Wes Craven, Ron Howard, Werner Herzog, Abel Ferrara, Michael Lehmann, Joel Schumacher."
4015,"1941, 1984, 1986, 2001"
99,"The Fisher King, Rushmore, Shaun of the Dead, The Last Airbender, Focus"
4123,"Alan Parker, Fame, Shallow Grave, Sunshine"
13161,"Elliott Reid, Gentlemen Prefer Blondes, The Whip Hand"
2525,"Ice Men, Malcolm McDowell, Matthew Broderick"
8094,Portuguese
1744,"2004 (Puss in Boots), 2010 (The Lego Movie)"
1904,"Drama, Romance"
10645,"Rick Moranis, Cloris Leachman, Robert J. Steinmiller Jr., Bingo starred actors"
12018,"Darren Aronofsky, Brian De Palma, and Oliver Stone"
4936,"English, French"
11267,"Jules Verne, Lucien Hubbard"
9697,"2011, 2012"
6684,"Oliver Hirschbiegel, David Steinberg, Shawn Levy, Ron Howard, Harold Ramis, Wes Craven, Richard Linklater, Joe Roth, Scott Hillenbrand, Joe Swanberg, Barry Levinson, Brett Ratner, Steven Soderbergh, Ivan Reitman, Akiva Schaffer, Seth Gordon, Martin Scorsese, Joel Schumacher, Ivan Reitman, Richard Benjamin, Tony Goldwyn, Tony Scott, John Schultz, Henry Winkler, Rob Epstein, Wolfgang Petersen, Gordon Parks, Rob Reiner, Werner Herzog, Anthony Mann, Harold Becker, Damien Chazelle, David Silverman, Norman Jewison, Martin Scorsese, Roland Emmerich, Steven Spielberg, Paul Schrader, Richard Benjamin, David Fincher, Stuart Rosenberg, Robert Zemeckis, Christian Molina, Billy Crystal, Joel Coen, Craig Gillespie, Alan Rudolph, Stephen Frears, John Schlesinger, Steven Soderbergh, George Cukor, John Cusack, Jeff Kanew, David Cronenberg, Jerry Schatzberg, David Fincher, Daniel Alfredson, Jonathan Demme."
8658,"Clarence Brown, John M. Stahl, Carol Reed, Otto Preminger"
10442,"1968, 1998, 1999, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 200"
1747,"Andrew Bujalski, Martin Landau, Mateusz Banasiuk, Marta Nieradkiewicz, Katarzyna Herman, Abigail Breslin, Brontis Jodorowsky, Floating Skyscrapers actors."
9174,"Far and Away, Jerry Maguire, Elizabethtown, The Harry Hill Movie, Vanilla Sky"
5836,"1941, 1984"
6551,"Comedy, Adventure"
9234,"1938, 1941, 1951, 1952, 1953, 1958, 1968, 1993, 1994, 2005"
13156,"1975, 1996, 2002, 2005, 2008, 2014"
10362,"Cinema Paradiso, Eight Below, The Darjeeling Limited, The Private Life of Don Juan"
1989,"Jon Cypher, The Food of the Gods (Jon Cypher starred_actors The Food of the Gods), Valdez Is Coming (Jon Cypher starred_actors Valdez Is Coming) (No director mentioned in the context)"
8405,"Tom Skerritt, Jasen Fisher"
7219,David R. Ellis did not write the screenplays for the movies he directed.
8292,"The Quiet Man, The Quiet American, He Was a Quiet Man"
6348,"Bo Hopkins, Rupert Evans, Geoffrey Rush, John Lithgow, John Carradine, Bonnie Gruesen"
8829,"Bond Girls, Drama"
3857,"1965, 1991"
6932,"1951, 1978, 1981"
7630,"Sidney Lumet, George Sidney, Richard Fleischer, Frank Borzage, Peter Bogdanovich, Mervyn LeRoy, Stanley Kramer, Richard Benjamin, Bennett Miller, Elia Kazan, William Friedkin, Sidney J. Furie, Norman Jewison, Joseph L. Mankiewicz, Robert Z. Leonard, Bruce Beresford, Richard Boleslawski, Stanley Kubrick, Robert Aldrich, Edgar Wright, Nicholas Ray, Robert Z. Leonard, Richard Benjamin, Jerry Schatzberg, Howard Deutch, Norman Jewison, Roman Polanski, Ralph Bakshi, Steven Soderbergh, Marc Forster, Busby Berkeley, Bennett Miller, Ivan Reitman, Elia Kazan, Sidney Poitier, Cecil B. DeMille, David Fincher, Sidney Toler, Sidney Lumet, Sidney Sheldon, Mike Nichols, Norman Jewison, Sidney Poitier, Fred Zinnemann, Richard Benjamin, Joseph L. Mankiewicz, Sidney Poitier, Luc Besson, Roy Del Ruth, Mervyn LeRoy, Richard Benjamin, Jerry Schatzberg, Graham Annable, William Friedkin, Robert Aldrich, Peter Bogdanovich, Sidney Lumet, Richard Fleischer, Sidney Howard, Mervyn LeRoy, Sidney Lumet, Ingmar Bergman, Ivan Reitman, Carroll Ballard, Arthur Hiller, George Scribner, Barnet Kellman, Ray Enright, Akiva Schaffer, Barry Levinson, Ingmar Bergman, Norman Jewison, A Film Unfinished, Fury, Mervyn LeRoy, Elia Kazan, Mervyn LeRoy, Steven Brill, Wes Anderson, Peter Bogdanovich, Don Bluth, Edgar Wright, Norman Z. McLeod, George Sidney, David Butler, Adam Collis, Frank Borzage, Tom Burlinson, Ingmar Bergman, Ivan Reitman, Carroll Ballard, Blackbird, Arthur Penn, The Letter, Sidney Howard, Norman Jewison, Richard Fleischer, Busby Berkeley, Sam Peckinpah, Rob Epstein, Vincent Sherman, Robert Mandel, David Bowers, Breck Eisner, Simon Cellan Jones, Sidney Poitier, Barry Levinson, Ken Annakin, Terence Young, Richard Fleischer, Boris Sagal, John Boorman, Peter Bogdanovich, Ernst Lubitsch, Brad Anderson, Brett Ratner, Richard Fleischer, Robert Townsend, Anthony Minghella, Archie Mayo, Ken Loach, Craig Gillespie, Ralph Thomas, Stanley Kubrick, Aleksandr Sokurov, Philip D'Antoni, Steven Soderbergh, Ivan Passer, Mervyn LeRoy, Brian De Palma, Steven Brill, Frank Oz, Bowfinger"
2518,"Laws of Attraction, The Rules of Attraction, Closer, Fatal Attraction, Forces of Nature, Touch of Evil, The Harder They Fall, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love Happens, The Astronaut's Wife, The Libertine, J. Edgar, Stuck in Love, The Thing Called Love, Love H"
13311,"Aftab Shivdasani, Akshay Kumar, Kambakkht Ishq starred_actors Brandon Routh, Gad Elmaleh, Rizwan Manji, Ajay Naidu, Steve Buscemi, John Abraham, Abhishek Bachchan, Priyanka Chopra, Preity Zinta, Sanaa Lathan, Farhan Akhtar, Arshad Warsi, Sylvester Stallone, Sushmita Sen, Juhi Chawla, Vir Das, Esha Deol, Ving Rhames"
2769,"Oliver Reed, The Hunting Party, George C. Scott, Take a Girl Like You, Jamie Lee Curtis, Donna Reed, They Were Expendable, Oliver Platt, Diggstown, Tim Curry, Oliver Twist, Henry Fonda, Mister Roberts, Jerry Reed, Smokey and the Bandit II, Bill Pullman, Independence Day, John Hurt, An Englishman in New York, Walter Matthau, A New Leaf, Norman Reedus, Gossip, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Mystic River, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger Vance, Robert Redford, The Way We Were, Jamie Lee Curtis, Forever Young, Jon Voight, Pride and Glory, The Producers, Nathan Lane, Laurence Fishburne, Mystic River, Scarface, Donna Reed, The Benny Goodman Story, Ed Helms, The Lorax, Jamie Lee Curtis, True Lies, Aaron Eckhart, No Reservations, Laurence Fishburne, Hoodlum, Jamie Lee Curtis, You Again, Smokey and the Bandit, Jerry Reed, Tom Hanks, A League of Their Own, Matt Damon, The Legend of Bagger V"
13470,Karel Reisz
1858,Steven Spielberg
4738,"James Stewart, Eleanor Powell, Roy Del Ruth"
14138,"Sam Rockwell, Ted Levine, William H. Macy, Kelly Reilly"
2677,"Hindi, English"
2360,"1970, 1975, 1984, 2000, 2007"
14870,"1957, 1962, 1981"
10217,Not found in the provided context.
286,"Claude Berri, Alain Boublil, Luc Besson, Guillaume Laurant, Édouard Molinaro, William Nicholson, Claude Lelouch, Jean Poiret, Jean-Jacques Annaud, François Truffaut, Michel Audiard, Jacques Deray, Claude Sautet, Michel Aymé, Jean-Claude Carrière, Jean-Pierre Grédy, Michel Aucouturier, Gérard Brach, Michel Gondry, Jean-Pierre Mocky, Jean-Pierre Jeunet, Alain Corneau, Jean-Pierre Melville, François Ozon, Jacques Fieschi, François Dupeyron, Gérard Brach, Jean-Pierre Mocky, Jean-Jacques Beineix, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-Pierre Mocky, Jean-"
9733,"Andy Kaufman, Paul Bettany, Jeff Bridges, John Getz, Bernadette Peters"
11924,"Drama, Thriller"
8481,"2005, 2008, 2012"
5456,"Richard Wilson, Richard Todd, Owen Wilson, Richard Harris, Crackerjack, Richard Wilson (It's All True), Richard Wilson (Invitation to a Gunfighter), Frank Wilson, Thomas F. Wilson, Richard Wilson (Rushmore)"
5023,"Hush! starred_actors Kazuya Takahashi, Reiko Kataoka"
1213,"1926, 1949, 1960"
14862,Comedy
6735,"Nicolas Cage, Chad Michael Murray"
5632,"Chandra West, Puppet Master 4, The Long Weekend"
1217,"Comedy, Drama"
6461,1930s
12308,"Robert Beatty, Walter Pidgeon, David Tomlinson, Margaret Leighton"
10446,Not provided in the context.
4672,"1995, 2001"
