,Model
6735,"The actor of Left Behind also starred in Raising Arizona, Moonstruck, Leaving Las Vegas, The Sorcerer's Apprentice, Windtalkers, Honeymoon in Vegas, Snake Eyes, Knowing, The Family Man, Lord of War, City of Angels, Joe, Racing with the Moon, The Boy in Blue, The Wicker Man, Face/Off, Seeking Justice, Stolen, Bringing Out the Dead, Bangkok Dangerous, Rage, Birdy, National Treasure, World Trade Center, Vampire's Kiss, The Weather Man, Deadfall, Fire Birds, The Ant Bully, The Croods, Drive Angry, Zandalee, Trespass, Guarding Tess."
5632,"Puppet Master 4, The Long Weekend"
1217,"Drama, Fantasy, Horror, Thriller, Action"
6461,1935
12308,"The Last Time I Saw Paris, The Shopworn Angel, Dark Command, Mrs. Miniver, Blossoms in the Dust, Million Dollar Mermaid, Harry in Your Pocket, How Green Was My Valley, Command Decision, Mrs. Parkington, Flight Command, The Rack, Voyage to the Bottom of the Sea, Too Hot to Handle, Sky Murder, Man Hunt, That Forsyte Woman, How Green Was My Valley, Command Decision, Mrs. Parkington, Flight Command, The Rack, Voyage to the Bottom of the Sea, Too Hot to Handle, Sky Murder, Man Hunt, How Green Was My Valley, Command Decision, Mrs. Parkington, Flight Command, The Rack, Voyage to the Bottom of the Sea, Too Hot to Handle, Sky Murder, Walter Pidgeon"
10446,"Isabella Rossellini, William Hurt"
4672,2001
7530,Martin Scorsese
1402,Mickey Spillane
1225,"Vin Diesel, Michelle Rodriguez, Sung Kang"
836,"Mark Palermo, Billie Holiday, Joseph Kahn, James Doran, Gordon Graham, Stephen Sewell, Paavo Rintala, Mikko Niskanen, Stuart Douglass"
10296,"The Song of Sparrows, The Willow Tree, The Color of Paradise, Children of Heaven"
11176,Will Ferrell
7528,Jim McBride
13100,"1995, 1998, 2001, 2002, 2011"
8885,"Fantasy, Comedy"
11851,Joseph Stefano
3938,1974
10157,"Woody Harrelson, Julianne Moore, Ed Harris"
4863,Gary Hardwick
9850,"Crime Zone, Anaconda"
4447,2007
9605,"Allegheny Uprising, If I Had a Million, Dimples, Stowaway, Sons of the Desert, Susannah of the Mounties, A Lady Takes a Chance, You Were Never Lovelier, Borderline"
13742,"Richard Ruxton, George Stover"
2680,2006 (for Jackass Number Two)
6147,"Bill Cosby, Harry Belafonte, Calvin Lockhart, Let's Do It Again, Uptown Saturday Night, Richard Pryor, Stir Crazy, Gene Wilder, Gilda Radner, A Piece of the Action, James Earl Jones"
3833,"Kipleigh Brown, Chase Masterson, Mik Scriba, John Newton"
6888,Drama
2236,"Christopher Walken, Eric Stoltz, Elias Koteas, Virginia Madsen"
13144,Barbara Steele
12064,Michael Mayer
5434,"The Frozen Ground, 2012, America's Sweethearts, Shanghai, Grosse Pointe Blank, Midnight in the Garden of Good and Evil, Identity, Tapeheads, Serendipity, The Raven, Runaway Jury, Being John Malkovich, 1408, Floundering, The Factory, Martian Child, Drive Hard, The Sure Thing, High Fidelity, The Road to Wellville, Say Anything..., The Paperboy, The Numbers Station, Pushing Tin, One Crazy Summer, True Colors, Grand Piano, Igor, Grosse Pointe Blank, The Contract, War, Inc., The Ice Harvest, Hell Baby, In a World..., Escape from Planet Earth, Sex Tape, The Bag Man, The Journey of Natty Gann, City Hall, The Grifters, The Frozen Ground, Must Love Dogs, Grace Is Gone, Being John Malkovich, 1408, Anastasia, Maps to the Stars, Hot Pursuit, Hell Baby, Hot Tub Time Machine 2, The Ice Harvest, Sex Drive, Shanghai, In a World..., Hell Baby, Hot Pursuit."
6281,"Action, Comedy"
8763,1997
4948,"Humphrey Bogart, Conrad Veidt"
9993,"Eli Wallach, James Coburn, Colleen Dewhurst, George Segal, Joseph Cotten, Walter Pidgeon, Ron Leibman, Red Buttons, Michael Sarrazin, Ruth Gordon, George C. Scott, Tony Musante"
12271,"Behind the Sun, There Be Dragons, Brainstorm"
351,"Marilyn Monroe (in Bus Stop) also appears in Clash by Night, Gentlemen Prefer Blondes, We're Not Married!, River of No Return, How to Marry a Millionaire, The Misfits, Some Like It Hot, There's No Business Like Show Business, Don't Bother to Knock, Monkey Business, Let's Make Love, Niagara, and The Seven Year Itch.
Betty Field (in Bus Stop) also appears in Kings Row, Of Mice and Men, The Great Gatsby, Blues in the Night, The Shepherd of the Hills, and The Hiding Place.
Arthur O'Connell (in Bus Stop) also appears in April Love, Shake Hands with the Devil, The Hiding Place, Anatomy of a Murder, Operation Mad Ball, and Operation Mad Ball.
Don Murray (in Bus Stop) also appears in A Hatful of Rain."
3950,"Yves Saint Laurent, Jalil Lespert"
5564,2009
10631,Comedy
3386,Drama
8280,2009
11936,"Angelina Jolie, Dan Futterman"
3184,Brian Cox
4682,Klingon
11187,Edgar G. Ulmer
3031,2003
3623,Zak Penn
5743,"Dave Foley, Joe Flaherty, Jennifer Tilly"
5683,"Comedy, Crime"
12347,2006
9023,"An American in Paris, Gigi, The Reluctant Debutante, On a Clear Day You Can See Forever, Brigadoon, Bells Are Ringing, Yolanda and the Thief, Two Weeks in Another Town, The Story of Three Loves, The Long, Long Trailer, Ziegfeld Follies, The Cobweb, Father of the Bride, Some Came Running, Designing Woman, Lust for Life, The Clock, The Bad and the Beautiful, Home from the Hill"
7198,"The Bridges at Toko-Ri, The Road to Glory, The Buccaneer, Inherit the Wind, Dr. Jekyll and Mr. Hyde, The Counterfeit Traitor, Hombre, Death Takes a Holiday, One Foot in Heaven, The Moon Is Blue, The Earthling, The Bridge on the River Kwai, Escape from Fort Bravo, Arizona, There Goes My Heart, Strike Up the Band, The Man in the Gray Flannel Suit, The Adventures of Huckleberry Finn, Born Yesterday, Sabrina, Our Town, The World of Suzie Wong, Satan Never Sleeps, Executive Suite, S.O.B., The Barretts of Wimpole Street, The Horse Soldiers, The Sign of the Cross, A Star Is Born, The Desperate Hours, The Best Years of Our Lives, The Wild Bunch, Requiem for a Heavyweight"
10134,"Johnny Kevorkian, Leigh Janiak, Jeanne Duprau, Caroline Thompson"
10354,1987
10770,Emily Browning
12036,"John Cassavetes, Opening Night"
13518,William Wyler
5013,French
13025,Women in Trouble (no director is specified in the context)
7532,Jacques Prévert
14314,"Grégoire Colin, Katrin Cartlidge"
3116,"Hayao Miyazaki, Eiko Kadono, Takashi Shimizu"
11071,"Matt Heath (as he also starred in The Devil Dared Me To, a movie co-written by Chris Stapp)"
11167,"The Screenwriter of Chinese Box also wrote The Mosquito Coast, Half Moon Street, Blue in the Face, Saint Jack, The Center of the World, and Chan Is Missing."
14270,2013
12009,French
14460,"Criminal Lovers, Water Drops on Burning Rocks, Swimming Pool, In the House, The New Girlfriend, Sitcom, Ricky, Time to Leave, 8 Women"
12694,Steve Carr
10565,"Elisabeth Shue, Ralph Macchio, Jackie Chan, The Karate Kid; Will Smith, The Pursuit of Happyness"
8727,"The Black Hole, Alligator, Supernova, Jackie Brown, Avalanche, Lakeboat"
13819,English
8772,Alan Partridge
5271,"Drama, Crime, Romance, Animation, Action, Comedy, Thriller"
7958,Gabriele Muccino
6909,Charles Stone III
7401,Erik Hemmendorff
9003,"Gregory Peck, Jessica Lange, Juliette Lewis, Polly Bergen, Nick Nolte, Carroll Baker, Robert Mitchum, Geraldine Chaplin, Jessica Lange, Juliette Lewis, Polly Berger, Nick Nolte, Carroll Baker, Robert Mitchum, Geraldine Chaplin, Jessica Lange, Juliette Lewis, Polly Berger, Nick Nolte, Carroll Baker, Robert Mitchum, Geraldine Chaplin, Robert De Niro"
4903,Eddie Murphy
4509,2009
4093,"Going Places, The Clink of Ice, Get Out Your Handkerchiefs, How Much Do You Love Me?, Too Beautiful for You"
4111,"Rust and Bone, A Prophet, Read My Lips, The Beat That My Heart Skipped"
2512,"Craig Wasson, Jim Metzler, Jodi Thelen"
4252,Hopi
2366,English
12499,"Abbas Kiarostami (not directly, but Ten was written by him)"
7649,"Simon Bird, James Buckley, Blake Harrison"
10695,"Devil's Pass, Luke Albright, Matt Stokoe, Ryan Hawley"
542,1959
4450,Jerry Juhl
2254,"Charles Laughton (The Big Clock), Rembrandt, Sidewalks of London, The Hunchback of Notre Dame, The Barretts of Wimpole Street, The Bribe, The Paradine Case, The Old Dark House, Hobson's Choice, If I Had a Million, The Strange Door, The Hunchback of Notre Dame, The Canterville Ghost, The Bribe, The Suspect, The Paradine Case, This Land Is Mine, The Old Dark House, Tarzan the Ape Man, Hobson's Choice, If I Had a Million, The Strange Door, The Hunchback of Notre Dame, The Canterville Ghost, The Bribe, The Suspect, The Paradine Case, This Land Is Mine.

Ray Milland (The Big Clock), Hostile Witness, The Thief, Love Story, The Crystal Ball, Arch of Triumph, Young Bess, The Sign of the Cross, Witness for the Prosecution, Beau Geste, Captain Kidd, Abbott and Costello Meet Captain Kidd, The Strange Door, Kitty, Panic in Year Zero!, The Uninvited, The Major and the Minor, Dial M for Murder, Reap the Wild Wind, Anna Karenina, Golden Earrings, It Happens Every Spring, Easy Living, Jamaica Inn, Golden Earrings, It Started with Eve, Payment Deferred, The Suspect, The Paradine Case, This Land Is Mine, The Devil-Doll, Tarzan the Ape Man, Three Brave Men, The Girl in the Red Velvet Swing, Hobson's Choice, If I Had a Million, Tarzan's Secret Treasure, The Lost Weekend."
10771,"Drama, Fantasy, Comedy, Thriller"
1684,"The Cowboys, Even Money, On Golden Pond, The Fox, Cinderella Liberty, The Rose, Harry and Walter Go to New York, The Reivers, Intersection, For the Boys, The River"
708,Comedy
7417,"Solomon Northup, John Ridley, Hunger (multiple authors)"
2270,Michael Dudikoff
12817,"Veerle Baetens, Johan Heldenbergh, Nell Cattrysse, Koen De Graeve, Kenneth Vanbaeden, Valentijn Dhaenens, Wouter Hendrickx"
8020,"Drama, Romance"
2993,Action
7283,Sergio Cabrera
14583,"Don Cheadle, Danielle Panabaker, Kelly Preston, Jake T. Austin, Kurt Russell, Michael Angarano, Emma Roberts, Johnny Simmons"
8146,"1971, 1972"
13781,"Wee Willie Winkie, The Littlest Rebel, Captain January, The Little Colonel, Adventure in Baltimore, Susannah of the Mounties, I'll Be Seeing You, Stowaway, Curly Top, Our Little Girl, That Hagen Girl, Little Miss Broadway, Young People, Kiss and Tell, Poor Little Rich Girl, The Little Princess, A Kiss for Corliss, The Story of Seabiscuit, Now and Forever, The Bachelor and the Bobby-Soxer, Bright Eyes, Honeymoon, The Blue Bird"
7503,"Drama, Comedy, Western"
5905,1998
11286,"Guillaume Gallienne, Charlotte Le Bon, Pierre Niney, Laura Smet"
4401,"Adam Sandler, Billy Madison, Funny People, Anger Management, 50 First Dates, Eight Crazy Nights, The Cobbler, Hotel Transylvania, Bedtime Stories, Bulletproof, Little Nicky, Going Overboard, The Waterboy, Spanglish, Reign Over Me, Blended, Mr. Deeds, Airheads, You Don't Mess with the Zohan, Just Go with It, That's My Boy, Click."
7224,"Paul Wellman, Graham Yost, Sloan Wilson, David Goodis, Steve Fisher, Richard Collins"
13066,French
6225,Portuguese
2020,"Mark L. Lester, Tony Scott"
3222,Percy Mtwa
13242,"Hindi, German, Bengali"
2988,"Simon, Eddy Terstall, The Manhattan Project"
566,If Lucy Fell
12615,"Drama, Comedy, Action"
3307,Hélène Cattet
4129,2010
12434,"The director of Chasers is also the director of Colors, Easy Rider, The Last Movie, Out of the Blue, Catchfire, and The Hot Spot."
4716,"Jamie Marks, Christopher Barzak"
10978,"Richard Elfman (not directly, he wrote the movie)"
5431,"Drama, War, Adventure, Crime"
7220,Fantasy
12491,William A. Wellman
13375,Bryan Buckley
4885,"Roger Spottiswoode, Martin Campbell, Phyllida Lloyd, Roger Spottiswoode, Tom Gries, Brett Ratner, Francis Megahy, Christian Duguay, Lee Tamahori, Rod Hardy, Michael Apted, Pascal Chaumeil, John McTiernan, Nicholas Meyer, Norman Jewison, Roger Donaldson, Jacques Cluzaud"
12539,"The Man with One Red Shoe, Toy Story, The Green Mile, The Terminal, Splash, Joe Versus the Volcano, The Money Pit, Bachelor Party, Philadelphia, A League of Their Own, Saving Mr. Banks, Forrest Gump, Saving Private Ryan, Nothing in Common, You've Got Mail, Captain Phillips, Larry Crowne, Charlie Wilson's War, Sleepless in Seattle, Volunteers, Punchline, The Polar Express, Killing Lincoln, Apollo 13, The 'Burbs, Catch Me If You Can, Toy Story 3, The Bonfire of the Vanities"
6808,Gary Dauberman
7065,"Sebastiane, Jubilee, The Last of England, The Tempest, Caravaggio, Edward II"
13990,1988
14217,"The Trespasser, No Man of Her Own, That Certain Woman, The Broadway Melody"
1739,"Rush Hour, The Tuxedo, The Myth, Dragons Forever, Gorgeous, Police Story 2, Wheels on Meals, The Young Master, Thunderbolt, Around the World in 80 Days, Project A, Little Big Soldier, The Karate Kid, Crime Story, Rumble in the Bronx, Rush Hour 3, Rush Hour 2, The Forbidden Kingdom, Island of Fire, The Fearless Hyena, Spiritual Kung Fu, The Accidental Spy, Police Story, 1911, Who Am I?, Shanghai Noon, Armour of God, Mr. Nice Guy, The Spy Next Door, Drunken Master, Shinjuku Incident, The Medallion, City Hunter, The Protector, Snake in the Eagle's Shadow"
10925,Comedy
8638,"Action, Drama, Comedy"
3902,Mervyn LeRoy (No Time for Sergeants)
9711,"William Friedkin, Jeannot Szwarc"
14203,"Drama, Comedy"
12049,2003
3248,Action
6440,"Our Daily Bread, War and Peace"
4463,"The Brothers McMullen, Sidewalks of New York, Ash Wednesday, No Looking Back, Nice Guy Johnny, The Fitzgerald Family Christmas"
3668,Arnold Fanck
14733,"Ted Elliott, Max Borenstein, Terry Rossio, Roland Emmerich, Dean Devlin"
6329,"Horror, Comedy, Thriller"
8222,"Norman Krasna, Bartlett Cormack, Fritz Lang, David Ayer"
13325,"Michael Swerdlick, Cynthia Friedlob, Richard Brenne, Wayne Allan Rice"
2301,"Mads Mikkelsen, Evan Rachel Wood, Til Schweiger, Shia LaBeouf"
11679,"Andrew Currie, Robert Chomiak"
7308,Comedy
14003,"They Won't Forget, Little Caesar, I Am a Fugitive from a Chain Gang, No Time for Sergeants, Little Women, Mister Roberts, The FBI Story, Five Star Final, East Side, West Side, Gypsy, Quo Vadis"
12924,"The Soft Skin, The 400 Blows, Stolen Kisses, Fahrenheit 451, Mississippi Mermaid, Jules and Jim, Breathless, Love on the Run, The Bride Wore Black, The Woman Next Door, The Last Metro, and Small Change were all written by François Truffaut."
14799,Hindi
6189,The Hollywood Knights
10939,"German, French"
7273,2014
12389,Marie Pérennou
2452,"David Levien, Steven Soderbergh, Brad Furman"
9406,"Steven Brill (not directly, he is the writer)"
12437,Patricia Highsmith
4048,"Paul Schrader, Otto Preminger, Jonathan English, Don Bluth (no Kenneth Branagh or Christine Edzard, as they are not directors)"
6835,Comedy
2145,"Drift, Road Kill, Healing, A Few Best Men"
11910,"A Soldier's Daughter Never Cries, Savages, Bombay Talkie"
2189,"Randolph Scott, Jackie Cooper, Claude Rains, Fay Bainter, Shepperd Strudwick, Dana Andrews, Bonita Granville, Gene Tierney"
9085,Charlie Sheen
13159,"Mystery, Crime, Fantasy, Animation, Adventure, Action, Comedy"
11920,"Peter Faiman, Steve James"
8013,J. Grubb Alexander
9255,Jean Renoir
14379,"Dina Korzun, Paul Giamatti"
8922,Comedy
1398,"Drama, Comedy"
14811,Ron Haydock
1722,"Irwin Allen, Ronald Neame, Don Chaffey, Stanley Donen, Howard Hawks"
12485,"Sweethearts, Personal Property, The Thin Man, White Shadows in the South Seas, Stand Up and Fight, I Love You Again, Forsaking All Others"
3014,"Drama, Fantasy"
11351,"Tyson, Fingers, The Pick-up Artist, Two Girls and a Guy, Seduced and Abandoned, Exposed, When Will I Be Loved"
168,"Alexander Skarsgård, Clark Gregg, Trust Me, Evil"
9608,"Waldo Salt, Nancy Dowd"
12868,"David Strathairn, Sigourney Weaver"
12270,"Lucas, Charlie Sheen, Corey Haim"
8214,Raymond Carver
11098,"Drama, Music"
8337,"Franco Franchi, Vincent Price, Fabian"
10149,"The Good Shepherd, Stuck on You, The Bourne Supremacy, The Bourne Identity, The Bourne Ultimatum, The Adjustment Bureau, The Talented Mr. Ripley, The Legend of Bagger Vance, Elysium, Rounders, Promised Land, The Departed, School Ties"
13654,Shunji Iwai
8589,"Edward Zwick, Nechama Tec"
8983,"Joshua Logan, P.G. Wodehouse, Guy Bolton, Vera Caspary, James A. Michener, John Patrick"
10585,"Dennis Hopper, Peter Fonda, Black Widow, The Osterman Weekend, House of 9, True Romance, Carried Away, Human Highway, Chattahoochee, Queen of Blood, Paris Trout, Super Mario Bros., Blue Velvet, The Keeper, The American Friend, Ticker, The Texas Chainsaw Massacre 2, Elegy, Flashback, Speed, Boiling Point"
2935,1997
6084,2005
7379,"2003, 1995, 2005"
11778,"Renée Humphrey, Alicia Witt"
14793,"John Diehl, Eden, Jamie Chung, Beau Bridges, Félix de Givry, Billy Campbell, Jacob Wysocki, Rachael Harris"
7399,"1987, 1988, 1990, 1993, 1994, 1996, 1998, 1999, 2000, 2001, 2003, 2005"
2701,"1960, 2002"
1310,"Drama, Horror"
6790,Jeremy Podeswa
2614,"Fernanda Montenegro, Vinícius de Oliveira"
1470,"The Indian Runner, The Crossing Guard, Into the Wild"
14537,Swedish
3669,Drama
12296,"Bruce Willis, Richard Gere, Sidney Poitier"
9413,"Bride of the Monster, The Devil Bat, The Death Kiss, Mark of the Vampire, Island of Lost Souls, Son of Frankenstein, The Body Snatcher, The Black Cat, Invisible Ghost, Frankenstein Meets the Wolf Man, Chandu the Magician, Dracula, One Body Too Many, Black Dragons, Murders in the Rue Morgue, The Return of the Vampire."
8409,1933
11433,"Aamir Khan, Sanjay Dutt, Boman Irani, PK (movie), Shah Rukh Khan (Rab Ne Bana Di Jodi)"
8494,"Martin Dugard, Erik Jendresen"
12448,"Asterix at the Olympic Games, Asterix and the Big Fight, Asterix and the Vikings, The Twelve Tasks of Asterix, Asterix the Gaul"
2109,Adam Ripp
1022,Drama
11038,Walter Hill
290,Jean Renoir
3595,Japanese
4127,"James Whale, Terence Fisher, Mel Brooks (for Young Frankenstein, not written by Mary Shelley)"
4084,Alfred Hitchcock
3707,"A Cinderella Story, The House on Sorority Row"
10208,"Carl Ellsworth, John Milius, Boaz Yakin, David S. Ward, John Fusco, Oliver Stone, Pat Proft, Jim Abrahams, David Twohy, Roman Coppola, Gordon Weaver, Kevin Reynolds, David Loughery, Scott Spiegel, David Seltzer, David McCumber"
9378,"1957, 1959, 1935, 1959, 1959, 1935"
12007,Comedy
1489,Drama
9644,"1992, 2006, 2007, 2013"
476,"Mystery, Drama, Fantasy, Animation, Adventure, Comedy"
1935,1975
2087,Russian
3954,"The French Connection, The Guardian, Sorcerer"
487,"The Savages, Before the Devil Knows You're Dead, Synecdoche, New York, Jack Goes Boating, Capote, Flawless, God's Pocket, Doubt, Charlie Wilson's War, The Ides of March, Owning Mahowny, Mary and Max, Love Liza"
2348,"Chester Morris, Wallace Beery, Robert Montgomery"
10806,"Fantasy, Adventure"
5970,"War, Comedy, Drama, Thriller, Music, Documentary"
12138,"1941, 1962, 1981"
11012,"James Lee, S.S. Schweitzer, Richard Morris"
14573,Larry Sulkis
6412,"Sylvester Stallone, Arnold Schwarzenegger, Jim Caviezel"
14509,"Burlesque (with Cher, Christina Aguilera, Eric Dane), Never Back Down (with Amber Heard, Sean Faris), The Experiment (with Forest Whitaker, Adrien Brody), Priest (with Maggie Q, Paul Bettany), The Roommate (with Leighton Meester, Minka Kelly, Aly Michalka)"
7021,"Richard LaGravenese, Sara Gruen, Kevin Brodbin, Garth Ennis, Richard Matheson"
13900,"They Call Me Renegade, Super Fuzz, Go for It, They Call Me Trinity, March or Die"
3958,"Come Back, Little Sheba, Sweet Smell of Success, Scorpio, Trapeze, The Rainmaker, The Train, The Crimson Pirate, Lawman, Pharaoh's Army, The Young Savages, Vengeance Valley, The Professionals, The Swimmer, The Killers, Criss Cross, Sorry, Wrong Number, Castle Keep, Twilight's Last Gleaming, Apache, The Gypsy Moths, Birdman of Alcatraz, Judgment at Nuremberg, From Here to Eternity, Ulzana's Raid, Go Tell the Spartans, The Scalphunters, Mister 880, Airport, The Unforgiven, Conversation Piece, The Hallelujah Trail, Vera Cruz, Elmer Gantry, The Island of Dr. Moreau, Atlantic City, A Child Is Waiting, The Rose Tattoo, Local Hero, Gunfight at the O.K. Corral, Brute Force, Seven Days in May, The Leopard, The Kentuckian, Tough Guys"
8939,Documentary
11872,"Action, Adventure"
14494,"Richard Ayoade, Ben Stiller, Jonah Hill, Vince Vaughn, Owen Wilson"
14633,"2004, 2010"
12603,"The Fugitive Kind, 12 Angry Men, The Pawnbroker, Dog Day Afternoon, Equus, Before the Devil Knows You're Dead, Murder on the Orient Express, Fail Safe, The Fugitive Kind, Deathtrap, Guilty as Sin, Gloria, Serpico, A Stranger Among Us, The Sea Gull, Critical Care, Daniel, The Wiz"
13148,René Clair (for It Happened Tomorrow)
8441,2011
1475,Tay Garnett
4238,"2002, 2010"
13396,"Drama, Comedy, Music, Thriller, Crime"
47,Route 666
12299,"Otto Preminger, John Howley"
10264,"Ron Hansen, George V. Higgins"
6879,"Chris O'Donnell, Renée Zellweger"
14482,Chelsea McMullan
9859,Matthew Perry
5144,"The Siege, The Cold Light of Day, Music of the Heart, Cousins, Monte Walsh, Keyhole, Setup, Shampoo, The Funeral, The Bridges of Madison County, The French Lieutenant's Woman, The Banger Sisters, The Iron Lady, The Jackal, Falling in Love, The Sugarland Express, Marvin's Room, Unbreakable, The Giver, Bandits, Die Hard, The Bonfire of the Vanities, The First Wives Club, Bird on a Wire, She-Devil, The Fifth Element, The Out-of-Towners, Foul Play, The Prince, The Whole Nine Yards, Hostage, Fearless, Plenty, Deceived, Hart's War, Billy Bathgate, Color of Night, Vice, Mortal Thoughts, Sophie's Choice, Hudson Hawk, Out of Africa, Ironweed, Heartburn, Seems Like Old Times, Striking Distance, There's a Girl in My Soup, Looper, Overboard, The Whole Ten Yards, 16 Blocks, Dancing at Lughnasa, Surrogates, It's Complicated, Hope Springs, A Good Day to Die Hard, The Last Boy Scout, Over the Hedge, Cop Out, The Story of Us, Alpha Dog, Live Free or Die Hard, Lions for Lambs, Wildcats, Fire with Fire, Butterflies Are Free, Postcards from the Edge, Perfect Stranger, Armageddon."
13011,"Pablo Echarri, Rodrigo De la Serna, Nazareno Casero"
3355,"Dead Man's Shoes, A Room for Romeo Brass, Now Is Good, Blitz, Submarine, Stoned, The Cry of the Owl, The Backwoods"
8343,Matthew Cole Weiss
11973,"Hugh Laurie, Jeroen Krabbé, Peter's Friends, Alphonsia Emmanuel, Hugh Grant"
251,"Platoon, The Big Chill, Last of the Dogmen, Major League, Sliver, Major League II, The Dogs of War, Fear City, Breaking Point, Betrayed, Someone to Watch Over Me, A Murder of Crows, One Man's Hero, At Play in the Fields of the Lord, Gettysburg, Shoot to Kill, Sniper 2"
6395,"Geoffrey Rush, Claire Bloom, Rachel Weisz, John Hurt, Ralph Fiennes, Jamie Lee Curtis, Philip Seymour Hoffman, Sean Connery, Hubert Koundé, Oskar Werner, Danny Huston, James Fox, Michelle Pfeiffer, Pierce Brosnan, Richard Burton, Roy Scheider, Mark Strong"
468,1997
14149,Stuart Gillard
10210,"The actor of 5 Fingers also starred in The Verdict, The Reckless Moment, Lord Jim, Caught, Age of Consent, The Fall of the Roman Empire, Madame Bovary, Odd Man Out, The Man Between, Journey to the Center of the Earth, Pandora and the Flying Dutchman, A Star Is Born, Rich, Young and Pretty, Georgy Girl, North by Northwest, Bigger Than Life, 20,000 Leagues Under the Sea, A Place of One's Own, The Boys from Brazil, Island in the Sun, Genghis Khan, The Robe, 11 Harrowhouse, Demetrius and the Gladiators, Désirée, Hotel Reserve, The Man in Grey, The Trials of Oscar Wilde, Thunder Rock, East Side, West Side, Forever, Darling, Ivanhoe, The Blue Max, Lolita, Mandingo."
8330,2005
2351,"Divergent, The Illusionist, Limitless (twice)"
6562,"Marcel Carné, Jean Grémillon"
3063,"Paul Wendkos, Seth Holt"
5148,"Robert Zemeckis, Graham Baker"
12617,"Cecil B. DeMille, Edwin L. Marin, George Cukor"
12029,"Rex Harrison, Norma Aleandro, Warren William, Henry Wilcoxon, Elizabeth Taylor, Natalia Oreiro, Claudette Colbert, Héctor Alterio, Leonardo Sbaraglia, Richard Burton"
12419,"Closer, Life with Mikey, Isn't She Great, He Said, She Said, Titan A.E., Frankie and Johnny, The Birdcage, Eat Pray Love, Hook, The Lone Ranger, Sleeping with the Enemy"
8076,Drama
5749,"2 Fast 2 Furious, Abduction"
8255,"The actor of Piñero also starred in The Next Best Thing, Catwoman, Love in the Time of Cholera, Thumbsucker, The Lesser Blessed, The Great Raid, Miss Congeniality, Despicable Me 2, and Abandon."
5397,Italian
14757,1987 (for Rock 'n' Roll Nightmare)
14807,"Toni Collette, Rhys Wakefield, Theo Ford"
1087,"Alastair Fothergill, Bapsi Sidhwa, Deepa Mehta"
10242,2011 (Headhunters)
8522,2008
8928,Leo McCarey
11308,"Karen Blixen, Citizen Kane, The Magnificent Ambersons"
2876,The Icicle Thief (Maurizio Nichetti was both actor and screenwriter)
10162,"1991, 2009, 2012"
13304,"Ringo Starr, Ana Obregón, Victoria Abril, Tony Anthony"
4176,2008
13658,"Don Cheadle, Tom Sizemore, Jennifer Beals"
5767,Drama
11766,"1989, 1993"
10501,"The Tale of Zatoichi, Zatoichi and the Chess Expert"
7472,"1960, 1962, 1965, 1967, 1980, 1984, 1992"
2310,"Wild Things, Mad Dog and Glory, Normal Life, Girls in Prison, The Borrower"
6156,"1934, 1935, 1958, 1985, 1993, 1995, 1997, 1998, 2012"
1713,"Mati Põldre, Asta Ots"
439,"John Saxon, Bruce Lee"
7759,Comedy
13777,Michèle Pétin
13147,Short
9401,"The Winslow Boy, Lakeboat, Things Change, Ronin, The Untouchables, Glengarry Glen Ross, House of Games, About Last Night, Vanya on 42nd Street, Spartan, Phil Spector, Redbelt, The Spanish Prisoner, Heist, Hoffa, State and Main, The Verdict, Homicide, Wag the Dog, American Buffalo, The Postman Always Rings Twice, and Raising Cain."
11727,"A Perfect Getaway, Management, National Security, Joy Ride, Strange Wilderness, Night Train, Chain of Fools, Saving Silverman, Sahara, Safe Men, Riding in Cars with Boys, Reality Bites, Happy, Texas"
3846,"Stuart Burge, Oliver Parker"
14426,Preston Sturges
2477,David Frankel
3702,"Leningrad Cowboys Go America, Drifting Clouds, The Match Factory Girl, The Man Without a Past, La Vie de Bohème, Calamari Union, Ariel, Hamlet Goes Business, Take Care of Your Scarf, Tatiana, and Juha."
2662,"Samuel L. Jackson, Patrick Stewart"
13055,"Michael Curtiz, Roy Ward Baker, Claude Chabrol"
7930,"2008, 2011, 2013, 2012"
27,No one (Gerd Oswald did not co-direct films)
12663,Drama
11412,"Vera Farmiga, Taissa Farmiga"
4038,"Drama, Comedy, War, Musical"
1586,"Drama, Music"
1983,2013
9426,1975 (for Russian Roulette)
13497,"Isabella Leong, Rainie Yang"
8372,Joseph Pevney
1056,"Séraphine, Marc Abdelnour"
9772,2014
8937,"The Tree of Wooden Clogs, Il Posto, The Profession of Arms, Walking, Walking, The Fiances"
2319,"Confidential Agent, Bright Victory"
11979,At Midnight I'll Take Your Soul
10928,"Dana Andrews, Sterling Hayden"
11319,"Shannon Hess, Jerusha Hess"
12446,"Music, Western"
1547,"2002, 2007, 2009"
7666,"Drama, Horror"
3820,The Magnificent Gladiator
4139,Henrik Georgsson
12037,"Fair Game, Backdraft, Virus, Fatal Instinct, Shattered Image, Flatliners, Sliver"
1740,Japanese
14487,"Atom Egoyan, Ruba Nadda"
9963,2002
14355,Lionel Barrymore
6021,"Dolph Lundgren, Chuck Norris, Evelyn Keyes, Van Heflin"
12748,"Sofía Vergara, Neil Patrick Harris, Hank Azaria, Jayma Mays, The Smurfs (collectively) and Chasing Papi (with Eduardo Verástegui, Jaci Velasquez)"
9482,1975
11887,"Uranus, Jean de Florette, Germinal, Claude Berri, Hunting and Gathering, The Two of Us"
