,Model
13,"George Washington University, University of Arkansas, Yale University, Brown University, Harvard University, Columbia University, University of Oxford, University of California, Berkeley, University of Chicago, University of Pennsylvania, Georgetown University, University of Texas, University of Southern California, Stanford University, University of Michigan, Duke University, University of North Carolina, University of Virginia, University of California, Los Angeles, University of Wisconsin-Madison, University of Minnesota, University of Illinois, University of Iowa, University of Nebraska-Lincoln, University of Kansas, University of Missouri, University of Texas at Austin, University of Texas at Dallas, University of Texas at San Antonio, University of Texas Rio Grande Valley, University of Texas Health Science Center at Houston, University of Texas MD Anderson Cancer Center, University of Texas Southwestern Medical Center, University of Texas Arlington, University of Texas El Paso, University of Texas Permian Basin, University of Texas Health Science Center at San Antonio, University of Texas Health Science Center at Tyler, University of Texas Health Science Center at Houston McGovern Medical School, University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston John P. and Kathrine G. McGovern Medical School, University of Texas Health Science Center at Houston Graduate School of Biomedical Sciences, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of Texas Health Science Center at Houston School of Social Work, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston School of Health Professions, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of Texas Health Science Center at Houston School of Social Work, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston School of Health Professions, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of Texas Health Science Center at Houston School of Social Work, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston School of Health Professions, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of Texas Health Science Center at Houston School of Social Work, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston School of Health Professions, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of Texas Health Science Center at Houston School of Social Work, University of Texas Health Science Center at Houston School of Public Health, University of Texas Health Science Center at Houston School of Health Professions, University of Texas Health Science Center at Houston School of Dentistry, University of Texas Health Science Center at Houston School of Nursing, University of Texas Health Science Center at Houston School of Health Information Sciences, University of Texas Health Science Center at Houston School of Allied Health Sciences, University of Texas Health Science Center at Houston School of Biomedical Informatics, University of Texas Health Science Center at Houston School of Pharmacy, University of"
1360,Germany
1650,"United Arab Emirates, China, India, Turkey, Iran"
2812,"""Pretty Little Liars"" (TV series)"
467,Czech Republic
776,Colorado
1884,Germany
2634,"The ""Last Song"" features Nicholas Sparks' story and Liam Hemsworth."
886,"""The Last Song, So Undercover"""
1006,Scotland
2093,Walt Whitman and Jacques Lacan were both influenced by Charles Darwin.
2842,"Los Angeles, California"
1908,Manchester United
991,"""Pretty Little Liars"""
1756,Charles Baudelaire
2541,Eugene O'Neill
2678,"Jamie Lloyd (nominee) was influenced by the life of T.S. Eliot for his musical ""Fleabag""."
2491,Jonathan Swift did not exist until the year 1805.
903,Great Britain
3026,English language has not evolved from Church Slavonic language.
1564,Bulgaria
2308,Chelsea FC
2817,"Tunisia, Morocco, Algeria, Libya, and Egypt"
3067,"Surrealism (for Salvador Dali), Abstract Expressionism (for Mikil Elango)"
3517,"There are no major religions in the UK that believe in the deities ""Telangana Talli""."
251,Brazil
1801,Czech Republic
142,Minnesota Vikings
288,New Orleans Saints
1080,"Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows: Part 1, Harry Potter and the Deathly Hallows: Part 2"
62,Turkey
183,University of Arkansas
2965,New Mexico
115,"Heritage Netherlands Reformed Congregations follows Calvinism, a main Eastern European religion."
817,Wyoming
2554,Minneapolis
893,"New York, USA (Bob Dylan resides there, Honorary Degree was established at New York University)"
977,"China (not a beer-brewing country, but Harbin beer is brewed in China)"
1016,Kazakhstan
1054,Austria
3243,"Delphi, Greece"
815,"Kansas, South Dakota, Minnesota, Wisconsin, Iowa, Missouri"
1265,The Last Song
2119,Norway
2294,William Shatner
1883,William Shatner
2983,"Brearley School, Spence School"
2037,William Shakespeare
521,Anglicanism
3038,Arapahoe County
3421,Arsenal
1088,Hungary
1762,"Los Angeles (for Joey King), New York City (for Room 5 Lounge)"
1022,The Expendables 3
154,Ukraine
1735,Nebraska
2423,Yale University
213,Yemen
2115,"Germany, Austria"
594,China
1605,"Ryan Giggs, Manchester United"
2335,Christopher Marlowe
1487,Harvard University
1951,"Kansas, South Dakota"
3351,Brad Dourif
2092,Germany
1480,"Harry Potter and the Goblet of Fire, Harry Potter and the Deathly Hallows - Part 1"
1023,Temple University
1483,Mahayana Buddhism
3217,Chelsea FC
1669,Arsenal
1676,Valerian and the City of a Thousand Planets
1117,United States
442,Judaism (has a place of worship named Yanina Synagogue)
1448,"English, Buffyverse characters speak English, not the language of Native American Indians."
708,Nick Jonas
264,Judaism
978,Chile
1693,Hungary
1395,Peru
1468,"""The Chronicles of Narnia: The Voyage of the Dawn Treader"""
808,Russia
1298,Camp Rock
637,Yale University
1226,Arsenal FC
1645,Central Time Zone
2608,Germany
329,Galatasaray
852,"Midlothian, Scotland is a locality, and the government with the official symbol of a floral emblem is Edinburgh City Council (Rose)."
2689,Minneapolis
813,Germany
1948,Myanmar
1859,"Eau Claire is located in Wisconsin, USC is from California."
69,"Argentina, Brazil, Chile, Peru"
404,"Spain, Greece"
602,Tennessee
2137,"Sir Walter Scott, Whitman was influenced by."
3310,Tunisia
1107,"Brazil, Paraguay, Uruguay"
1059,Real Madrid
1970,"Malibu, California"
3422,Hans Richter commissioned Andy Warhol to create most of his work and music for Dreams That Money Can Buy.
164,"Yes, Yale University"
1621,"""The Last Song"""
3001,Vatican City
618,"Egypt, Morocco, Libya, Tunisia"
2396,New York
1772,Orthodox Christianity
551,Netherlands
580,Miami Dolphins
1062,Marilyn Monroe
1708,News Corporation
2792,Joe Jonas
1886,The Last Song
3267,"Le Corbusier, Frank Lloyd Wright, and Ludwig Mies van der Rohe inspired Antoni Gaudi. Walter Gropius, Paul Klee, and Wassily Kandinsky influenced Bauhaus."
605,Seattle Seahawks
1852,"Iraq, Arabic"
1224,Chile
181,Galatasaray
220,Monaco
77,Nigeria
2123,"Abraham Lincoln did not influence Whitman's poetry as he was president during Whitman's lifetime, and his presidency number was 16."
627,Temple University
507,England
3072,Dari and Pashto
2033,Madrid
1523,Athens
190,Greek Orthodoxy
197,Scotland
1653,Belize
195,Athens
2902,"De Smet, South Dakota"
1798,Mandarin Chinese (Zhōngwén)
1644,"""The Expendables 3"""
2873,"""Valerian and the City of a Thousand Planets"""
1728,"Puerto Rico, New York"
1404,"Eusebi Güell, not the Social Democratic Federation party, inspired Antoni Gaudi."
944,Miami Dolphins
20,Christianity
820,Peru
1490,"Springfield, Illinois"
244,Wicca
226,Illinois
898,"Mecca, Saudi Arabia"
1325,"Midlothian, Scotland"
838,Miami Dolphins
2472,"Prisoner of Azkaban, Goblet of Fire, Order of the Phoenix, Half-Blood Prince"
3134,Ireland
723,Real Madrid
661,Turkey
1561,T.S. Eliot
2394,News Corp
1631,"Walt Whitman, Rupertus Wilson"
1784,Brazil
3159,"""Valerian and the City of a Thousand Planets"""
2825,Christianity
283,Denmark
2531,Kyrgyzstan
608,Walt Whitman
1210,Richard Burton
733,Canada
1171,Germany (country)
29,Islam
1367,Egypt
481,Orthodox Christianity
2155,Christianity
194,Unitarian Universalism (UU)
3506,Roy Lichtenstein
3199,No country in the Central Time Zone speaks Arabic as its official language.
2900,Indonesian is not featured in the Buffyverse.
588,Germany does not use the Danish krone as its currency.
1005,Benin
523,Barcelona
2562,Denmark
1280,"Wales, British War Office"
1617,Seattle Huskies
564,Turkey
3090,"The movie ""Big Fish"" was released on 12-10-2003, but Miley Cyrus did not appear in it."
1766,Sikhism
1209,"Belgium, a member of the EU, has the symbol of Leo Belgicus."
2874,Egypt
432,Miami Dolphins
3410,Ezra Pound
2951,"Dickens, Charles influenced Arthur Miller, who wrote the quote."
1302,Miami Dolphins
1657,Constitutional monarchy
2518,Arsenal
3221,Islam
1619,China
24,Egypt
366,Bulgaria
995,South Dakota
1876,Miami
557,"Canada does not follow Tamil Nadu Thowheed Jamath as it is a religious organization based in Tamil Nadu, India, not Canada."
887,English
1678,"""Lucy Hale's films involving the National Film Board of Canada include 'Actually, It's Love' and 'The Covenant'."""
1445,Marilyn Monroe
2819,Scotland
1414,"No, Shakespeare in Love did not influence Arthur Miller."
3031,Switzerland
1510,"""Valerian and the City of a Thousand Planets"""
2986,Constitutional monarchy
2039,Teacher
3407,Pretty Little Liars
2256,Abraham Lincoln
1558,Germany
1807,Germany
2774,The Hunger Games (2012)
3402,Arsenal FC
2953,"Godwin, William"
396,Estonia
566,China
2611,Central
2609,Tunisia
524,Ukraine
2755,"Saudi Arabia, United Arab Emirates"
192,Christianity
353,Oxford University
1930,New England Patriots
782,Real Madrid
703,David Duke did not attend any college with the smallest number of undergraduates.
3316,"University of California, Los Angeles (UCLA)"
1831,Opera House
1748,Egypt
1165,Marion County (Illinois)
1464,1000016667190
3069,371229
793,Not provided in the context.
2060,"COE, MOMOSCOÉE"
1497,Nigeria
104,Walt Whitman
2103,Abraham Lincoln
993,"Pittsburg Landing, Tennessee"
3446,Walt Whitman
1593,Argentina
1954,Tennessee
1721,Los Angeles City Hall
1405,"Chile, Peru, Argentina, Brazil"
824,"Manchester City (latest founded), Arsenal (most FA cups)"
1259,News Corporation (1979)
1789,J. Edgar Hoover
1103,Hannah Montana: The Movie
1060,Hungary
1186,Louisiana State University
1613,Hungary
3140,Littleton City Hall
921,"Jean-Michel Basquiat, Andy Warhol"
1434,Mali
2957,Georgetown University
2931,George Washington University
769,Abraham Lincoln
1193,Mongolia
1797,Wanderers FC (1877)
3355,Egypt
1144,"""SoH"""
1346,"Malta, Portugal"
721,Chelsea FC
1579,"Egypt, Saudi Arabia"
2189,"Writer, prior to leading a religious organization."
1327,"Germany, Austria, Switzerland"
1214,Montreal Canadiens (1892)
929,Malta
2149,Nick Jonas
1213,Khafre Pyramid
757,Albania
1411,Harvard University
1715,Germany
3511,"Manchester United, as it was founded in 1878. Real Madrid was founded in 1902. Juventus was founded in 1897."
1108,Villarreal CF
996,"""Battleship (2012)"""
3282,Radcliffe College (1879)
2979,Temple University
1097,University of Giessen
1706,Louisiana State University
1504,"""Cadaver"""
865,Missouri
1087,Egypt
665,7
938,Greece (G) has the largest ISO numeric (3) among the countries in the Mediterranean.
1306,Brazil
767,Walt Whitman
2297,Liechtenstein
736,University of Arkansas (1871)
1821,John Quincy Adams
3040,Temple University
2454,Mali (223)
1591,Iowa State University
1505,Kevin Jonas
1872,New England Patriots
1475,2 (Chile)
1875,Walt Whitman
1679,Czech Republic
3376,Nigeria
2381,"China, India"
1364,Liechtenstein
1632,"Egypt (818), Saudi Arabia (682), Algeria (165)"
1500,"Mongolia, Russia"
3387,"Camp Rock, Step Up"
1620,Garfield
1914,Camp Rock (2008)
1192,"Bolivia, Chile"
3320,"Yemen (YT), Djibouti (DJ), Algeria (DZ), Tunisia (TN), Morocco (MA), Mauritania (MR), Iraq (IQ), Jordan (JO), Palestine (PS), Sudan (SD), Libya (LY), Somalia (SO), Lebanon (LB), Oman (OM), United Arab Emirates (AE), Kuwait (KW), Saudi Arabia (SA), Syria (SY), Egypt (EG), Bahrain (BH)

Answer: Djibouti (DJ)"
1637,Nigeria
1710,Prado Museum
2959,"United States (1), United Kingdom (44)"
1303,"Weston, Massachusetts"
1153,"Wisconsin, Iowa, and South Dakota, the states Laura Ingalls lived in, adopted their state symbols in the following order: Wisconsin (1848), Iowa (1846), and South Dakota (1889). The earliest adapted state symbol was Wisconsin's badger."
3082,Stephen Douglas started his political career first.
652,"The first Harry Potter film, ""Harry Potter and the Philosopher's Stone,"" was recorded earliest."
1549,Estonia
1056,Downtown Littleton has the lowest population in Littleton.
660,Los Angeles (1570402)
1070,New York City
2898,Bolivia (calling code 591)
3254,Temple University
1901,7
2507,"Ronald Reagan, Richard Nixon"
2261,Miami Dolphins
