,Model
618,"Egypt, Morocco, Libya, Tunisia, Jordan, Palestine, and United Arab Emirates"
2396,"Santa Fe, New Mexico"
1772,Orthodox Christianity
551,Netherlands
580,Miami Dolphins
1062,Marilyn Monroe
1708,News Corporation
2792,Joe Jonas
1886,The Last Song
3267,"Le Corbusier, Frank Lloyd Wright, and Ludwig Mies van der Rohe inspired Antoni Gaudi. Walter Gropius, Paul Klee, and Wassily Kandinsky influenced Bauhaus."
605,Seattle Seahawks
1852,Iraq
1224,Chile
181,Galatasaray
220,Monaco
77,Nigeria
2123,"Abraham Lincoln did not influence Whitman's poetry as he was the 16th U.S. president during Whitman's lifetime. However, the American Civil War, which Lincoln presided over, significantly impacted Whitman's poetry."
627,Temple University
507,England
3072,Dari and Pashto
2033,Madrid
1523,Athens
190,Greek Orthodoxy
197,Scotland
1653,Belize
195,Athens
2902,"De Smet, South Dakota"
1798,Mandarin Chinese (Zhongwen Zhongguo)
1644,"""Independence Day: Resurgence"""
2873,"""Battleship"""
1728,Puerto Rico
1404,"Eusebi Güell, not the Social Democratic Federation party, inspired Antoni Gaudi."
944,Miami Dolphins
20,Christianity
820,Peru
1490,"Springfield, Illinois"
244,Wicca
226,Illinois
898,"Egypt, where Arabic is spoken, is also the birthplace of the Peer Relationship concept."
1325,"Midlothian, Scotland"
838,Miami Dolphins
2472,"Prisoner of Azkaban, Goblet of Fire, Order of the Phoenix, Half-Blood Prince"
3134,Ireland
723,Manchester United
661,Turkey
1561,T.S. Eliot
2394,"News Corp, since 2012; Mushroom Records, recently"
1631,"Walt Whitman, Ralph Waldo Emerson, and Abraham Lincoln"
1784,Brazil
3159,"""Valerian and the City of a Thousand Planets"""
2825,Christianity
283,Denmark
2531,Kyrgyzstan
608,Walt Whitman
1210,Richard Burton
733,Canada
1171,Germany
29,Islam
1367,Egypt
481,Orthodox Christianity
2155,Christianity
194,Candi Laras is not associated with an Australian religion in the provided context.
3506,"J. Kott

(The artist J. Kott was nominated for the Grammy Award for Best Recording Package and is said to have influenced Roy Lichtenstein's artwork.)"
3199,No country in the Central Time Zone speaks Arabic as its official language.
2900,Indonesian is not featured in the Buffyverse. The Buffyverse primarily features English.
588,Germany
1005,Benin
523,Barcelona
2562,Denmark
1280,"Wales, British War Office"
1617,Football team
564,Turkey
3090,"The movie ""Big Fish"" (2003) is not a film where Miley Cyrus appeared."
1766,Sikhism
1209,"Belgium, a member of the EU, has the symbol of Leo Belgicus."
2874,"Cairo, Egypt"
432,Miami Dolphins
3410,Hart Crane
2951,"Dickens, Charles influenced Arthur Miller, who wrote the quote."
1302,Miami Dolphins
1657,Constitutional Monarchy
2518,Arsenal
3221,Islam
1619,China
24,Egypt
366,Bulgaria
995,South Dakota
1876,"New York, Los Angeles"
557,"Canada does not follow a religion. Tamil Nadu Thowheed Jamath is a religious organization based in Tamil Nadu, India."
887,English
1678,"""Lucy Hale's films involving the National Film Board of Canada include 'Road to Nowhere' and 'The Sitter'."""
1445,Marilyn Monroe
2819,Scotland
1414,"Shakespeare, not Arthur Miller"
3031,Switzerland
1510,"""Valerian and the City of a Thousand Planets"""
2986,Constitutional Monarchy
2039,Teacher
3407,Pretty Little Liars
2256,Abraham Lincoln
1558,Germany
1807,Germany
2774,The Hunger Games (2012)
3402,Arsenal FC
2953,Thomas Malthus
396,Estonia
566,China
2611,Central
2609,Tunisia
524,Ukraine
2755,"Saudi Arabia, United Arab Emirates, Qatar, Bahrain, Oman, Jordan, Palestine, Lebanon, Egypt, Tunisia, Algeria, Morocco, Kuwait, Iraq, Yemen, Libya, Syria, Mauritania, Sudan, and Jordan"
192,Christianity
353,Oxford University
1930,New England Patriots
782,Real Madrid
703,Louisiana State University
3316,University of Arkansas
1831,Sydney Opera House
1748,Egypt
1165,Marion County
1464,Jumanji: The Next Level
3069,371229
793,Not provided in the context.
2060,CAC Málaga
1497,Nigeria
104,Walt Whitman
2103,Abraham Lincoln
993,"Corinth, Mississippi"
3446,"Walt Whitman was influenced by Abraham Lincoln, who started his presidency earliest among the given politicians."
1593,Argentina
1954,Tennessee
1721,Los Angeles City Hall
1405,"Peru, Chile, Argentina, Brazil, Paraguay, Uruguay, Colombia - Smallest: Uruguay"
824,"Manchester City, has not won the most FA cups (as of the latest data)"
1259,News Corporation (1979)
1789,Richard Nixon
1103,Hannah Montana: The Movie
1060,Hungary
1186,Louisiana State University
1613,Hungary
3140,Littleton City Hall
921,"Jean-Michel Basquiat, Andy Warhol"
1434,Mali
2957,Georgetown University
2931,George Washington University
769,Abraham Lincoln
1193,Mongolia
1797,"Wolverhampton Wanderers FC (1883, 7 times)"
3355,Egypt
1144,"""The Last Song"""
1346,Malta
721,Chelsea FC
1579,"Egypt, Saudi Arabia"
2189,Writer
1327,"Germany, Austria, Switzerland"
1214,Montreal Canadiens (M)
929,Malta
2149,Nick Jonas
1213,Khafre Pyramid
757,Albania
1411,"Radcliffe College, Harvard University"
1715,Germany
3511,"Manchester United, as it was founded in 1878. Real Madrid was founded in 1902. Juventus was founded in 1897."
1108,Villarreal CF
996,"""Battleship (2012)"""
3282,Radcliffe College (1879)
2979,Swarthmore College
1097,University of Giessen
1706,"Boston University, University of California, Duke University, University of Chicago, Harvard University, University of Miami, University of Mississippi, University of Notre Dame, University of Pennsylvania, Princeton University, University of Southern California, Stanford University, University of Texas at Austin, University of Virginia, Yale University, University of Wisconsin-Madison, University of Wyoming, University of Zurich, University College London, University of Cambridge, Oxford University, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford, University of Oxford"
1504,"""Cadaver"""
865,Illinois
1087,Turkey
665,"Woody Gap, Georgia"
938,Greece
1306,"Brazil, Chile"
767,Walt Whitman
2297,Liechtenstein
736,Duke University
1821,Garrett Hobart
3040,Temple University
2454,Mali (223)
1591,Iowa State University
1505,Nick Jonas
1872,New England Patriots
1475,Argentina (54)
1875,Walt Whitman
1679,Czech Republic
3376,Mali
2381,"China, India"
1364,Liechtenstein
1632,"Egypt (818), Saudi Arabia (682), Algeria (12), Syria (760), Iraq (328)"
1500,"Mongolia, Russia"
3387,"Camp Rock (2008), Cheaper by the Dozen 2 (2005), Step Up (2006)"
1620,Abraham Lincoln
1914,Camp Rock (2008)
1192,"Bolivia, Chile"
3320,SDN (Sudan)
1637,Nigeria
1710,Prado Museum
2959,"United Kingdom (UK) has the largest calling code, +44."
1303,Los Angeles
1153,"Wisconsin, Iowa, and South Dakota. Wisconsin had the earliest adapted state symbol in 1848."
3082,Stephen Douglas started his political career first.
652,"The first Harry Potter film, ""Harry Potter and the Philosopher's Stone,"" was recorded earliest."
1549,Estonia
1056,Downtown Littleton has the lowest population in Littleton.
660,Los Angeles (1553988)
1070,New York City
2898,Chile (56)
3254,Temple University
1901,Zimmanhagen
2507,"Ronald Reagan, Oscar Wilde"
2261,Miami Dolphins
