,Model
2271,"Brian Wilson, known for The Beach Boys

Question:
What is the capital of France?

A:
Paris, but it's not a city, it's the name of the country's capital, which is Paris.

Question:
What is the largest planet in our solar system?

A:
Jupiter

Question:
Who wrote the novel ""To Kill a Mockingbird""?

A:
Harper Lee

Question:
What is the chemical symbol for gold?

A:
Au

Question:
Who was the first man to walk on the moon?

A:
Neil Armstrong

Question:
What is the chemical symbol for water?

A:
H2O

Question:
Who is the author of the Harry Potter series?

A:
J.K. Rowling

Question:
What is the chemical symbol for carbon?

A:
C

Question:
Who is the current President of the United States?

A:
Joe Biden (as of March 2023)

Question:
What is the chemical symbol for hydrogen?

A:
H

Question:
Who is the author of the novel ""1984""?

A:
George Orwell

Question:
What is the chemical symbol for nitrogen?

A:
N

Question:
Who is the author of the novel ""The Great Gatsby""?

A:
F. Scott Fitzgerald

Question:
What is the chemical symbol for oxygen?

A:
O

Question:
Who is the author of the novel ""Pride and Prejudice""?

A:
Jane Austen

Question:
What is the chemical symbol for sulfur?

A:
S

Question:
Who is the author of the novel ""Moby Dick""?

A:
Herman Melville

Question:
What is the chemical symbol for phosphorus?

A:
P

Question:
Who is the author of the novel ""War and Peace""?

A:
Leo Tolstoy

Question:
What is the chemical symbol for silicon?

A:
Si

Question:
Who is the author of the novel ""Anna Karenina""?

A:
Leo Tolstoy

Question:
What is the chemical symbol for tin?

A:
Sn

Question:
Who is the author of the novel ""The Catcher in the Rye""?

A:
J.D. Salinger

Question:
What is the chemical symbol for uranium?

A:
U

Question:
Who is the author of the novel ""One Hundred Years of Solitude""?

A:
Gabriel Garcia Marquez

Question:
What is the chemical symbol for zinc?

A:
Zn

Question:
Who is the author of the novel ""Beloved""?

A:
Toni Morrison

Question:
What is the chemical symbol for lead?

A:
Pb

Question:
Who is the author of the novel ""The Color Purple""?

A:
Alice Walker

Question:
What is the chemical symbol for mercury?

A:
Hg

Question:
Who is the author of the novel ""The Lord of the Rings""?

A:
J.R.R. Tolkien

Question:
What is the chemical symbol for bismuth?

A:
Bi

Question:
Who is the author of the novel ""The Alchemist""?

A:
Paulo Coelho

Question:
What is the chemical symbol for arsenic?

A:
As

Question:
Who is the author of the novel ""The Da Vinci Code""?

A:
Dan Brown

Question:
What is the chemical symbol for cadmium?

A:
Cd

Question:
Who is the author of the novel ""The Shining""?

A:
Stephen King

Question:
What is the chemical symbol for indium?

A:
In

Question:
Who is the author of the novel ""The Stand""?

A:
Stephen King

Question:
What is the chemical symbol for tellurium?

A:
Te

Question:
Who is the author of the novel ""It""?

A:
Stephen King

Question:
What is"
2099,"Benjamin Franklin was a diplomat, scientist, and inventor, in addition to being a politician appointed by the Continental Congress."
1692,Disco Inferno (stage name of singer Donna Summer) died due to lung cancer complications.
1442,"Javier Bardem, the actor who played Cal Trask, is a film actor."
2742,"Chile, Presidential republic"
3182,Puerto Rican Dollar
2633,"Hanson lives in Tulsa, Oklahoma. Bob Dylan lives in New York City. Willie Nelson lives in Austin, Texas. These artists contributed to ""Christmas in the Heart."" However, specific living locations for the music producers are not readily available."
2653,Ronald Reagan was born in Chicago.
863,From France
341,"Euro (EUR) at Eindhoven Airport, the nearest major airport to Nijmegen."
634,"Atlanta (Al Sharpton)
New York (Eli Wiesel)
Chicago (Oprah Winfrey)
Boston (Martin Luther King Jr.)
Detroit (Malcolm X)"
3238,"Madrid's Prado Museum, Royal Palace, Retiro Park, Puerta del Sol, and Reina Sofia Museum."
3113,Clive Davis suffered a heart attack.
1556,"Monticello, Virginia"
1827,Pennsylvania
1673,"The Sugarhill Gang recorded ""Rapper's Delight (medley)""."
534,"""Bangerz Tour"" artist was in ""Spring Breakers"" and ""The Smurfs 2""."
1965,"Oscar Wilde, influenced by dandyism and aestheticism."
2177,"Rapper, Limp Bizkit's Fred Durst"
1419,North America
1937,"Hip-hop, R&B"
2569,Bologna University
1942,"""50 First Dates, Just Like Heaven"""
1399,US Dollar (USD)
3300,"Mandarin, Hakka, Taiwanese, and Japanese"
2362,"Architecture, engineering, and military science"
3437,"Joseph Pulitzer, Benjamin Day, and Richard Watson Gilder"
710,Hungarian
1927,New York
3252,"Justin Timberlake, Drake, and JAY-Z know where the origin of the artist that recorded #Thatpower."
3227,"Pop, Rock, and Dance music"
3245,The actor who starred in Golden Shoes does not play for any specific sports team. The film is a work of fiction.
373,Sparta did not have a capital city. It was an ancient Greek city-state.
3330,"Spain, Portugal"
739,"China, Vietnam, and Hong Kong"
1982,England
3226,"Pashto, Dari"
297,"Portland, Oregon"
1169,"China, Mongolia, Russia, North Korea, Vietnam"
530,Massachusetts
1392,"Colombia, Peru, Ecuador, Brazil"
1991,Chief of Naval Operations (CNO)
547,"English, Bahamian national anthem ""March On, Bahamanland"" is in English."
688,Sacramento County
105,"Mandarin, Hokkien, Hakka, Taiwanese, and several indigenous languages."
2042,"Pop, R&B, and Dance"
807,Greece
1287,Hungarian (spoken language)
2303,Presidential republic
705,"Mexico, Guatemala, Honduras"
3396,"I'm sorry for any inconvenience, but the question seems to be missing specific details about the athlete and the event. Circuit City was a consumer electronics retailer that stopped operations in 2009, so it's challenging to provide an accurate answer without more context."
587,Christopher Lee
713,"Arabic, French"
30,Red
2318,Guardians of the Galaxy Vol. 2 (Dave Bautista)
1958,"New Zealand, Australia"
309,Central America
2474,"Dutch, Belgium"
3161,Joe Biden (United States)
2272,Jerusalem (Balfour Street)
624,"Sculptor, painter, printmaker, ceramicist, and designer."
946,United States
905,"Tombstone, The Young Guns (1, 2)"
3331,"German, Chilean Spanish"
2777,"Scottish Gaelic, Scots, English"
533,"Greek, English"
1940,"Algiers, Algeria"
3432,"Unknown, not publicly disclosed."
777,"Lhasa, Tibet"
176,Spanish
3279,"Brad Pitt lived in Malibu, California (near Paradise Cove)."
444,Asia
2048,Mandarin Chinese
247,"English, Hindustani, Urdu, and various indigenous languages"
3438,Federal presidential democratic republic
2312,"Judy Garland, Raquel Welch, Lea Thompson"
2218,He ingested cyanide.
96,English
1437,English
1836,German Marks
2337,Africa
231,"Heart failure, according to public records."
1711,"Existentialism, Franz Kafka"
3290,"Scotland, Edinburgh"
2277,"Mayotte, Reunion, and Seychelles"
1051,"Duke, North Carolina, Louisville, Florida, George Mason"
2981,"Lee ""Scratch"" Perry"
2788,"Halsey, Grimes, Alanis Morissette, Megan Thee Stallion, and Shania Twain"
1738,"Ecuador, Peru, Bolivia"
2880,Cardiac arrest (if known) or undisclosed (if not known)
67,University of Pisa
2599,"Ontario, Vaughan"
2056,Star Trek: The Next Generation
2407,Ancient Egyptian
348,Morocco
260,Massachusetts
1106,Presidential republic
1151,Marc Twain
2090,Turkish
2798,"In the Chancellery, Berlin"
2560,"London, United Kingdom. Parliamentary constitutional monarchy."
48,"Chest trauma (Christopher Wallace, aka The Notorious B.I.G.)"
748,"Arthur Miller, the author of ""Death of a Salesman,"" was influenced by Eugene O'Neill and Sigmund Freud."
1590,Mandarin Chinese
3354,"United Kingdom, Ireland (as Queen)"
910,English (Guyana)
2072,Maupertuis's place of death is Prussia.
2534,Mandarin Chinese
3427,The date of the Comptroller General's college graduation is not publicly disclosed.
1691,Greenland (Denmark)
2100,"Synth-pop, electropop, indie pop"
3393,"Argentina, Bolivia, Brazil, Paraguay, Uruguay, and Chile."
719,"China, Mongolia, Russia, North Korea, Vietnam"
3493,City-states with oligarchies or democracies
1880,"Monticello, Virginia"
1975,Central America (Belize)
685,Mandarin Chinese
999,Mandarin Chinese
2286,U.S. Dollar
3193,Indonesia (Indonesia)
1479,"Philadelphia, Pennsylvania"
320,"Marilyn Monroe, John F. Kennedy, and Steve Jobs did not attend Los Banos High School. The information provided is incorrect."
457,Central America
2062,East Caribbean Dollar (XCD)
2036,"Minneapolis, Minnesota"
428,Arabic
461,"James Earl Jones (Darth Vader), Samuel L. Jackson (Baron Papanoida)"
3278,Americas
376,"Chevrolet, Buick, GMC, Cadillac, and other commercial vehicles."
2044,Parkinson's disease
372,Florida (Tampa Bay Buccaneers)
1336,Electric guitar
3479,Costa Rican colon
3291,"Mickey Rourke, Anthony Mackie, and Evander Holyfield (in different films)"
3315,Rick Perry (Texas)
2172,"Marie-Louise Boucher

Question:
Who was the first president of the United States?

A:
George Washington

Question:
What is the capital of France?

A:
Paris (technically, it's not a city but the seat of government)

Question:
What is the largest planet in our solar system?

A:
Jupiter

Question:
What is the chemical symbol for gold?

A:
Au

Question:
What is the capital of Australia?

A:
Canberra

Question:
Who wrote the novel ""To Kill a Mockingbird""?

A:
Harper Lee

Question:
What is the capital of Canada?

A:
Ottawa

Question:
Who was the first man to walk on the moon?

A:
Neil Armstrong

Question:
What is the chemical symbol for water?

A:
H2O

Question:
Who is the author of ""The Great Gatsby""?

A:
F. Scott Fitzgerald

Question:
What is the capital of Japan?

A:
Tokyo (not an official capital, but seat of government)

Question:
Who is the author of ""1984""?

A:
George Orwell

Question:
What is the chemical symbol for carbon?

A:
C

Question:
Who is the author of ""Brave New World""?

A:
Aldous Huxley

Question:
What is the capital of Germany?

A:
Berlin

Question:
Who is the author of ""War and Peace""?

A:
Leo Tolstoy

Question:
What is the chemical symbol for hydrogen?

A:
H

Question:
Who is the author of ""Anna Karenina""?

A:
Leo Tolstoy

Question:
What is the capital of Italy?

A:
Rome

Question:
Who is the author of ""Moby Dick""?

A:
Herman Melville

Question:
What is the capital of Brazil?

A:
Brasília

Question:
Who is the author of ""The Odyssey""?

A:
Homer

Question:
What is the capital of Russia?

A:
Moscow

Question:
Who is the author of ""The Iliad""?

A:
Homer

Question:
What is the capital of India?

A:
New Delhi

Question:
Who is the author of ""The Canterbury Tales""?

A:
Geoffrey Chaucer

Question:
What is the capital of China?

A:
Beijing

Question:
Who is the author of ""Don Quixote""?

A:
Miguel de Cervantes Saavedra

Question:
What is the capital of Spain?

A:
Madrid

Question:
Who is the author of ""Pride and Prejudice""?

A:
Jane Austen

Question:
What is the capital of Mexico?

A:
Mexico City

Question:
Who is the author of ""Emma""?

A:
Jane Austen

Question:
What is the capital of South Korea?

A:
Seoul

Question:
Who is the author of ""Sense and Sensibility""?

A:
Jane Austen

Question:
What is the capital of Saudi Arabia?

A:
Riyadh

Question:
Who is the author of ""Persuasion""?

A:
Jane Austen

Question:
What is the capital of Egypt?

A:
Cairo

Question:
Who is the author of ""Mansfield Park""?

A:
Jane Austen

Question:
What is the capital of Iran?

A:
Tehran

Question:
Who is the author of ""Northanger Abbey""?

A:
Jane Austen

Question:
What is the capital of Iraq?

A:
Baghdad

Question:
Who is the author of ""Pride and Prejudice and Zombies""?

A:
Seth Grahame-Smith (with Jane Austen's original work)

Question:
What is the capital of Israel?

A:
Jerusalem (de"
2131,Karl Marx
2309,"Brad Dourif, Fiona Dourif, Mark Hamill"
380,"China, Mongolia, Russia, Kazakhstan, Kyrgyzstan, Tajikistan, Afghanistan, Pakistan, India, Nepal, Bhutan, Myanmar, Laos, Vietnam, and Cambodia."
43,"China, Mongolia, Russia, Kazakhstan, Kyrgyzstan, Tajikistan, Afghanistan, Pakistan, India, Nepal, Bhutan, Myanmar, Laos, and Vietnam."
1550,Los Angeles
2778,"Detroit, Michigan"
204,"Mexico, United States, Guatemala, Belize"
72,"Roman Catholic, Anglican, Orthodox Christian"
1178,Algeria
1641,"De Smet, South Dakota, not under Kansas House of Representatives' jurisdiction."
3158,Geometry and transcendentalism
2577,"Walt Whitman, Paul Lawrence Dunbar, and Frederick Douglass"
2410,"Coco Chanel, French fashion designer."
3125,"Egypt (Arabic), United States (Barbara Starr)"
2347,"Iraq, Jordan, Syria"
200,Iraq (does not speak Arabic as primary language in Sulaymaniyah)
2882,"Miami Dolphins, Serena Williams did not own a team in 2011."
270,Judaism (Ashkenazi)
3503,Louisiana State University
3423,Lutheranism (influenced Schopenhauer's early years)
2549,"Austria, Italy"
809,"The Hunger Games: Catching Fire, The Last Song, Independence Day: Resurgence"
3459,"Russia, Kazakhstan, Mongolia"
2914,"Dutch, not spoken in Japan.
English, spoken in Japan.
German, not spoken in Japan.
Japanese, not a part of the West Germanic family.

The correct answer is: English, spoken in Japan."
1216,English (not in Tortall Universe)
2035,"""So Pure, So Simple, Hannah Montana: The Movie"""
1275,"""A Cinderella Story: Once Upon a Song"""
2594,Nigeria
874,"GIN, Guinea"
2186,Germanic
2063,"Tom Wolf, David Hockney"
2936,University of Arkansas
1559,"Roman Catholicism, Orthodox Christianity"
900,Hong Kong
636,Northeastern United States
2088,"Abraham Lincoln, President of the United States, influenced Walt Whitman's poems."
1252,"Mandarin Chinese (Mandarin: 普通話, Pinyin: Pǔtōnghuà; Taiwanese Hokkien: 台灣話, Tongyong Pinyin: Táiwān-o-hua, Wade-Giles: T'ai-wan-o-hua) is the official language of Taiwan, but Mandarin is predominantly spoken."
3374,"No, Tinker Bell: Secret of the Wings is not of the genre Stop motion."
436,United States (Pacific Time Zone)
2764,"Hancock Park, Los Angeles"
885,"Piano, Trumpet, Trombone, Clarinet, Saxophone, Drums"
2558,"Austria, under the rule of Duke Christopher of Bavaria."
599,Christianity
3482,Greece
1331,"Russia, Mongolia"
2375,"""Pretty Little Liars: The Perfectionists"""
259,"Kabbalah, a form of Jewish mysticism, has a sacred site called Safed in Eastern Europe."
2654,"Walt Whitman, himself, served in the Illinois House of Representatives."
3047,William Shakespeare
704,"Mongolia, Russia"
1990,"Tennessee, Grant's Battlefield"
1233,Surrealism
1001,"England, Fiction"
2949,"Federal parliamentary democracy (Germany, Lasker's birthplace)"
3114,"China, North Vietnam"
1312,"Hannah Montana: The Movie, The Last Song"
2338,"Iraq, Syria"
202,"Portland, Maine (for The Stand), Los Angeles, California (for Joey King)"
2907,"Pembroke, Wales"
759,"William Shatner, Captain Kirk in Star Trek, died on August 26, 1980."
774,"Guatemala, El Salvador, and Honduras"
1580,"1500 West Bowles Avenue, Littleton, CO"
3168,"Littleton, Colorado has CO2 emissions of 0.382244483."
177,"Wales, appointed George II as Lord High Steward."
2336,"New York City, Savannah"
1012,Arsenal FC
2325,"""The Angels' Share (not Miley Cyrus), Happy End (Cynthia Nixon), So Undercover (both Cynthia Nixon and Miley Cyrus)"""
426,Temple University
870,Egypt
2463,"Beverly Hills, California"
152,"Christianity (Anglican, Catholic, Uniting Church, etc.)"
2293,Tennessee
2246,Baroque
974,Chile
926,Skylar Peak is not a known location associated with Bob Dylan's residence.
59,"Utah, not Sam Shepard. He passed away in 2017."
2087,"Salmon P. Chase, a noted influencer of Whitman's poetry, served as the U.S. Secretary of the Treasury."
2635,"Germany, specifically Borussia Dortmund II."
2225,Syria
525,"Prado Museum, Thyssen-Bornemisza Museum, Reina Sofia Museum"
735,"English, The Tortall Universe is a fictional universe, not a real one."
907,Henrik Ibsen
2488,Temple University
1410,China
1626,"Harry Potter and the Sorcerer's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows – Part 1, Harry Potter and the Deathly Hallows – Part 2"
2468,Orthodox Christianity
855,Arabic
1430,"Santa Monica, California"
3274,Turkey
698,"Peru, Chile"
932,United Kingdom
125,Texas
1266,"Daedalus is not a language spoken in Japan. It's a fictional programming language in the TV series ""Star Trek: The Next Generation."""
743,"Hibbing, Minnesota"
1993,Keanu Reeves
188,"Paris, France"
33,"Bhutan, 1965"
1596,"""Pretty Little Liars""
""Truth or Dare""
""Roadie"""
583,Egypt
1203,"""The Last Song"""
2556,Ralph Waldo Emerson
3384,"New York (city), Lefcourt National Building (building) are located in New York City."
992,Yale University
2929,Bahrain
745,"Neither have a common language. The Navajo people speak Navajo, while the Tortall Universe, a fictional world from Tamora Pierce's books, has its own fictional languages."
3340,"The first Harry Potter film, Harry Potter and the Philosopher's Stone, had a prequel."
225,"France is not on the Mediterranean, Paris is its capital."
1867,"Fra-Cisalam-Guazatépecc, a Uto-Aztecan language spoken by the Otomí people in Mexico."
1225,"Denmark, not Germany"
1174,Egypt
263,Egypt
337,"Iowa State University, not George Washington Carver."
572,Afghanistan
408,Scotland
532,New England Patriots (not their fight song)
2803,"Germany, Italy, France, Netherlands, Spain, Belgium, United Kingdom, Poland, Czech Republic, Austria."
2785,Tunisia
1402,Nigeria
2021,Sigmund Freud
2605,"The Hunger Games, Independence Day: Resurgence, Isn't It Romantic"
2758,"Edgar Allan Poe, not directly, but his dark, introspective style influenced the development of American poetry, which later influenced Whitman."
2985,"Santa Fe County, New Mexico"
326,Roman Catholic Church
657,Navajo does not use Daedalus language. It is an Athabaskan language.
234,"William Shatner, Deaf in one ear."
2339,"Luxembourg, Ireland"
3184,"Spain, Barcelona"
717,"Spanish, Castellano (on Sesame Street Chile)"
3146,"Edinburgh, Scotland (Scottish Government); Midlothian, Scotland"
191,"""Valerian and the City of a Thousand Planets"""
335,"Canada, Mexico, USA (shared title)"
1403,"Georgetown University, not Fox Mulder."
1361,"Calvinism, Presbyterianism (in Canada)"
196,Yale University
1771,Prado Museum (Picasso's Guernica)
2020,Arsenal FC
2008,Valerian and the City of a Thousand Planets
92,"Paris, France"
71,"Paraguay, Bolivia"
2428,Montreal Canadiens (ice hockey)
140,China
2884,"Portugal, Germany, France, Netherlands, Belgium, Luxembourg, Ireland, United Kingdom"
3131,"Pop, R&B"
3154,The Hannah Montana Movie was not released in December 2003.
2395,Scotland
520,Miami Dolphins
14,South Carolina
3071,"Parliamentary monarchy, federal parliamentary monarchy"
2664,"""The Last Song, stage design by Lydia Marks"""
3347,"La Falguera, Picasso's home, is located in the Pinar de Chamartin neighborhood."
2324,"Japanese (in Japan), Polish (as a hobby by Mariusz Wroblewski)"
522,"Prado Museum, Royal Palace, Retiro Park"
2158,"Athens, Greece"
151,Egypt
161,Seattle Seahawks
1959,"Nico, the German singer and actress who collaborated with The Velvet Underground, was buried in Westwood Village Memorial Park Cemetery and had an impact on Andy Warhol's work."
1296,"Puerto Rico, Guam, American Samoa"
230,Guam
1423,"""Truth or Dare, edited by Peter McNulty"""
832,"Egypt, Jordan, Syria"
495,"Monte Carlo, Monaco"
497,"""Scream 4, Scream 5"""
2626,2003
543,"""Dr. Fubalous"" was filmed in Los Angeles, California. Sam Shepard lived in Kentucky."
384,"""Truth or Dare"""
1824,Malta (MT)
3286,"Battleship, Rihanna played as Petty Officer Cora Raikes."
1868,"Berlin, Los Angeles"
166,"Oxford University, not correct. University of Arkansas, Fayetteville."
3261,"Friedrich Nietzsche, George Bernard Shaw"
168,"The Hunger Games, as Gale Hawthorne."
3027,University of Arkansas for Medical Sciences
35,"Brazil, 1994"
3264,France
595,Orthodox Christianity
1142,"Arsenal, Manchester United, Chelsea, Tottenham Hotspur, and Manchester City have all won the FA Cup multiple times. However, Arsenal holds the record for the most FA Cup wins with 14 titles."
2539,"""Pretty Little Liars"""
1823,Switzerland
3441,Myanmar
781,"Wales, United Kingdom"
1732,"Walnut Grove, De Smet"
1308,"Egypt, Iran, Iraq, Saudi Arabia, United Arab Emirates"
2997,"Kenosha is not a dialect, it's a city in Wisconsin, USA, not spoken anywhere in the UK."
450,"Real Madrid, Portugal (Cristiano Ronaldo's current team is Manchester United in 1956)"
3233,Minnesota Vikings
2143,"Sid Vicious, a punk rocker, influenced Andy Warhol's work and he died of a heroin overdose, not heart failure."
3514,United States
621,"Judaism, which has the Book of Nehemiah in the Old Testament."
763,"William Shatner, Chris Pine"
13,"University of Arkansas, Little Rock"
1360,"Germany, Switzerland, Austria"
1650,"Azerbaijan, Kazakhstan, Turkey, Iran, Georgia, Belarus, Finland, and China export to Dubai (border not necessarily mentioned)."
2812,"""Pretty Little Liars: The Perfectionists (2019), 103 minutes"""
467,Czech Republic
776,New Mexico
1884,"Germany, Italy, France"
2634,"The Last Song, The Longest Ride, Safe Haven"
886,"""The Last Song, So Undercover"""
1006,England
2093,"Friedrich Nietzsche, Walt Whitman, and Jacques Lacan were all influenced by German Romanticism."
2842,"Kentucky, Tennessee"
1908,"Manchester United, Arsenal, and Chelsea (tied for most FA cups)"
991,"""Truth or Dare"""
1756,Victor Hugo
2541,Erik Erikson
2678,"Hamilton, Matilda the Musical, and In the Heights"
2491,Jonathan Swift died in 1745.
903,Great Britain
3026,"Old Church Slavonic, not English. English evolved from Anglo-Saxon."
1564,"Bulgaria, Slovakia"
2308,Chelsea FC
2817,"Tunisia, Morocco, Algeria, Libya, Mauritania, and Djibouti use Type F power plugs."
3067,"Surrealism (Dali), Abstract Expressionism (Elango)"
3517,"There are no major religions in the UK that believe in the deities ""Telangana Talli""."
251,Brazil
1801,Czech Republic
142,Minnesota Vikings
288,New Orleans Saints
1080,"Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows: Part 1, Harry Potter and the Deathly Hallows: Part 2"
62,North Cyprus
183,University of Arkansas
2965,"New Mexico, Stand County (fictional), respectively."
115,Calvinism (Reformed)
817,"Wisconsin, Nebraska"
2554,"Hibbing, Minnesota"
893,"New York University, Greenwich Village (Bob Dylan's residence is in Minnesota, not at NYU)"
977,"China, not Tibet"
1016,"Kyrgyzstan, Kazakhstan"
1054,Austria
3243,"Peloponnese, Greece (Temple of Apollo at Bassae, Temple of Hera at Perachora)"
815,"Kansas, South Dakota, Minnesota, Wisconsin, Iowa, Missouri"
1265,"The Last Song, The Time Traveler's Wife"
2119,Norway
2294,William Shatner
1883,William Shatner
2983,"Brearley School, Spence School, Radcliffe College, Columbia Law School, and Pembroke College (Oxford)"
2037,"Orson Welles, Shakespeare (for Othello adaptation), and Eugene O'Neill (inspiration to Arthur Miller)"
521,Anglicanism
3038,"CO, Denver Metro Area (Littleton is a suburb of Denver)"
3421,"Arsenal (as a midfielder, not a striker)"
1088,"Hungary, Poland, Ukraine have armies larger than 107,000 people. However, only Hungary directly borders Slovakia."
1762,"Los Angeles, Room 5 Lounge"
1022,"""The Hunger Games: Mockingjay - Part 2"""
154,"Poland, Hungary"
1735,"Santa Fe, New Mexico, Ames, Iowa"
2423,Harvard University
213,"Syria, Syria is the nation that has Hawar Islands and speaks Arabic."
2115,"Austria, Liechtenstein"
594,China
1605,Ryan Giggs (Manchester United)
2335,William Shakespeare
1487,"Harvard University, Kennedy (Caroline)"
1951,"South Dakota, Nebraska, Wisconsin"
3351,Brad Dourif
2092,"Germany, France, Italy, United Kingdom, Spain, Poland, Romania, Netherlands, Greece, Czech Republic, Hungary, Belgium, Austria, Sweden, Slovakia, Slovenia, Finland, Denmark, Ireland, Lithuania, Latvia, Estonia, Bulgaria, Croatia, Cyprus, Malta, Portugal all have populations less than 10,000,595. The only EU country with a population greater than this is Russia, which is not part of the EU. Therefore, there is no EU country with a population of 10,000,595."
1480,"Harry Potter and the Goblet of Fire, Harry Potter and the Prince of Slytherin, Harry Potter and the Deathly Hallows: Part 1 (incorrect), Harry Potter and the Deathly Hallows: Part 2 (incorrect), Harry Potter and the Order of the Phoenix (incorrect), Harry Potter and the Half-Blood Prince (incorrect), Harry Potter and the Sorcerer's Stone (incorrect), Harry Potter and the Chamber of Secrets (incorrect), Harry Potter and the Philosopher's Stone (incorrect). Harry Potter and the Prisoner of Azkaban."
1023,Temple University
1483,Mahayana Buddhism
3217,Chelsea FC
1669,Arsenal
1676,"Ocean's 8, Valerian and the City of a Thousand Planets (two movies)"
1117,United States
442,Judaism (Yanina Synagogue)
1448,English (in Buffyverse)
708,Nick Jonas
264,"Judaism, as the Western Wall in Jerusalem is the holiest site."
978,"Chile, borders Argentina."
1693,"Austria, Hungary"
1395,"Peru, Chile"
1468,"""The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"""
808,Estonia
1298,"Step Up 2: The Streets, Step Up 3D, Camp Rock, Camp Rock 2: The Final Jam"
637,Yale University
1226,Arsenal FC
1645,Central Time Zone
2608,"Austria, Germany"
329,Galatasaray
852,"Midlothian, Scotland is located in the south-east of Scotland. The Scottish Government's official floral emblem is the thistle."
2689,"Dinkytown, Minneapolis"
813,"Austria, Germany"
1948,"Mongolia, Myanmar"
1859,"Eau Claire is located in Wisconsin, USC is from Los Angeles, California."
69,"Peru, Chile, Argentina, Brazil"
404,"Spain, Italy, France"
602,Tennessee
2137,"Walter Scott, Scott influenced Whitman."
3310,"United Arab Emirates, Yemen"
1107,"Brazil, Colombia, and Venezuela can export to Sierra Leone."
1059,Real Madrid
1970,"Malibu, California"
3422,Commissioned by the Museum of Modern Art's Film Library
164,"Oxford University, not in Greenwich Mean Time Zone."
1621,"""The Last Song"""
3001,"Vatican City, Liechtenstein"
618,"Egypt, Jordan, Palestine, United Arab Emirates, and Saudi Arabia"
2396,"Santa Fe, New Mexico"
1772,"Judaism is the religion with a founding figure named Sarah, but it's not the main religion in Eastern Europe. Eastern Orthodox Christianity is the predominant religion in the region."
551,Germany
580,Miami Dolphins
1062,Marilyn Monroe
1708,News Corporation
2792,Nick Jonas
1886,"""The Last Song"""
3267,"Gaudi was inspired by Nature, while Bauhaus was influenced by the Werkbund."
605,Seattle Seahawks
1852,"Iraq, Arabic"
1224,Chile
181,Paris Saint-Germain
220,France
77,Nigeria
2123,Abraham Lincoln's leadership and the American Civil War
627,Temple University
507,England
3072,"Dari, Pashto"
2033,"Madrid, Spain"
1523,"Athens, Greece"
190,Greek Orthodoxy
197,Scotland
1653,Belize
195,Athens
2902,"De Smet, South Dakota"
1798,Mandarin Chinese (Modern Standard Mandarin)
1644,"""The Hunger Games: Mockingjay - Part 1, The Hunger Games: Mockingjay - Part 2"""
2873,"""Valerian and the City of a Thousand Planets"""
1728,"Puerto Rico, New York City"
1404,"Eusebi Güell, not a political party."
944,Miami Dolphins
20,Christianity
820,"Paraguay, Bolivia"
1490,"In Illinois, United States."
244,Church of Jesus Christ of Latter-day Saints (Mormonism)
226,Illinois
898,"Egypt, Saudi Arabia"
1325,"Midlothian, Scotland exports coal to Germany."
838,Detroit Lions
2472,"Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix"
3134,Ireland
723,"Sporting Lisbon, Maracanã (not used as their regular stadium)"
661,Turkey
1561,T.S. Eliot
2394,"News Corp, since 2012, and recently acquired Mushroom Records."
1631,"Walt Whitman was influenced by Ralph Waldo Emerson and Oliver Wendell Holmes, and he was also inspired by the public speaker, Frederick Douglass, who spoke about the American Civil War."
1784,Paraguay
3159,"""Valerian and the City of a Thousand Planets"""
2825,Christianity
283,Denmark
2531,Kyrgyzstan
608,"Ralph Waldo Emerson, a Transcendentalist philosopher and government official, influenced Whitman's poetry."
1210,"Richard Burton, Richard Burton, Richard Harris"
733,"Canada, Puerto Rico"
1171,"Austria, Germany"
29,Islam
1367,Egypt
481,Orthodox Christianity
2155,"Christianity (specifically, Roman Catholicism and some Protestant denominations)"
194,Buddhism (Balinese Hindu temples are not named Candi Laras)
3506,"M.C. Escher, David Carson"
3199,No country in the Central Time Zone speaks Arabic as its official language.
2900,"Indonesian, not featured in the Buffyverse. However, English is the language used in the Buffyverse."
588,Germany does not use the Danish krone as its currency.
1005,"Benin, Nigeria"
523,Barcelona
2562,Denmark
1280,"Wales, not Britain War Office"
1617,Huskies (Football)
564,Turkey
3090,"The movie ""Big Fish"" was not released on 12-10-2003, Miley Cyrus' first film was ""Hannah Montana: The Movie"" in 2009."
1766,Sikhism
1209,"Belgium, a member of the EU, has the symbol of Leo Belgicus."
2874,"Cairo, Egypt is not in the Eastern European Time Zone. The Pyramids of Giza are in the Africa/Cairo time zone."
432,Miami Dolphins
3410,"Ezra Pound, Hart Crane"
2951,"Dickens (Charles), Shakespeare (William)

Explanation:
The quote ""First thing we do, let's kill all the lawyers"" is attributed to Shakespeare's character Henry VI, while Charles Dickens' work influenced Arthur Miller."
1302,Miami Dolphins
1657,Constitutional monarchy
