,Model
3315,"Texas, Rick Perry"
2172,Marie-Louise Boucher
2131,Friedrich Nietzsche
2309,"Brad Dourif, Peter Haskell"
380,"China, Mongolia, Russia, North Korea, Vietnam, Myanmar, Laos, India, Pakistan, Afghanistan, Nepal, Bhutan, Bangladesh."
43,"China, Russia"
1550,Los Angeles
2778,Chicago
204,"Portugal, Spain"
72,"Catholic, Anglican"
1178,Algeria
1641,Kansas
3158,"Girard Desargues' work influenced Leibniz's mathematics, which in turn influenced Whitman's poetry."
2577,Walt Whitman
2410,Coco Chanel
3125,"Arabia (Arabic is spoken there), United States (Barbara Starr was born there)"
2347,Iraq
200,"Iraq (Arabic is the official language, but Sulaymaniyah is part of the Kurdistan Region, where Kurdish is predominantly spoken)"
2882,"Miami Dolphins (K, T, B)"
270,Judaism (in Eastern Europe)
3503,Louisiana State University
3423,Unitarianism
2549,Austria
809,"The Hunger Games: Mockingjay - Part 1, The Hunger Games: Mockingjay - Part 2, Independence Day: Resurgence"
3459,"Russia, Kazakhstan, Mongolia"
2914,Dutch (Afrikaans)
1216,"English, no, Tortall Universe is fictional and has its own languages."
2035,"""The Last Song"""
1275,"""A Cinderella Story: Once Upon a Song"""
2594,Nigeria
874,"GIN (Ghana, Nigeria, Ivory Coast) - Nigeria"
2186,Germanic
2063,David Bowie
2936,University of Arkansas
1559,Catholicism
900,China
636,United States
2088,Abraham Lincoln
1252,Mandarin
3374,No
436,United States
2764,Malibu
885,"Piano, Trumpet, Trombone, Clarinet, Drums, Violin, Saxophone, Flute, Guitar"
2558,Bavaria
599,Christianity
3482,Greece
1331,Russia
2375,"""Pretty Little Liars: The Perfectionists"""
259,"Judaism (Kabbalah center in Safed, Israel is in Eastern Europe)"
2654,Walt Whitman
3047,William Shakespeare
704,Mongolia
1990,Tennessee
1233,Surrealism
1001,"England, China"
2949,Parliamentary monarchy
3114,"China, North Vietnam"
1312,"""Hannah Montana: The Movie"""
2338,Syria
202,"Las Vegas (for The Stand), Los Angeles (for Joey King)"
2907,"Pembroke, not Wales (Robert Darcy, 4th Earl of Holderness was born in Pembroke, England, not Wales, but Welsh is spoken in Pembrokeshire, Wales)"
759,William Shatner
774,"El Salvador, Guatemala, Honduras"
1580,"Littleton Downtown Station, Littleton Post Office, Littleton City Hall, Littleton Library, Littleton Civic Center, Littleton Museum, none of these locations have commercial CO2 emissions of 0.013745448."
3168,"Colorado, USA"
177,Wales
2336,New York City
1012,Arsenal FC
2325,"""The Angry Birds Movie 2"""
426,Temple University
870,Libya
2463,"Los Angeles, California"
152,Christianity
2293,Tennessee
2246,Baroque
974,Chile
926,Skylar Peak's location
59,Wyoming
2087,Salmon P. Chase
2635,Germany
2225,Syria
525,Prado Museum
735,English
907,Henrik Ibsen
2488,Temple University
1410,China
1626,"Harry Potter and the Sorcerer's Stone, Harry Potter and the Chamber of Secrets, Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows - Part 1, Harry Potter and the Deathly Hallows - Part 2"
2468,Orthodox Christianity
855,Arabic
1430,"Los Angeles County, ZC"
3274,Turkey
698,Chile
932,United Kingdom
125,Texas
1266,Not specified in the context.
743,Hibbing
1993,Keanu Reeves
188,Paris
33,Bhutan
1596,"Pretty Little Liars, A Cinderella Story, Life Sentence"
583,Egypt
1203,The Last Song
2556,Stephen Douglas
3384,"New York and Lefcourt National Building are in the same location, New York City."
992,Georgetown University
2929,Bahrain
745,Neither the Navajo people nor the Tortall Universe have a specified language in the provided context.
3340,Harry Potter and the Philosopher's Stone (S1)
225,"No country on the Mediterranean has Paris as its capital. Paris is the capital of France, which is not on the Mediterranean."
1867,"Fra-Cherokee, Fraser River Salish, and Fox (French) are the languages spoken by Native American Indians with FRA as their initials."
1225,Denmark does not speak German. Lejre Municipality is in Denmark.
1174,Egypt
263,Egypt
337,Iowa State University
572,Afghanistan
408,Scotland
532,New England Patriots
2803,"Germany, France, Belgium, Spain"
2785,Tunisia
1402,Nigeria
2021,Sigmund Freud
2605,"The Hunger Games, Independence Day: Resurgence, and Isn't It Romantic"
2758,Edgar Allan Poe
2985,Santa Fe
326,Roman Catholicism
657,"Daedalus is a fictional language, the Navajo people speak Navajo."
234,William Shatner
2339,"Germany, Austria, Luxembourg, Ireland, Belgium, Switzerland, Netherlands"
3184,"Spain (FC Barcelona, Real Madrid, and Villarreal CF are the Spanish clubs where Santi Cazorla has played)"
717,Spanish
3146,"Edinburgh, Scotland (for both)"
191,Boss Baby: Family Business
335,Mexico
1403,Georgetown University
1361,"Calvinism, practiced in Canada"
196,Yale University
1771,"Prado Museum, Reina Sofia Museum, Thyssen-Bornemisza Museum"
2020,Manchester United
2008,"""Valerian and the City of a Thousand Planets"""
92,Paris
71,Paraguay
2428,Montreal Canadiens (Hockey)
140,China (Sichuan)
2884,"Germany, Netherlands, United Kingdom, France, Portugal, Spain"
3131,Pop
3154,There is no movie in the given context that stars Miley Cyrus and was released in December of 2003.
2395,Scotland
520,Miami Dolphins
14,South Carolina
3071,"Monarchy, Federal Republic"
2664,"""The Last Song, stage design by Lydia Marks"""
3347,Pinar de Chamartin is located in Picasso's home in Madrid.
2324,"Japanese, Polish (hobby)"
522,"Prado Museum, Royal Palace, Retiro Park"
2158,Athens
151,Egypt
161,Seattle Seawolves
1959,"Marilyn Monroe, Charles Chaplin"
1296,California
230,Guam
1423,"""Pretty Little Liars"" (edited by Peter McNulty, Lucy Hale starred in it)"
832,"Egypt, Israel"
495,Switzerland
497,"""Scream 5"""
2626,2003
543,"""Dr. Fubalous"" was filmed in Los Angeles, Sam Shepard lived in New York City."
384,"""Truth or Dare"""
1824,Albania
3286,Battleship
1868,"Berlin, Los Angeles"
166,Harvard University
3261,John Milton
168,The Hunger Games
3027,University of Arkansas
35,Brazil
3264,France
595,Orthodox Christianity
1142,"Arsenal, Chelsea"
2539,"""Killers"""
1823,Switzerland
3441,Myanmar
781,Wales
1732,"De Smet, South Dakota"
1308,Iran
2997,"English (Kenosha is not a dialect, it's a city in the United States)"
450,"Real Madrid, Portugal"
3233,Minnesota Vikings
2143,Died of heart failure: Sidney Berger
3514,United States
621,Judaism
763,William Shatner
13,George Washington University
1360,Germany
1650,"China, Kazakhstan, Turkey"
2812,"""Pretty Little Liars"" (TV series, not a movie) is 103 minutes long, but Lucy Hale played in it, not a specific movie."
467,Czech Republic
776,New Mexico
1884,Germany
2634,"The ""Last Song"" features a story written by Nicholas Sparks and actor Liam Hemsworth."
886,"The Hannah Montana Movie, Hannah Montana: The Movie"
1006,Scotland
2093,"Walt Whitman, Jacques Lacan"
2842,"Los Angeles, California"
1908,Manchester United
991,"""Kill the Messenger"""
1756,Charles Baudelaire
2541,Elia Kazan
2678,"Jamie Lloyd (nominee) was influenced by Tina Turner's life for the musical ""Tina: The Tina Turner Musical"""
2491,"Jonathan Swift passed away in 1745. Therefore, he did not do anything until the year 1805."
903,Great Britain
3026,English language has not evolved from any Church Slavonic language.
1564,Bulgaria
2308,Chelsea FC
2817,"Tunisia, Libya, Algeria, Morocco, Mauritania, Sudan, Yemen, and Iraq use Type F power plugs."
3067,"Surrealism (for Salvador Dali), Abstract Expressionism (for Mikil Elango)"
3517,"There are no major religions in the UK that believe in the deities ""Telangana Talli""."
251,Brazil
1801,Czech Republic
142,Minnesota Vikings
288,New Orleans Saints
1080,"Harry Potter and the Prisoner of Azkaban, Harry Potter and the Goblet of Fire, Harry Potter and the Order of the Phoenix, Harry Potter and the Half-Blood Prince, Harry Potter and the Deathly Hallows: Part 1, Harry Potter and the Deathly Hallows: Part 2"
62,Turkey
183,University of Arkansas
2965,"New Mexico, not confirmed for JoJo's Bizarre Adventure."
115,"Heritage Netherlands Reformed Congregations follow the Protestant faith, not a specific Eastern European religion."
817,Wyoming
2554,Minneapolis
893,New York
977,China (not specified as brewing Harbin beer)
1016,Kazakhstan
1054,Austria
3243,"Delphi, Greece"
815,"Kansas, Minnesota, Wisconsin, South Dakota, Iowa"
1265,The Last Song
2119,Norway
2294,William Shatner
1883,William Shatner
2983,Brearley School
2037,William Shakespeare
521,Anglicanism
3038,Arapahoe County
3421,Arsenal
1088,Hungary
1762,"Los Angeles (is the home of Joey King) and Nashville (boasts the ""Room 5 Lounge"")."
1022,The Hunger Games: Mockingjay - Part 2
154,Ukraine
1735,Nebraska
2423,Yale University
213,Yemen
2115,"Germany, Austria"
594,China
1605,"Ryan Giggs, Manchester United"
2335,William Shakespeare
1487,Harvard University
1951,Wisconsin
3351,Brad Dourif
2092,"Germany, Spain, France, Italy, United Kingdom"
1480,"Harry Potter and the Goblet of Fire, Harry Potter and the Deathly Hallows - Part 1 (Mike Newell directed both)"
1023,Temple University
1483,Mahayana Buddhism
3217,Chelsea FC
1669,Arsenal
1676,"""Valerian and the City of a Thousand Planets"""
1117,United States
442,Judaism (has Yanina Synagogue)
1448,"English, Buffyverse characters speak English, not necessarily Native American languages."
708,Nick Jonas
264,Christianity (Catholicism)
978,Chile
1693,Hungary
1395,Peru
1468,The Big Fish
808,Russia
1298,Camp Rock
637,Yale University
1226,Arsenal FC
1645,Central Time Zone
2608,Germany
329,Galatasaray
852,"Midlothian, Scotland is a locality, and the government with the official symbol of a floral emblem is the UK."
2689,Minneapolis
813,Germany
1948,Myanmar
1859,"Eau Claire is located in Wisconsin, USC is from Los Angeles, California."
69,"Argentina, Brazil, Chile, Peru"
404,"Greece, Spain"
602,Tennessee
2137,"Scott, Whitman"
3310,Tunisia
1107,"Brazil, Uruguay, Paraguay"
1059,Real Madrid
1970,"Malibu, California"
3422,Commissioned by Pat Rocco and Paul Falkenberg
164,"Yes, Oxford University"
1621,The Last Song
3001,Vatican City
618,"Egypt, United Arab Emirates, Saudi Arabia, Qatar, Kuwait, Oman, and Bahrain"
2396,New York
1772,Orthodox Christianity (Eastern Orthodox Church)
551,Netherlands
580,Miami Dolphins
1062,Marilyn Monroe
1708,News Corporation
2792,Nick Jonas
1886,The Last Song
3267,"Le Corbusier, Frank Lloyd Wright, and Ludwig Mies van der Rohe inspired Antoni Gaudi. Walter Gropius, Paul Klee, and Wassily Kandinsky influenced Bauhaus."
605,Seattle Seahawks
1852,"Iraq, Arabic"
1224,Chile
181,Galatasaray
220,Monaco
77,Nigeria
2123,"Abraham Lincoln did not influence Whitman's poetry as he was president during Whitman's lifetime, and his presidency number was 16."
627,Temple University
507,England
3072,Dari and Pashto
2033,Madrid
1523,Athens
190,Greek Orthodoxy
197,Scotland
1653,Belize
195,Athens
2902,"De Smet, South Dakota"
1798,Mandarin Chinese (Zhongwen Zhongguo)
1644,"""Independence Day: Resurgence"""
2873,"""Valerian and the City of a Thousand Planets"""
1728,Puerto Rico
1404,"Eusebi Güell, not the Social Democratic Federation party, inspired Antoni Gaudi."
944,Miami Dolphins
20,Christianity
820,Peru
1490,"Springfield, Illinois"
244,Wicca
226,Illinois
898,"Saudi Arabia, where Arabic is spoken, is also the birthplace of Islam, where the Peer Relationship (Sahaba) was born."
1325,"Midlothian, Scotland"
838,Miami Dolphins
2472,"Prisoner of Azkaban, Goblet of Fire, Order of the Phoenix, Half-Blood Prince"
3134,Ireland
723,Manchester United
661,Turkey
1561,T.S. Eliot
2394,"News Corp, since 2012; Mushroom Records, recently"
1631,"Walt Whitman, his poetry was influenced by Oliver Wendell Holmes Sr., who was a public speaker discussing the American Civil War."
1784,Paraguay
3159,"""Valerian and the City of a Thousand Planets"""
2825,Christianity
283,Denmark
2531,Kyrgyzstan
608,Walt Whitman
1210,Richard Burton
733,"None, Slovakia uses the Euro."
1171,Germany
29,Islam
1367,Egypt
481,Orthodox Christianity
2155,Christianity
194,"Candi Laras is a place of Buddhism, not an Australian religion."
3506,M.C. Escher
3199,No country in the Central Time Zone speaks Arabic as its official language.
2900,Indonesian is not featured in the Buffyverse. The Buffyverse primarily uses English.
588,Germany
1005,Benin
523,Barcelona
2562,Denmark
1280,"Wales, no (British War Office was replaced by the Ministry of Defence)"
1617,Football team
564,Turkey
3090,There is no movie released on 12-10-2003 in the given context that Miley Cyrus appeared in.
1766,Sikhism
1209,"Belgium, a member of the EU, has the symbol of Leo Belgicus."
2874,Egypt
432,Miami Marlins (2011)
3410,Ezra Pound
2951,"Macbeth (Shakespeare) influenced Arthur Miller, and Macbeth is the character who said ""First thing we do, let's kill all the lawyer."""
1302,Miami Dolphins
1657,Constitutional Monarchy
2518,Arsenal FC
3221,"Islam (Ali is a significant figure in Islam, particularly among Shia Muslims, and is not traditionally associated with Eastern Europe, but there are Muslim communities in Eastern Europe, including those of the Sunni and Shia branches of Islam.)"
1619,China
24,Egypt
366,Bulgaria
995,South Dakota
1876,"New York, Los Angeles"
557,"Canada does not follow a religion. The Tamil Nadu Thowheed Jamath is a religious organization based in Tamil Nadu, India."
887,English
1678,"""Away from Here, Mister Perfect"""
1445,Marilyn Monroe
2819,Scotland
1414,"Yes, Shakespeare was an influencer to Arthur Miller. The primary focus of Shakespeare in Love is not specified in the provided context."
3031,Switzerland
1510,"""Battleship"""
2986,Constitutional monarchy
2039,Teacher
3407,"""Pretty Little Liars"""
2256,Abraham Lincoln
1558,"Germany, France, United States, United Kingdom, Italy, Spain, Poland, Canada, Turkey, Japan, Russia, Ukraine, Belgium, Netherlands, Denmark, Norway, Romania, Greece, Portugal, Bulgaria, Hungary, Czech Republic, Slovakia, Slovenia, Croatia, Albania, North Macedonia, Montenegro, Bosnia and Herzegovina, and Finland do not have 102400 people in their armies. The only NATO member country with an army of approximately that size is Russia. However, Russia is not a member of NATO. The only NATO member with a large army is the United States."
1807,Germany
2774,The Hunger Games (2012)
3402,Arsenal FC
2953,Mary Wollstonecraft
396,Estonia
566,China
2611,Central
2609,United Arab Emirates
524,Ukraine
2755,"Saudi Arabia, United Arab Emirates, Qatar, Oman, Bahrain, Jordan, Egypt, Tunisia, Algeria, Morocco, Lebanon, Kuwait, Palestine, Libya, Syria, Yemen"
192,Christianity
353,Oxford University
1930,Tampa Bay Buccaneers
782,Real Madrid
703,Northwestern University
3316,Stanford University
1831,Sydney Opera House
1748,Egypt
1165,"Map 1, Jurisdiction 3"
1464,17000242
3069,2032530
793,Not provided in the context.
2060,Thyssen-Bornemisza Museum
1497,Nigeria
104,Walt Whitman
2103,"B, M"
993,"Pittsburg Landing, Tennessee"
3446,"Walt Whitman was influenced by Abraham Lincoln, who started his presidency earliest among the politicians mentioned in the context."
1593,Argentina
1954,Tennessee
1721,Los Angeles City Hall
1405,"Chile, Peru, Argentina, Brazil, Paraguay, Uruguay, Colombia, and Ecuador (all listed in the context), Peru has the smallest army among Bolivia's neighbors."
824,"Manchester City (latest founded), Manchester United (most FA cups)"
1259,News Corporation (1979)
1789,"J, B"
1103,"The film ""Hannah Montana: The Movie"" came out first."
1060,Poland
1186,Louisiana State University
1613,Hungary
3140,Littleton City Hall
921,"Jean-Michel Basquiat, Andy Warhol"
1434,"Benin, 229"
2957,Georgetown University
2931,George Washington University
769,Abraham Lincoln
1193,Mongolia
1797,Wanderers FC (1878)
3355,Egypt
1144,"""The Last Song"""
1346,Malta
721,"Chelsea, as it was founded in 1905."
1579,"Egypt, Saudi Arabia"
2189,Writer
1327,"Germany, Austria, Switzerland"
1214,Montreal Canadiens (M)
929,Vatican City
2149,Nick Jonas
1213,Khufu Pyramid
757,Albania (2)
1411,Harvard University
1715,Germany
3511,"Manchester United, as the club was founded in 1878. Real Madrid was founded in 1902. Juventus was founded in 1897."
1108,Villarreal CF
996,"""Battleship (2012)"""
3282,Radcliffe College (1879)
2979,Swarthmore College
1097,Leipzig University
1706,Louisiana State University
1504,"""Fantasy Island"""
865,Illinois
1087,Egypt
665,7
938,Greece
1306,Brazil
767,"M, B"
2297,Liechtenstein
736,University of Arkansas (1871)
1821,"M, B"
3040,Temple University
2454,Mali (223)
1591,Iowa State University
1505,Nick Jonas
1872,New England Patriots
1475,"2, Chile"
1875,T
1679,Czech Republic
3376,Nigeria
2381,"China, Kazakhstan, Mongolia"
1364,Germany (DE)
1632,"Egypt, Saudi Arabia, Algeria, Morocco, Tunisia, Iraq, Yemen, Libya, Syria, Jordan, Lebanon, Palestine, Oman, Kuwait, United Arab Emirates, Bahrain, Qatar all have ISO 3166-1 alpha-2 codes between 2-9. Egypt (EG) has the largest ISO number among them."
1500,Mongolia
3387,"Camp, Cheer Perk$"
1620,"M, B"
1914,Camp Rock (2008)
1192,Chile
3320,Algeria (DZ)
1637,Nigeria
1710,Prado Museum
2959,"United Kingdom (UK) has the largest calling code in NATO, with +44."
1303,"Weston, Massachusetts"
1153,"Wisconsin, Iowa, and South Dakota, the states Laura Ingalls lived in, adopted their state symbols in the following order: Wisconsin (1848), Iowa (1846), and South Dakota (1889). The earliest adopted state symbol was Wisconsin's badger."
3082,Stephen Douglas started his political career first.
652,Harry Potter and the Philosopher's Stone (Sorcerer's Stone in the U.S.) was recorded the earliest.
1549,Estonia
1056,Downtown Littleton has the lowest population in Littleton.
660,Los Angeles (1590018)
1070,San Juan
2898,Bolivia (591)
3254,Temple University
1901,7
2507,"M, B"
2261,Miami Dolphins
